,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
29,52023,1631311,Lester Quinones,1610612744,GSW,Golden State Warriors,0052300131,2024-04-16,GSW @ SAC,L,2,1,2,0.5,0,1,0.0,2,2,1.0,1,0,1,0,0,0,0,0,4,2,5.2,1
30,52023,1641764,Brandin Podziemski,1610612744,GSW,Golden State Warriors,0052300131,2024-04-16,GSW @ SAC,L,24,2,3,0.667,1,2,0.5,0,0,,2,6,8,1,1,0,1,1,5,-3,18.1,1
31,52023,201580,JaVale McGee,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,2,1,1,1.0,0,0,,0,0,,0,0,0,0,0,1,0,0,2,-2,5.0,1
32,52023,203084,Harrison Barnes,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,34,5,11,0.455,3,4,0.75,4,4,1.0,2,2,4,3,0,0,0,1,17,29,26.3,1
33,52023,203458,Alex Len,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,9,0,2,0.0,0,0,,0,0,,2,2,4,1,0,0,0,1,0,1,6.3,1
34,52023,1626168,Trey Lyles,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,19,2,6,0.333,1,3,0.333,2,2,1.0,2,3,5,2,1,0,0,2,7,3,19.0,1
35,52023,1627734,Domantas Sabonis,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,37,7,14,0.5,0,1,0.0,2,2,1.0,1,11,12,7,2,1,1,5,16,25,48.9,1
36,52023,1628368,De'Aaron Fox,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,39,11,25,0.44,2,8,0.25,0,1,0.0,1,3,4,6,2,0,1,3,24,20,42.8,1
37,52023,1628426,Sasha Vezenkov,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,2,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-2,1.2,1
38,52023,1630556,Kessler Edwards,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,2,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-2,1.2,1
39,52023,1630558,Davion Mitchell,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,17,2,9,0.222,1,5,0.2,0,0,,2,3,5,3,0,0,0,1,5,3,15.5,1
40,52023,1631099,Keegan Murray,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,39,10,20,0.5,8,13,0.615,4,4,1.0,3,6,9,0,2,0,3,0,32,20,45.8,1
41,52023,1631165,Keon Ellis,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,39,5,8,0.625,3,4,0.75,2,2,1.0,2,2,4,5,3,3,3,3,15,27,42.3,1
42,52023,1641732,Colby Jones,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,2,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-2,1.5,1
43,52023,201567,Kevin Love,1610612748,MIA,Miami Heat,0052300101,2024-04-17,MIA @ PHI,L,17,3,5,0.6,2,4,0.5,2,2,1.0,1,1,2,0,1,0,1,3,10,10,14.4,1
44,52023,202710,Jimmy Butler,1610612748,MIA,Miami Heat,0052300101,2024-04-17,MIA @ PHI,L,40,5,18,0.278,2,6,0.333,7,8,0.875,2,2,4,5,5,0,1,2,19,-1,45.3,1
45,52023,1626153,Delon Wright,1610612748,MIA,Miami Heat,0052300101,2024-04-17,MIA @ PHI,L,23,2,7,0.286,2,3,0.667,0,0,,4,2,6,2,2,1,0,1,6,8,25.2,1
46,52023,1628389,Bam Adebayo,1610612748,MIA,Miami Heat,0052300101,2024-04-17,MIA @ PHI,L,31,5,9,0.556,0,2,0.0,0,0,,4,8,12,1,0,2,1,3,10,-8,30.9,1
47,52023,1628997,Caleb Martin,1610612748,MIA,Miami Heat,0052300101,2024-04-17,MIA @ PHI,L,24,2,3,0.667,1,1,1.0,0,2,0.0,2,3,5,1,0,0,1,1,5,-8,11.5,1
48,52023,1629312,Haywood Highsmith,1610612748,MIA,Miami Heat,0052300101,2024-04-17,MIA @ PHI,L,28,4,8,0.5,0,4,0.0,1,2,0.5,3,3,6,3,3,1,0,3,9,4,32.7,1
49,52023,1629639,Tyler Herro,1610612748,MIA,Miami Heat,0052300101,2024-04-17,MIA @ PHI,L,41,9,27,0.333,4,14,0.286,3,3,1.0,0,2,2,9,0,0,5,1,25,-8,35.9,1
50,52023,1631107,Nikola Jovic,1610612748,MIA,Miami Heat,0052300101,2024-04-17,MIA @ PHI,L,14,2,2,1.0,1,1,1.0,0,0,,0,5,5,0,0,0,1,2,5,-10,10.0,1
51,52023,1631170,Jaime Jaquez Jr.,1610612748,MIA,Miami Heat,0052300101,2024-04-17,MIA @ PHI,L,22,6,11,0.545,2,4,0.5,1,2,0.5,2,3,5,2,1,0,3,3,15,8,24.0,1
52,52023,200768,Kyle Lowry,1610612755,PHI,Philadelphia 76ers,0052300101,2024-04-17,PHI vs. MIA,W,29,3,10,0.3,1,5,0.2,0,0,,1,4,5,1,2,0,2,3,7,1,18.5,1
53,52023,201587,Nicolas Batum,1610612755,PHI,Philadelphia 76ers,0052300101,2024-04-17,PHI vs. MIA,W,28,7,12,0.583,6,10,0.6,0,0,,2,3,5,0,0,1,2,2,20,-10,27.0,1
54,52023,202699,Tobias Harris,1610612755,PHI,Philadelphia 76ers,0052300101,2024-04-17,PHI vs. MIA,W,33,4,10,0.4,0,3,0.0,1,2,0.5,5,5,10,4,0,0,2,2,9,1,25.0,1
55,52023,203954,Joel Embiid,1610612755,PHI,Philadelphia 76ers,0052300101,2024-04-17,PHI vs. MIA,W,38,6,17,0.353,2,4,0.5,9,10,0.9,3,12,15,5,1,0,3,3,23,-2,48.5,1
56,52023,1626162,Kelly Oubre Jr.,1610612755,PHI,Philadelphia 76ers,0052300101,2024-04-17,PHI vs. MIA,W,37,3,9,0.333,0,1,0.0,5,5,1.0,3,5,8,1,1,1,1,5,11,11,27.1,1
57,52023,1626166,Cameron Payne,1610612755,PHI,Philadelphia 76ers,0052300101,2024-04-17,PHI vs. MIA,W,3,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,2,3.0,1
58,52023,1627741,Buddy Hield,1610612755,PHI,Philadelphia 76ers,0052300101,2024-04-17,PHI vs. MIA,W,18,3,8,0.375,1,5,0.2,0,0,,1,0,1,6,0,0,2,0,7,-2,15.2,1
59,52023,1630178,Tyrese Maxey,1610612755,PHI,Philadelphia 76ers,0052300101,2024-04-17,PHI vs. MIA,W,44,6,16,0.375,1,6,0.167,6,6,1.0,0,3,3,6,0,0,3,1,19,1,28.6,1
60,52023,1630194,Paul Reed,1610612755,PHI,Philadelphia 76ers,0052300101,2024-04-17,PHI vs. MIA,W,10,3,3,1.0,0,0,,0,0,,0,2,2,0,0,1,0,1,6,3,11.4,1
61,52023,202083,Wesley Matthews,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,10,0,2,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-7,1.5,1
62,52023,203991,Clint Capela,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,38,11,15,0.733,0,0,,0,0,,4,13,17,3,0,0,0,0,22,-5,46.9,1
63,52023,203992,Bogdan Bogdanovic,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,37,8,18,0.444,3,10,0.3,2,2,1.0,1,4,5,4,2,2,0,5,21,1,45.0,1
64,52023,1627749,Dejounte Murray,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,46,11,21,0.524,3,6,0.5,5,6,0.833,1,6,7,7,2,0,1,2,30,-6,53.9,1
65,52023,1628981,Bruno Fernando,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,10,2,3,0.667,0,0,,1,1,1.0,0,1,1,1,0,0,0,2,5,-10,7.7,1
66,52023,1629027,Trae Young,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,43,4,12,0.333,3,8,0.375,11,13,0.846,1,1,2,10,0,0,6,2,22,-27,33.4,1
67,52023,1629631,De'Andre Hunter,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,42,3,16,0.188,0,7,0.0,2,3,0.667,1,1,2,4,0,0,1,1,8,-16,15.4,1
68,52023,1629726,Garrison Mathews,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,13,2,4,0.5,2,4,0.5,2,3,0.667,0,0,0,0,0,0,1,4,8,4,7.0,1
69,52023,1631243,Mouhamed Gueye,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-9,0.0,1
70,52023,201942,DeMar DeRozan,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,44,10,19,0.526,1,2,0.5,1,1,1.0,1,5,6,9,1,1,1,3,22,27,47.7,1
71,52023,202696,Nikola Vucevic,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,37,11,21,0.524,1,6,0.167,1,2,0.5,2,10,12,2,0,0,1,0,24,4,40.4,1
72,52023,203083,Andre Drummond,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,11,2,4,0.5,0,0,,0,0,,1,3,4,0,1,3,1,1,4,11,19.8,1
73,52023,1627936,Alex Caruso,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,17,2,3,0.667,2,3,0.667,0,0,,0,2,2,2,1,0,0,2,6,10,14.4,1
74,52023,1628470,Torrey Craig,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,7,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0,0,1.4,1
75,52023,1628975,Jevon Carter,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-11,0.0,1
76,52023,1629632,Coby White,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,43,15,21,0.714,3,7,0.429,9,10,0.9,1,8,9,6,2,0,0,3,42,6,67.8,1
77,52023,1629750,Javonte Green,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,23,4,7,0.571,1,2,0.5,1,2,0.5,1,5,6,4,1,0,1,3,10,-2,25.2,1
78,52023,1630245,Ayo Dosunmu,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,41,8,12,0.667,3,4,0.75,0,0,,1,0,1,3,0,2,2,5,19,9,28.7,1
79,52023,1631207,Dalen Terry,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,15,2,8,0.25,0,2,0.0,0,0,,2,3,5,1,0,2,0,2,4,21,17.5,1
80,52023,201942,DeMar DeRozan,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,41,8,16,0.5,3,6,0.5,3,4,0.75,0,3,3,4,1,1,1,2,22,-20,36.6,1
81,52023,202696,Nikola Vucevic,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,35,7,17,0.412,2,5,0.4,0,0,,1,13,14,5,2,1,2,3,16,-18,47.3,1
82,52023,203083,Andre Drummond,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,8,1,4,0.25,0,0,,0,0,,0,4,4,0,1,0,2,3,2,-6,7.8,1
83,52023,1627936,Alex Caruso,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,33,2,8,0.25,2,6,0.333,0,0,,0,3,3,4,0,1,1,2,6,-33,17.6,1
84,52023,1628470,Torrey Craig,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,11,2,5,0.4,2,5,0.4,0,0,,2,1,3,1,2,1,0,2,6,9,20.1,1
85,52023,1628975,Jevon Carter,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,4,1,1,1.0,0,0,,0,0,,0,1,1,1,0,0,0,0,2,7,4.7,1
86,52023,1629632,Coby White,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,36,5,16,0.313,2,8,0.25,1,2,0.5,0,2,2,4,1,0,4,3,13,-23,20.4,1
87,52023,1629750,Javonte Green,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,17,5,6,0.833,0,1,0.0,2,2,1.0,2,1,3,3,2,0,0,0,12,9,26.1,1
88,52023,1630245,Ayo Dosunmu,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,41,3,15,0.2,2,11,0.182,2,2,1.0,1,3,4,4,3,2,1,2,10,-25,34.8,1
89,52023,1631207,Dalen Terry,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,13,1,4,0.25,0,1,0.0,0,0,,1,0,1,1,0,0,1,2,2,-5,3.7,1
90,52023,201567,Kevin Love,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,12,2,6,0.333,2,3,0.667,10,10,1.0,1,6,7,1,0,0,0,0,16,19,25.9,1
91,52023,201988,Patty Mills,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,3,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-5,1.5,1
92,52023,1626153,Delon Wright,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,23,2,4,0.5,1,2,0.5,0,0,,0,1,1,0,1,1,0,0,5,5,12.2,1
93,52023,1628389,Bam Adebayo,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,32,5,8,0.625,1,2,0.5,2,4,0.5,0,4,4,4,0,2,1,0,13,9,28.8,1
94,52023,1628418,Thomas Bryant,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,4,1,2,0.5,0,0,,2,2,1.0,1,2,3,0,0,0,0,0,4,-7,7.6,1
95,52023,1628997,Caleb Martin,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,25,3,7,0.429,1,2,0.5,0,0,,1,3,4,1,1,2,0,2,7,16,22.3,1
96,52023,1629130,Duncan Robinson,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,12,3,6,0.5,2,4,0.5,0,0,,1,2,3,1,0,0,3,2,8,-8,10.1,1
97,52023,1629312,Haywood Highsmith,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,31,4,10,0.4,1,4,0.25,0,0,,2,1,3,0,3,0,3,2,9,10,18.6,1
98,52023,1629639,Tyler Herro,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,33,8,17,0.471,4,9,0.444,4,4,1.0,1,9,10,9,0,0,5,0,24,32,44.5,1
99,52023,1631107,Nikola Jovic,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,27,2,6,0.333,1,4,0.25,0,0,,1,5,6,2,0,1,2,2,5,17,16.2,1
100,52023,1631115,Orlando Robinson,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,2,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,0,-4,4.5,1
101,52023,1631170,Jaime Jaquez Jr.,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,35,8,16,0.5,1,3,0.333,4,4,1.0,1,5,6,6,0,0,1,3,21,21,36.2,1
102,52023,202685,Jonas Valanciunas,1610612740,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W,27,8,16,0.5,0,1,0.0,3,3,1.0,6,6,12,3,0,2,0,4,19,-4,43.9,1
103,52023,203468,CJ McCollum,1610612740,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W,36,3,8,0.375,1,2,0.5,0,0,,0,2,2,3,1,2,4,1,7,7,18.9,1
104,52023,1626204,Larry Nance Jr.,1610612740,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W,21,6,7,0.857,0,0,,1,2,0.5,2,2,4,3,2,0,0,4,13,11,28.3,1
105,52023,1627742,Brandon Ingram,1610612740,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W,37,10,20,0.5,1,2,0.5,3,3,1.0,1,5,6,6,0,1,4,4,24,1,39.2,1
106,52023,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W,24,5,11,0.455,1,4,0.25,0,0,,2,4,6,2,2,1,0,2,11,17,30.2,1
107,52023,1630529,Herbert Jones,1610612740,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W,26,2,3,0.667,1,2,0.5,0,2,0.0,0,1,1,4,1,1,3,2,5,-14,15.2,1
108,52023,1630530,Trey Murphy III,1610612740,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W,43,6,12,0.5,2,7,0.286,2,2,1.0,0,8,8,6,1,0,4,1,16,6,33.6,1
109,52023,1630631,Jose Alvarado,1610612740,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W,24,4,8,0.5,1,1,1.0,1,1,1.0,0,5,5,2,2,1,0,0,10,11,28.0,1
110,52023,1630700,Dyson Daniels,1610612740,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W,2,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,0,1.2,1
111,52023,203084,Harrison Barnes,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,38,6,14,0.429,3,5,0.6,2,4,0.5,1,4,5,4,0,0,1,1,17,-7,28.0,1
112,52023,203458,Alex Len,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,4,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,5,3.0,1
113,52023,1626168,Trey Lyles,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,13,0,1,0.0,0,0,,0,0,,1,2,3,0,0,0,2,1,0,-7,1.6,1
114,52023,1627734,Domantas Sabonis,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,42,9,14,0.643,0,1,0.0,5,5,1.0,3,11,14,7,3,1,4,4,23,-7,58.3,1
115,52023,1628368,De'Aaron Fox,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,42,12,29,0.414,4,16,0.25,7,11,0.636,2,5,7,5,3,0,5,3,35,-3,54.9,1
116,52023,1628426,Sasha Vezenkov,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,11,1,4,0.25,0,2,0.0,0,0,,2,0,2,0,1,0,0,0,2,3,7.4,1
117,52023,1630558,Davion Mitchell,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,24,4,9,0.444,2,6,0.333,0,0,,0,2,2,1,0,0,1,2,10,10,12.9,1
118,52023,1631099,Keegan Murray,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,38,4,12,0.333,2,7,0.286,1,2,0.5,5,2,7,3,1,1,1,2,11,-9,28.9,1
119,52023,1631165,Keon Ellis,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,28,0,5,0.0,0,4,0.0,0,0,,0,0,0,1,0,2,1,4,0,-20,6.5,1
