,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
10,42022,203935,Marcus Smart,1610612738,BOS,Boston Celtics,0042200111,2023-04-15,BOS vs. ATL,W,32,4,11,0.364,2,4,0.5,1,2,0.5,2,5,7,7,3,2,2,1,11,5,42.9,1
11,42022,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,0042200111,2023-04-15,BOS vs. ATL,W,37,12,23,0.522,2,6,0.333,3,3,1.0,4,8,12,3,1,0,6,3,29,11,44.9,1
12,42022,1627763,Malcolm Brogdon,1610612738,BOS,Boston Celtics,0042200111,2023-04-15,BOS vs. ATL,W,21,1,6,0.167,0,3,0.0,3,4,0.75,1,4,5,2,0,0,0,2,5,5,14.0,1
13,42022,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,0042200111,2023-04-15,BOS vs. ATL,W,40,10,23,0.435,3,7,0.429,2,2,1.0,0,11,11,2,0,0,2,2,25,16,39.2,1
14,42022,1628401,Derrick White,1610612738,BOS,Boston Celtics,0042200111,2023-04-15,BOS vs. ATL,W,39,7,13,0.538,4,7,0.571,6,7,0.857,1,4,5,7,0,2,2,1,24,13,44.5,1
15,42022,1629057,Robert Williams III,1610612738,BOS,Boston Celtics,0042200111,2023-04-15,BOS vs. ATL,W,22,6,6,1.0,0,0,,0,0,,2,6,8,2,1,1,2,2,12,-7,28.6,1
16,42022,1630573,Sam Hauser,1610612738,BOS,Boston Celtics,0042200111,2023-04-15,BOS vs. ATL,W,11,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,2,0,6,1.2,1
17,42022,203552,Seth Curry,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,16,4,5,0.8,2,3,0.667,0,0,,0,0,0,1,0,0,1,0,10,-7,10.5,1
18,42022,203915,Spencer Dinwiddie,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,36,5,12,0.417,1,5,0.2,3,5,0.6,0,3,3,7,2,0,4,1,14,-13,30.1,1
19,42022,203925,Joe Harris,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,14,1,3,0.333,1,3,0.333,0,0,,0,2,2,0,0,0,2,1,3,-3,3.4,1
20,42022,1626220,Royce O'Neale,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,28,2,5,0.4,0,3,0.0,0,0,,0,3,3,6,1,0,2,3,4,-13,17.6,1
21,42022,1627827,Dorian Finney-Smith,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,18,2,3,0.667,2,2,1.0,0,0,,1,0,1,0,0,0,1,1,6,-2,6.2,1
22,42022,1628410,Edmond Sumner,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,4,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-4,1.5,1
23,42022,1628969,Mikal Bridges,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,34,12,18,0.667,2,4,0.5,4,4,1.0,0,5,5,1,0,1,3,0,30,-14,37.5,1
24,42022,1629139,Yuta Watanabe,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,5,1,2,0.5,1,2,0.5,0,2,0.0,0,1,1,0,0,0,1,0,3,-4,3.2,1
25,42022,1629651,Nic Claxton,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,30,2,4,0.5,0,0,,1,2,0.5,1,9,10,1,0,3,0,2,5,-20,27.5,1
26,42022,1629661,Cameron Johnson,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,27,7,11,0.636,4,6,0.667,0,0,,1,3,4,2,0,0,2,3,18,-7,23.8,1
27,42022,1630549,Day'Ron Sharpe,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,17,2,3,0.667,0,0,,2,2,1.0,2,4,6,4,0,1,2,3,6,-5,20.2,1
28,42022,1630560,Cam Thomas,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,4,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,0.0,1
29,42022,1630561,David Duke Jr.,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15,BKN @ PHI,L,5,1,3,0.333,0,1,0.0,0,0,,0,0,0,0,0,0,1,1,2,-4,1.0,1
30,42022,200782,P.J. Tucker,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,25,2,6,0.333,2,5,0.4,0,0,,5,2,7,2,5,0,0,0,6,11,32.4,1
31,42022,201935,James Harden,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,36,8,21,0.381,7,13,0.538,0,0,,1,3,4,13,1,0,4,3,23,20,46.3,1
32,42022,202699,Tobias Harris,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,29,9,14,0.643,3,3,1.0,0,0,,2,2,4,4,0,1,1,1,21,12,33.8,1
33,42022,203954,Joel Embiid,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,33,7,15,0.467,1,4,0.25,11,11,1.0,2,3,5,3,1,2,2,3,26,18,43.5,1
34,42022,1626149,Montrezl Harrell,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,2,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,0.0,1
35,42022,1627777,Georges Niang,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,20,3,5,0.6,2,4,0.5,0,0,,0,0,0,0,0,0,0,3,8,9,8.0,1
36,42022,1627788,Furkan Korkmaz,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,0.0,1
37,42022,1627863,Danuel House Jr.,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,3,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-3,1.2,1
38,42022,1629001,De'Anthony Melton,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,22,2,9,0.222,2,7,0.286,0,0,,1,2,3,5,1,0,0,1,6,15,20.1,1
39,42022,1629003,Shake Milton,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,3,1,1,1.0,0,0,,0,0,,0,0,0,0,1,0,0,0,2,-3,5.0,1
40,42022,1629667,Jalen McDaniels,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,17,2,2,1.0,1,1,1.0,0,0,,0,4,4,2,0,0,0,1,5,11,12.8,1
41,42022,1630178,Tyrese Maxey,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,33,3,8,0.375,3,5,0.6,4,4,1.0,1,5,6,3,3,0,0,2,13,14,33.7,1
42,42022,1630194,Paul Reed,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,13,5,6,0.833,0,0,,1,1,1.0,2,2,4,0,2,0,1,3,11,5,20.8,1
43,42022,1630531,Jaden Springer,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15,PHI vs. BKN,W,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,0.0,1
44,42022,201937,Ricky Rubio,1610612739,CLE,Cleveland Cavaliers,0042200131,2023-04-15,CLE vs. NYK,L,6,0,1,0.0,0,0,,0,0,,0,2,2,0,1,0,2,2,0,-9,3.4,1
45,42022,1626224,Cedi Osman,1610612739,CLE,Cleveland Cavaliers,0042200131,2023-04-15,CLE vs. NYK,L,19,3,4,0.75,2,3,0.667,1,2,0.5,0,1,1,2,0,0,1,3,9,1,12.2,1
46,42022,1627747,Caris LeVert,1610612739,CLE,Cleveland Cavaliers,0042200131,2023-04-15,CLE vs. NYK,L,18,1,7,0.143,0,3,0.0,1,2,0.5,0,1,1,1,0,0,1,1,3,-14,4.7,1
47,42022,1628378,Donovan Mitchell,1610612739,CLE,Cleveland Cavaliers,0042200131,2023-04-15,CLE vs. NYK,L,44,14,30,0.467,6,16,0.375,4,6,0.667,1,4,5,8,3,1,2,1,38,2,66.0,1
48,42022,1628386,Jarrett Allen,1610612739,CLE,Cleveland Cavaliers,0042200131,2023-04-15,CLE vs. NYK,L,43,6,8,0.75,0,0,,2,2,1.0,3,11,14,4,0,0,1,3,14,2,35.8,1
49,42022,1629636,Darius Garland,1610612739,CLE,Cleveland Cavaliers,0042200131,2023-04-15,CLE vs. NYK,L,43,7,13,0.538,2,4,0.5,1,3,0.333,0,0,0,1,4,1,5,3,17,-3,28.5,1
50,42022,1629731,Dean Wade,1610612739,CLE,Cleveland Cavaliers,0042200131,2023-04-15,CLE vs. NYK,L,7,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,-14,3.2,1
51,42022,1630171,Isaac Okoro,1610612739,CLE,Cleveland Cavaliers,0042200131,2023-04-15,CLE vs. NYK,L,23,1,6,0.167,0,4,0.0,4,4,1.0,2,1,3,2,0,0,0,3,6,6,12.6,1
52,42022,1630596,Evan Mobley,1610612739,CLE,Cleveland Cavaliers,0042200131,2023-04-15,CLE vs. NYK,L,38,4,13,0.308,0,0,,0,0,,5,6,11,2,1,0,2,1,8,9,25.2,1
53,42022,203944,Julius Randle,1610612752,NYK,New York Knicks,0042200131,2023-04-15,NYK @ CLE,W,34,7,20,0.35,3,10,0.3,2,4,0.5,2,8,10,4,2,0,5,4,19,-8,38.0,1
54,42022,1628392,Isaiah Hartenstein,1610612752,NYK,New York Knicks,0042200131,2023-04-15,NYK @ CLE,W,22,2,3,0.667,0,0,,4,4,1.0,2,3,5,0,0,0,0,3,8,19,14.0,1
55,42022,1628404,Josh Hart,1610612752,NYK,New York Knicks,0042200131,2023-04-15,NYK @ CLE,W,33,8,11,0.727,1,2,0.5,0,0,,5,5,10,2,1,0,2,4,17,5,33.0,1
56,42022,1628973,Jalen Brunson,1610612752,NYK,New York Knicks,0042200131,2023-04-15,NYK @ CLE,W,29,11,24,0.458,1,4,0.25,4,4,1.0,1,1,2,2,2,0,1,3,27,2,37.4,1
57,42022,1629011,Mitchell Robinson,1610612752,NYK,New York Knicks,0042200131,2023-04-15,NYK @ CLE,W,26,3,5,0.6,0,0,,0,0,,5,3,8,0,2,0,0,2,6,-15,21.6,1
58,42022,1629628,RJ Barrett,1610612752,NYK,New York Knicks,0042200131,2023-04-15,NYK @ CLE,W,31,2,12,0.167,1,5,0.2,2,2,1.0,0,4,4,6,4,0,1,1,7,-13,31.8,1
59,42022,1629656,Quentin Grimes,1610612752,NYK,New York Knicks,0042200131,2023-04-15,NYK @ CLE,W,27,1,4,0.25,1,4,0.25,2,2,1.0,1,4,5,1,0,1,0,3,5,10,15.5,1
60,42022,1630167,Obi Toppin,1610612752,NYK,New York Knicks,0042200131,2023-04-15,NYK @ CLE,W,14,3,4,0.75,1,2,0.5,2,2,1.0,1,3,4,1,0,0,1,0,9,12,14.3,1
61,42022,1630193,Immanuel Quickley,1610612752,NYK,New York Knicks,0042200131,2023-04-15,NYK @ CLE,W,24,0,5,0.0,0,2,0.0,3,4,0.75,0,3,3,2,0,0,3,0,3,8,6.6,1
62,42022,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,0042200161,2023-04-15,GSW @ SAC,L,37,11,20,0.55,6,14,0.429,2,2,1.0,1,5,6,2,0,0,5,3,30,11,35.2,1
63,42022,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,0042200161,2023-04-15,GSW @ SAC,L,37,8,19,0.421,5,14,0.357,0,0,,0,6,6,5,1,0,1,2,21,-14,37.7,1
64,42022,203110,Draymond Green,1610612744,GSW,Golden State Warriors,0042200161,2023-04-15,GSW @ SAC,L,33,1,5,0.2,0,1,0.0,2,2,1.0,2,7,9,11,2,1,3,3,4,-1,37.3,1
65,42022,203952,Andrew Wiggins,1610612744,GSW,Golden State Warriors,0042200161,2023-04-15,GSW @ SAC,L,28,7,16,0.438,1,8,0.125,2,4,0.5,2,1,3,1,0,4,0,3,17,-5,34.1,1
66,42022,1626172,Kevon Looney,1610612744,GSW,Golden State Warriors,0042200161,2023-04-15,GSW @ SAC,L,32,2,2,1.0,0,0,,4,6,0.667,2,7,9,2,1,1,0,5,8,0,27.8,1
67,42022,1627780,Gary Payton II,1610612744,GSW,Golden State Warriors,0042200161,2023-04-15,GSW @ SAC,L,20,4,7,0.571,0,2,0.0,0,0,,1,3,4,2,2,0,2,3,8,-3,19.8,1
68,42022,1628978,Donte DiVincenzo,1610612744,GSW,Golden State Warriors,0042200161,2023-04-15,GSW @ SAC,L,20,3,5,0.6,2,4,0.5,2,2,1.0,1,2,3,4,0,0,1,3,10,2,18.6,1
69,42022,1629673,Jordan Poole,1610612744,GSW,Golden State Warriors,0042200161,2023-04-15,GSW @ SAC,L,22,4,10,0.4,2,5,0.4,7,8,0.875,0,1,1,3,0,1,1,1,17,-5,24.7,1
70,42022,1630228,Jonathan Kuminga,1610612744,GSW,Golden State Warriors,0042200161,2023-04-15,GSW @ SAC,L,10,3,6,0.5,0,2,0.0,2,3,0.667,0,0,0,1,1,0,2,2,8,0,10.5,1
71,42022,203084,Harrison Barnes,1610612758,SAC,Sacramento Kings,0042200161,2023-04-15,SAC vs. GSW,W,36,5,11,0.455,1,3,0.333,2,2,1.0,4,3,7,2,3,0,0,0,13,-10,33.4,1
72,42022,203458,Alex Len,1610612758,SAC,Sacramento Kings,0042200161,2023-04-15,SAC vs. GSW,W,13,2,2,1.0,0,0,,0,0,,2,5,7,0,0,1,2,3,4,10,13.4,1
73,42022,1626168,Trey Lyles,1610612758,SAC,Sacramento Kings,0042200161,2023-04-15,SAC vs. GSW,W,18,6,8,0.75,4,6,0.667,0,0,,2,4,6,1,0,0,0,3,16,7,24.7,1
74,42022,1627734,Domantas Sabonis,1610612758,SAC,Sacramento Kings,0042200161,2023-04-15,SAC vs. GSW,W,35,5,17,0.294,0,1,0.0,2,4,0.5,5,11,16,2,3,0,4,3,12,-9,39.2,1
75,42022,1628368,De'Aaron Fox,1610612758,SAC,Sacramento Kings,0042200161,2023-04-15,SAC vs. GSW,W,40,13,27,0.481,4,8,0.5,8,12,0.667,1,0,1,5,3,0,3,3,38,4,52.7,1
76,42022,1628370,Malik Monk,1610612758,SAC,Sacramento Kings,0042200161,2023-04-15,SAC vs. GSW,W,29,8,13,0.615,2,4,0.5,14,14,1.0,1,2,3,2,0,0,2,4,32,10,36.6,1
77,42022,1628989,Kevin Huerter,1610612758,SAC,Sacramento Kings,0042200161,2023-04-15,SAC vs. GSW,W,31,3,12,0.25,0,5,0.0,0,0,,0,5,5,2,0,1,0,2,6,-2,18.0,1
78,42022,1630558,Davion Mitchell,1610612758,SAC,Sacramento Kings,0042200161,2023-04-15,SAC vs. GSW,W,22,1,3,0.333,1,2,0.5,0,0,,0,1,1,4,1,1,2,3,3,4,14.2,1
79,42022,1631099,Keegan Murray,1610612758,SAC,Sacramento Kings,0042200161,2023-04-15,SAC vs. GSW,W,16,1,5,0.2,0,3,0.0,0,0,,2,2,4,0,0,0,0,2,2,1,6.8,1
80,42022,200768,Kyle Lowry,1610612748,MIA,Miami Heat,0042200101,2023-04-16,MIA @ MIL,W,19,1,1,1.0,0,0,,0,0,,0,1,1,3,1,0,1,2,2,-2,9.7,1
81,42022,201567,Kevin Love,1610612748,MIA,Miami Heat,0042200101,2023-04-16,MIA @ MIL,W,23,5,9,0.556,4,7,0.571,4,4,1.0,1,7,8,1,0,0,0,2,18,5,29.1,1
82,42022,202710,Jimmy Butler,1610612748,MIA,Miami Heat,0042200101,2023-04-16,MIA @ MIL,W,43,15,27,0.556,0,1,0.0,5,8,0.625,0,5,5,11,3,0,3,4,35,17,63.5,1
83,42022,1628389,Bam Adebayo,1610612748,MIA,Miami Heat,0042200101,2023-04-16,MIA @ MIL,W,33,10,18,0.556,0,0,,2,3,0.667,1,8,9,7,2,0,5,4,22,4,44.3,1
84,42022,1628997,Caleb Martin,1610612748,MIA,Miami Heat,0042200101,2023-04-16,MIA @ MIL,W,26,5,7,0.714,2,3,0.667,3,4,0.75,1,2,3,0,0,0,2,4,15,7,16.6,1
85,42022,1629130,Duncan Robinson,1610612748,MIA,Miami Heat,0042200101,2023-04-16,MIA @ MIL,W,6,1,2,0.5,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,3,-5,4.2,1
86,42022,1629216,Gabe Vincent,1610612748,MIA,Miami Heat,0042200101,2023-04-16,MIA @ MIL,W,33,5,6,0.833,4,5,0.8,1,2,0.5,1,1,2,6,0,0,2,4,15,11,24.4,1
87,42022,1629622,Max Strus,1610612748,MIA,Miami Heat,0042200101,2023-04-16,MIA @ MIL,W,38,3,5,0.6,2,4,0.5,0,0,,0,5,5,2,0,0,1,3,8,15,16.0,1
88,42022,1629639,Tyler Herro,1610612748,MIA,Miami Heat,0042200101,2023-04-16,MIA @ MIL,W,19,5,9,0.556,2,4,0.5,0,0,,0,2,2,2,0,1,1,1,12,13,19.4,1
89,42022,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16,MIL vs. MIA,L,36,4,7,0.571,0,3,0.0,2,3,0.667,1,3,4,1,1,3,3,2,10,-4,25.3,1
90,42022,201950,Jrue Holiday,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16,MIL vs. MIA,L,35,6,18,0.333,2,9,0.222,2,2,1.0,3,4,7,16,1,0,1,3,16,-15,50.4,1
91,42022,202083,Wesley Matthews,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16,MIL vs. MIA,L,18,2,4,0.5,2,4,0.5,0,0,,1,2,3,1,1,1,0,2,6,-13,17.1,1
92,42022,203109,Jae Crowder,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16,MIL vs. MIA,L,12,1,5,0.2,0,4,0.0,0,0,,0,0,0,1,0,0,1,2,2,-4,2.5,1
93,42022,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16,MIL vs. MIA,L,33,12,20,0.6,2,7,0.286,7,10,0.7,2,7,9,4,0,0,5,1,33,1,44.8,1
94,42022,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16,MIL vs. MIA,L,11,2,4,0.5,0,0,,2,4,0.5,1,2,3,0,0,0,1,2,6,-9,8.6,1
95,42022,204060,Joe Ingles,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16,MIL vs. MIA,L,15,3,7,0.429,3,7,0.429,0,0,,0,0,0,2,0,0,0,3,9,-12,12.0,1
96,42022,1626171,Bobby Portis,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16,MIL vs. MIA,L,27,9,15,0.6,0,5,0.0,3,3,1.0,0,8,8,0,0,0,0,4,21,-7,30.6,1
97,42022,1628960,Grayson Allen,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16,MIL vs. MIA,L,31,5,7,0.714,2,4,0.5,0,0,,0,2,2,3,0,0,2,2,12,-5,16.9,1
98,42022,1628975,Jevon Carter,1610612749,MIL,Milwaukee Bucks,0042200101,2023-04-16,MIL vs. MIA,L,23,1,4,0.25,0,2,0.0,0,0,,0,2,2,1,0,0,0,1,2,3,5.9,1
99,42022,201145,Jeff Green,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,23,0,4,0.0,0,3,0.0,0,0,,0,2,2,1,1,1,1,3,0,11,8.9,1
100,42022,201599,DeAndre Jordan,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,6,2,3,0.667,0,0,,0,0,,0,0,0,1,0,0,2,2,4,7,3.5,1
101,42022,202397,Ish Smith,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,4,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,2,1.2,1
102,42022,202704,Reggie Jackson,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,4,0,0,,0,0,,0,0,,0,0,0,1,1,0,1,0,0,2,3.5,1
103,42022,203484,Kentavious Caldwell-Pope,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,31,6,11,0.545,3,6,0.5,0,0,,1,3,4,1,0,0,1,0,15,21,20.3,1
104,42022,203932,Aaron Gordon,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,23,3,7,0.429,2,4,0.5,5,6,0.833,2,3,5,1,1,0,1,3,13,15,22.5,1
105,42022,203999,Nikola Jokic,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,28,6,12,0.5,0,0,,1,3,0.333,5,9,14,6,1,0,1,6,13,15,40.8,1
106,42022,1627750,Jamal Murray,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,33,9,22,0.409,4,10,0.4,2,2,1.0,0,8,8,8,0,1,1,3,24,24,47.6,1
107,42022,1628427,Vlatko Cancar,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,2,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-1,1.2,1
108,42022,1628971,Bruce Brown,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,25,5,8,0.625,2,4,0.5,2,3,0.667,0,3,3,1,0,1,1,1,14,11,21.1,1
109,42022,1629008,Michael Porter Jr.,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,31,7,17,0.412,4,9,0.444,0,1,0.0,1,10,11,2,1,0,0,1,18,22,37.2,1
110,42022,1630192,Zeke Nnaji,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,4,2,2,1.0,1,1,1.0,0,0,,0,1,1,0,1,0,1,0,5,2,8.2,1
111,42022,1631128,Christian Braun,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,19,1,1,1.0,0,0,,1,2,0.5,1,2,3,1,0,1,0,0,3,12,11.1,1
112,42022,1631212,Peyton Watson,1610612743,DEN,Denver Nuggets,0042200141,2023-04-16,DEN vs. MIN,W,4,0,1,0.0,0,1,0.0,0,0,,1,0,1,1,0,0,0,0,0,2,2.7,1
113,42022,201144,Mike Conley,1610612750,MIN,Minnesota Timberwolves,0042200141,2023-04-16,MIN @ DEN,L,25,3,5,0.6,2,3,0.667,0,0,,0,4,4,3,0,0,0,0,8,-18,17.3,1
114,42022,203085,Austin Rivers,1610612750,MIN,Minnesota Timberwolves,0042200141,2023-04-16,MIN @ DEN,L,16,1,2,0.5,1,2,0.5,0,0,,0,3,3,0,0,0,1,0,3,-12,5.6,1
115,42022,203497,Rudy Gobert,1610612750,MIN,Minnesota Timberwolves,0042200141,2023-04-16,MIN @ DEN,L,26,3,5,0.6,0,0,,2,4,0.5,2,11,13,0,0,2,1,3,8,-28,28.6,1
116,42022,203937,Kyle Anderson,1610612750,MIN,Minnesota Timberwolves,0042200141,2023-04-16,MIN @ DEN,L,26,5,11,0.455,1,3,0.333,0,0,,0,1,1,3,2,1,0,1,11,-15,25.7,1
117,42022,1626157,Karl-Anthony Towns,1610612750,MIN,Minnesota Timberwolves,0042200141,2023-04-16,MIN @ DEN,L,30,5,15,0.333,1,7,0.143,0,2,0.0,1,9,10,2,0,0,4,2,11,-11,22.0,1
118,42022,1627752,Taurean Prince,1610612750,MIN,Minnesota Timberwolves,0042200141,2023-04-16,MIN @ DEN,L,21,0,4,0.0,0,3,0.0,0,0,,0,0,0,2,0,0,0,1,0,-14,3.0,1
119,42022,1629162,Jordan McLaughlin,1610612750,MIN,Minnesota Timberwolves,0042200141,2023-04-16,MIN @ DEN,L,10,0,3,0.0,0,1,0.0,0,0,,0,2,2,1,0,0,0,2,0,-8,3.9,1
120,42022,1629638,Nickeil Alexander-Walker,1610612750,MIN,Minnesota Timberwolves,0042200141,2023-04-16,MIN @ DEN,L,24,2,6,0.333,2,4,0.5,1,2,0.5,0,1,1,0,0,1,0,1,7,-6,11.2,1
121,42022,1629669,Jaylen Nowell,1610612750,MIN,Minnesota Timberwolves,0042200141,2023-04-16,MIN @ DEN,L,22,4,10,0.4,3,6,0.5,1,2,0.5,1,0,1,2,0,0,1,1,12,-13,15.2,1
122,42022,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,0042200141,2023-04-16,MIN @ DEN,L,28,6,15,0.4,1,4,0.25,5,6,0.833,0,2,2,5,2,1,1,4,18,-12,35.9,1
