,GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT,h_a
0,0042200162,1610612744,Golden State,Warriors,201939,Stephen,Curry,0.0,6060.0,5,7.0,0.28,away
1,0042200162,1610612744,Golden State,Warriors,201939,Stephen,Curry,7137.0,7200.0,0,0.0,0.0,away
2,0042200162,1610612744,Golden State,Warriors,201939,Stephen,Curry,9000.0,20140.0,10,-4.0,0.244,away
3,0042200162,1610612744,Golden State,Warriors,201939,Stephen,Curry,21600.0,28800.0,13,0.0,0.379,away
4,0042200162,1610612744,Golden State,Warriors,202691,Klay,Thompson,0.0,4360.0,3,6.0,0.211,away
5,0042200162,1610612744,Golden State,Warriors,202691,Klay,Thompson,7200.0,18260.0,9,-17.0,0.167,away
6,0042200162,1610612744,Golden State,Warriors,202691,Klay,Thompson,21600.0,28800.0,9,0.0,0.172,away
7,0042200162,1610612744,Golden State,Warriors,203110,Draymond,Green,0.0,3560.0,7,4.0,0.313,away
8,0042200162,1610612744,Golden State,Warriors,203110,Draymond,Green,5170.0,10360.0,0,-14.0,0.2,away
9,0042200162,1610612744,Golden State,Warriors,203110,Draymond,Green,12090.0,15040.0,0,3.0,0.0,away
10,0042200162,1610612744,Golden State,Warriors,203110,Draymond,Green,17490.0,24570.0,1,6.0,0.1,away
11,0042200162,1610612744,Golden State,Warriors,203210,JaMychal,Green,11590.0,12090.0,0,-1.0,0.0,away
12,0042200162,1610612744,Golden State,Warriors,203952,Andrew,Wiggins,0.0,4120.0,0,4.0,0.056,away
13,0042200162,1610612744,Golden State,Warriors,203952,Andrew,Wiggins,5400.0,7200.0,2,-1.0,0.125,away
14,0042200162,1610612744,Golden State,Warriors,203952,Andrew,Wiggins,8460.0,11020.0,0,-6.0,0.1,away
15,0042200162,1610612744,Golden State,Warriors,203952,Andrew,Wiggins,12090.0,19220.0,12,-2.0,0.321,away
16,0042200162,1610612744,Golden State,Warriors,203952,Andrew,Wiggins,19460.0,24570.0,8,9.0,0.348,away
17,0042200162,1610612744,Golden State,Warriors,203952,Andrew,Wiggins,26050.0,28800.0,0,-4.0,0.182,away
18,0042200162,1610612744,Golden State,Warriors,1626172,Kevon,Looney,0.0,5170.0,2,5.0,0.227,away
19,0042200162,1610612744,Golden State,Warriors,1626172,Kevon,Looney,10360.0,11590.0,2,0.0,0.25,away
20,0042200162,1610612744,Golden State,Warriors,1626172,Kevon,Looney,14351.0,17490.0,2,-3.0,0.167,away
21,0042200162,1610612744,Golden State,Warriors,1626172,Kevon,Looney,24570.0,28800.0,0,-5.0,0.0,away
22,0042200162,1610612744,Golden State,Warriors,1627780,Gary,Payton II,4360.0,7137.0,2,0.0,0.2,away
23,0042200162,1610612744,Golden State,Warriors,1627780,Gary,Payton II,9560.0,10360.0,0,-5.0,0.0,away
24,0042200162,1610612744,Golden State,Warriors,1627780,Gary,Payton II,11440.0,14351.0,4,0.0,0.25,away
25,0042200162,1610612744,Golden State,Warriors,1627780,Gary,Payton II,19220.0,28800.0,7,4.0,0.098,away
26,0042200162,1610612744,Golden State,Warriors,1628978,Donte,DiVincenzo,3560.0,5400.0,0,3.0,0.143,away
27,0042200162,1610612744,Golden State,Warriors,1628978,Donte,DiVincenzo,6060.0,8460.0,0,-10.0,0.0,away
28,0042200162,1610612744,Golden State,Warriors,1628978,Donte,DiVincenzo,11020.0,12090.0,0,-1.0,0.0,away
29,0042200162,1610612744,Golden State,Warriors,1628978,Donte,DiVincenzo,17180.0,19460.0,0,-5.0,0.125,away
