,GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT,h_a
0,0042200235,1610612747,L.A. Lakers,Lakers,2544,LeBron,James,0.0,4640.0,4,-5.0,0.389,away
1,0042200235,1610612747,L.A. Lakers,Lakers,2544,LeBron,James,6440.0,18260.0,15,-13.0,0.25,away
2,0042200235,1610612747,L.A. Lakers,Lakers,2544,LeBron,James,20090.0,27130.0,6,2.0,0.2,away
3,0042200235,1610612747,L.A. Lakers,Lakers,203076,Anthony,Davis,0.0,6440.0,13,-2.0,0.375,away
4,0042200235,1610612747,L.A. Lakers,Lakers,203076,Anthony,Davis,9130.0,20090.0,8,-17.0,0.293,away
5,0042200235,1610612747,L.A. Lakers,Lakers,203076,Anthony,Davis,22280.0,24260.0,2,-3.0,0.333,away
6,0042200235,1610612747,L.A. Lakers,Lakers,203471,Dennis,Schroder,2720.0,9790.0,9,12.0,0.231,away
7,0042200235,1610612747,L.A. Lakers,Lakers,203471,Dennis,Schroder,10390.0,11780.0,2,1.0,0.4,away
8,0042200235,1610612747,L.A. Lakers,Lakers,203471,Dennis,Schroder,18260.0,27130.0,3,1.0,0.156,away
9,0042200235,1610612747,L.A. Lakers,Lakers,1626156,D'Angelo,Russell,0.0,3850.0,0,-9.0,0.0,away
10,0042200235,1610612747,L.A. Lakers,Lakers,1626156,D'Angelo,Russell,7200.0,10390.0,2,1.0,0.25,away
11,0042200235,1610612747,L.A. Lakers,Lakers,1626156,D'Angelo,Russell,14400.0,22280.0,6,0.0,0.214,away
12,0042200235,1610612747,L.A. Lakers,Lakers,1626156,D'Angelo,Russell,24050.0,27130.0,7,-1.0,0.308,away
13,0042200235,1610612747,L.A. Lakers,Lakers,1627736,Malik,Beasley,27130.0,28800.0,3,-1.0,0.222,away
14,0042200235,1610612747,L.A. Lakers,Lakers,1627885,Shaquille,Harrison,27130.0,28800.0,0,-1.0,0.0,away
15,0042200235,1610612747,L.A. Lakers,Lakers,1628972,Troy,Brown Jr.,27130.0,28800.0,2,-1.0,0.333,away
16,0042200235,1610612747,L.A. Lakers,Lakers,1629020,Jarred,Vanderbilt,0.0,2720.0,0,-12.0,0.091,away
17,0042200235,1610612747,L.A. Lakers,Lakers,1629020,Jarred,Vanderbilt,14400.0,18260.0,0,-4.0,0.071,away
18,0042200235,1610612747,L.A. Lakers,Lakers,1629022,Lonnie,Walker IV,4640.0,14400.0,0,-6.0,0.0,away
19,0042200235,1610612747,L.A. Lakers,Lakers,1629022,Lonnie,Walker IV,19100.0,24050.0,4,1.0,0.313,away
20,0042200235,1610612747,L.A. Lakers,Lakers,1629022,Lonnie,Walker IV,24850.0,27130.0,0,-2.0,0.222,away
21,0042200235,1610612747,L.A. Lakers,Lakers,1629060,Rui,Hachimura,3850.0,9130.0,2,10.0,0.1,away
22,0042200235,1610612747,L.A. Lakers,Lakers,1629060,Rui,Hachimura,11780.0,14400.0,2,-9.0,0.1,away
23,0042200235,1610612747,L.A. Lakers,Lakers,1629060,Rui,Hachimura,18260.0,22280.0,0,4.0,0.071,away
24,0042200235,1610612747,L.A. Lakers,Lakers,1629060,Rui,Hachimura,24260.0,24850.0,0,2.0,0.0,away
25,0042200235,1610612747,L.A. Lakers,Lakers,1629117,Wenyen,Gabriel,27130.0,28800.0,1,-1.0,0.333,away
26,0042200235,1610612747,L.A. Lakers,Lakers,1630559,Austin,Reaves,0.0,7200.0,5,-4.0,0.148,away
27,0042200235,1610612747,L.A. Lakers,Lakers,1630559,Austin,Reaves,9790.0,19100.0,5,-14.0,0.171,away
28,0042200235,1610612747,L.A. Lakers,Lakers,1630559,Austin,Reaves,22280.0,27130.0,5,-3.0,0.222,away
29,0042200235,1610612747,L.A. Lakers,Lakers,1631108,Max,Christie,27130.0,28800.0,0,-1.0,0.111,away
0,0042200235,1610612744,Golden State,Warriors,201939,Stephen,Curry,0.0,6440.0,3,2.0,0.154,home
1,0042200235,1610612744,Golden State,Warriors,201939,Stephen,Curry,7200.0,11780.0,6,-2.0,0.333,home
2,0042200235,1610612744,Golden State,Warriors,201939,Stephen,Curry,13270.0,20090.0,9,9.0,0.323,home
3,0042200235,1610612744,Golden State,Warriors,201939,Stephen,Curry,21600.0,27360.0,9,3.0,0.3,home
4,0042200235,1610612744,Golden State,Warriors,202691,Klay,Thompson,0.0,7200.0,3,4.0,0.233,home
5,0042200235,1610612744,Golden State,Warriors,202691,Klay,Thompson,9790.0,21600.0,7,11.0,0.12,home
6,0042200235,1610612744,Golden State,Warriors,202691,Klay,Thompson,24050.0,27360.0,0,1.0,0.154,home
7,0042200235,1610612744,Golden State,Warriors,203110,Draymond,Green,0.0,4280.0,8,7.0,0.333,home
8,0042200235,1610612744,Golden State,Warriors,203110,Draymond,Green,7200.0,11930.0,6,-2.0,0.222,home
9,0042200235,1610612744,Golden State,Warriors,203110,Draymond,Green,14400.0,18260.0,4,4.0,0.263,home
10,0042200235,1610612744,Golden State,Warriors,203110,Draymond,Green,21600.0,24050.0,0,2.0,0.0,home
11,0042200235,1610612744,Golden State,Warriors,203110,Draymond,Green,24850.0,27360.0,2,2.0,0.3,home
12,0042200235,1610612744,Golden State,Warriors,203952,Andrew,Wiggins,0.0,4640.0,5,5.0,0.15,home
13,0042200235,1610612744,Golden State,Warriors,203952,Andrew,Wiggins,8740.0,18260.0,15,13.0,0.282,home
14,0042200235,1610612744,Golden State,Warriors,203952,Andrew,Wiggins,20090.0,27360.0,5,-2.0,0.179,home
15,0042200235,1610612744,Golden State,Warriors,1626172,Kevon,Looney,4280.0,9130.0,0,-8.0,0.0,home
16,0042200235,1610612744,Golden State,Warriors,1626172,Kevon,Looney,11930.0,14400.0,0,9.0,0.0,home
17,0042200235,1610612744,Golden State,Warriors,1626172,Kevon,Looney,18260.0,21600.0,4,-4.0,0.125,home
18,0042200235,1610612744,Golden State,Warriors,1626172,Kevon,Looney,24050.0,25550.0,0,-4.0,0.0,home
19,0042200235,1610612744,Golden State,Warriors,1627780,Gary,Payton II,0.0,3850.0,3,9.0,0.118,home
20,0042200235,1610612744,Golden State,Warriors,1627780,Gary,Payton II,9130.0,13270.0,2,8.0,0.071,home
21,0042200235,1610612744,Golden State,Warriors,1627780,Gary,Payton II,14400.0,17820.0,3,2.0,0.188,home
22,0042200235,1610612744,Golden State,Warriors,1627780,Gary,Payton II,21600.0,24850.0,5,1.0,0.3,home
23,0042200235,1610612744,Golden State,Warriors,1627780,Gary,Payton II,25550.0,27360.0,0,5.0,0.0,home
24,0042200235,1610612744,Golden State,Warriors,1628978,Donte,DiVincenzo,6440.0,8740.0,0,0.0,0.0,home
25,0042200235,1610612744,Golden State,Warriors,1628978,Donte,DiVincenzo,20090.0,24050.0,0,-3.0,0.2,home
26,0042200235,1610612744,Golden State,Warriors,1628978,Donte,DiVincenzo,27360.0,28800.0,0,1.0,0.0,home
27,0042200235,1610612744,Golden State,Warriors,1629673,Jordan,Poole,3850.0,9790.0,6,-9.0,0.24,home
28,0042200235,1610612744,Golden State,Warriors,1629673,Jordan,Poole,11780.0,14400.0,3,9.0,0.333,home
29,0042200235,1610612744,Golden State,Warriors,1629673,Jordan,Poole,17820.0,21600.0,0,-2.0,0.167,home
30,0042200235,1610612744,Golden State,Warriors,1629673,Jordan,Poole,27360.0,28800.0,2,1.0,0.333,home
31,0042200235,1610612744,Golden State,Warriors,1630228,Jonathan,Kuminga,27360.0,28800.0,5,1.0,0.333,home
32,0042200235,1610612744,Golden State,Warriors,1630237,Anthony,Lamb,27360.0,28800.0,0,1.0,0.0,home
33,0042200235,1610612744,Golden State,Warriors,1630541,Moses,Moody,4640.0,7200.0,6,-1.0,0.273,home
34,0042200235,1610612744,Golden State,Warriors,1630541,Moses,Moody,18260.0,20090.0,0,1.0,0.0,home
35,0042200235,1610612744,Golden State,Warriors,1630541,Moses,Moody,27360.0,28800.0,0,1.0,0.0,home
