,GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT,h_a
0,0042200221,1610612756,Phoenix,Suns,101108,Chris,Paul,0.0,4590.0,3,1.0,0.2,away
1,0042200221,1610612756,Phoenix,Suns,101108,Chris,Paul,7200.0,12020.0,2,-7.0,0.133,away
2,0042200221,1610612756,Phoenix,Suns,101108,Chris,Paul,14209.0,19710.0,6,2.0,0.25,away
3,0042200221,1610612756,Phoenix,Suns,101108,Chris,Paul,21201.0,25710.0,0,-8.0,0.133,away
4,0042200221,1610612756,Phoenix,Suns,201142,Kevin,Durant,0.0,7200.0,15,1.0,0.458,away
5,0042200221,1610612756,Phoenix,Suns,201142,Kevin,Durant,9180.0,21600.0,14,-10.0,0.265,away
6,0042200221,1610612756,Phoenix,Suns,201142,Kevin,Durant,23690.0,25710.0,0,-11.0,0.375,away
7,0042200221,1610612756,Phoenix,Suns,202687,Bismack,Biyombo,5180.0,6270.0,0,4.0,0.0,away
8,0042200221,1610612756,Phoenix,Suns,202687,Bismack,Biyombo,11500.0,14209.0,0,-7.0,0.182,away
9,0042200221,1610612756,Phoenix,Suns,203082,Terrence,Ross,25710.0,28800.0,0,5.0,0.214,away
10,0042200221,1610612756,Phoenix,Suns,1626164,Devin,Booker,0.0,9180.0,10,-3.0,0.3,away
11,0042200221,1610612756,Phoenix,Suns,1626164,Devin,Booker,10830.0,25710.0,17,-15.0,0.263,away
12,0042200221,1610612756,Phoenix,Suns,1626166,Cameron,Payne,25710.0,28800.0,5,5.0,0.214,away
13,0042200221,1610612756,Phoenix,Suns,1627814,Damion,Lee,9180.0,10830.0,0,-5.0,0.2,away
14,0042200221,1610612756,Phoenix,Suns,1627814,Damion,Lee,21600.0,24200.0,3,2.0,0.25,away
15,0042200221,1610612756,Phoenix,Suns,1627814,Damion,Lee,25710.0,28800.0,0,5.0,0.071,away
16,0042200221,1610612756,Phoenix,Suns,1628470,Torrey,Craig,5180.0,11500.0,0,-3.0,0.0,away
17,0042200221,1610612756,Phoenix,Suns,1628470,Torrey,Craig,17640.0,25710.0,3,-9.0,0.103,away
18,0042200221,1610612756,Phoenix,Suns,1629006,Josh,Okogie,0.0,5180.0,0,-5.0,0.0,away
19,0042200221,1610612756,Phoenix,Suns,1629006,Josh,Okogie,7140.0,7200.0,0,0.0,0.0,away
20,0042200221,1610612756,Phoenix,Suns,1629006,Josh,Okogie,11500.0,14278.0,0,-9.0,0.091,away
21,0042200221,1610612756,Phoenix,Suns,1629006,Josh,Okogie,14400.0,17640.0,2,3.0,0.231,away
22,0042200221,1610612756,Phoenix,Suns,1629013,Landry,Shamet,4590.0,9180.0,3,-4.0,0.133,away
23,0042200221,1610612756,Phoenix,Suns,1629013,Landry,Shamet,12020.0,14209.0,0,-9.0,0.0,away
24,0042200221,1610612756,Phoenix,Suns,1629013,Landry,Shamet,14278.0,14400.0,0,0.0,0.0,away
25,0042200221,1610612756,Phoenix,Suns,1629013,Landry,Shamet,19710.0,21201.0,0,-2.0,0.0,away
26,0042200221,1610612756,Phoenix,Suns,1629028,Deandre,Ayton,0.0,5180.0,6,-5.0,0.176,away
27,0042200221,1610612756,Phoenix,Suns,1629028,Deandre,Ayton,6270.0,7140.0,0,2.0,0.0,away
28,0042200221,1610612756,Phoenix,Suns,1629028,Deandre,Ayton,7200.0,11500.0,4,-9.0,0.357,away
29,0042200221,1610612756,Phoenix,Suns,1629028,Deandre,Ayton,14209.0,20560.0,4,3.0,0.2,away
30,0042200221,1610612756,Phoenix,Suns,1629028,Deandre,Ayton,24200.0,25710.0,0,-12.0,0.0,away
31,0042200221,1610612756,Phoenix,Suns,1629111,Jock,Landale,20560.0,23690.0,3,0.0,0.182,away
32,0042200221,1610612756,Phoenix,Suns,1629111,Jock,Landale,25710.0,28800.0,4,5.0,0.357,away
33,0042200221,1610612756,Phoenix,Suns,1630688,Ish,Wainright,25710.0,28800.0,3,5.0,0.071,away
0,0042200221,1610612743,Denver,Nuggets,201145,Jeff,Green,5180.0,11500.0,3,3.0,0.121,home
1,0042200221,1610612743,Denver,Nuggets,201145,Jeff,Green,19910.0,24200.0,2,-3.0,0.118,home
2,0042200221,1610612743,Denver,Nuggets,202397,Ish,Smith,26870.0,28800.0,0,-4.0,0.0,home
3,0042200221,1610612743,Denver,Nuggets,202704,Reggie,Jackson,26870.0,28800.0,0,-4.0,0.0,home
4,0042200221,1610612743,Denver,Nuggets,203484,Kentavious,Caldwell-Pope,0.0,4590.0,3,-1.0,0.111,home
5,0042200221,1610612743,Denver,Nuggets,203484,Kentavious,Caldwell-Pope,6270.0,10390.0,0,7.0,0.056,home
6,0042200221,1610612743,Denver,Nuggets,203484,Kentavious,Caldwell-Pope,12020.0,19770.0,7,6.0,0.188,home
7,0042200221,1610612743,Denver,Nuggets,203484,Kentavious,Caldwell-Pope,21201.0,21600.0,0,-2.0,0.0,home
8,0042200221,1610612743,Denver,Nuggets,203932,Aaron,Gordon,0.0,5180.0,4,5.0,0.1,home
9,0042200221,1610612743,Denver,Nuggets,203932,Aaron,Gordon,6270.0,10390.0,9,7.0,0.222,home
10,0042200221,1610612743,Denver,Nuggets,203932,Aaron,Gordon,11500.0,19910.0,6,6.0,0.176,home
11,0042200221,1610612743,Denver,Nuggets,203932,Aaron,Gordon,21201.0,26870.0,4,7.0,0.136,home
12,0042200221,1610612743,Denver,Nuggets,203999,Nikola,Jokic,0.0,6270.0,9,1.0,0.346,home
13,0042200221,1610612743,Denver,Nuggets,203999,Nikola,Jokic,10390.0,21201.0,13,7.0,0.327,home
14,0042200221,1610612743,Denver,Nuggets,203999,Nikola,Jokic,24200.0,26870.0,2,11.0,0.091,home
15,0042200221,1610612743,Denver,Nuggets,1627750,Jamal,Murray,0.0,7200.0,10,-1.0,0.273,home
16,0042200221,1610612743,Denver,Nuggets,1627750,Jamal,Murray,10390.0,18180.0,12,4.0,0.229,home
17,0042200221,1610612743,Denver,Nuggets,1627750,Jamal,Murray,19770.0,26870.0,12,10.0,0.379,home
18,0042200221,1610612743,Denver,Nuggets,1628427,Vlatko,Cancar,26870.0,28800.0,0,-4.0,0.429,home
19,0042200221,1610612743,Denver,Nuggets,1628971,Bruce,Brown,4590.0,6270.0,0,2.0,0.111,home
20,0042200221,1610612743,Denver,Nuggets,1628971,Bruce,Brown,7200.0,12020.0,4,7.0,0.182,home
21,0042200221,1610612743,Denver,Nuggets,1628971,Bruce,Brown,18180.0,21201.0,0,3.0,0.071,home
22,0042200221,1610612743,Denver,Nuggets,1628971,Bruce,Brown,21600.0,26870.0,10,9.0,0.263,home
23,0042200221,1610612743,Denver,Nuggets,1629008,Michael,Porter Jr.,0.0,6100.0,2,4.0,0.083,home
24,0042200221,1610612743,Denver,Nuggets,1629008,Michael,Porter Jr.,7200.0,10390.0,7,9.0,0.455,home
25,0042200221,1610612743,Denver,Nuggets,1629008,Michael,Porter Jr.,12020.0,14278.0,0,11.0,0.0,home
26,0042200221,1610612743,Denver,Nuggets,1629008,Michael,Porter Jr.,14400.0,18180.0,0,-5.0,0.0,home
27,0042200221,1610612743,Denver,Nuggets,1629008,Michael,Porter Jr.,23690.0,26870.0,2,10.0,0.154,home
28,0042200221,1610612743,Denver,Nuggets,1630192,Zeke,Nnaji,26870.0,28800.0,0,-4.0,0.286,home
29,0042200221,1610612743,Denver,Nuggets,1631128,Christian,Braun,6100.0,7200.0,0,-5.0,0.333,home
30,0042200221,1610612743,Denver,Nuggets,1631128,Christian,Braun,10390.0,12020.0,0,-2.0,0.182,home
31,0042200221,1610612743,Denver,Nuggets,1631128,Christian,Braun,14278.0,14400.0,0,0.0,0.5,home
