,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0,0052300111,2,12,0,1,9:50 PM,12:00,,Start of 1st Period (9:50 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1,0052300111,4,10,0,1,9:50 PM,12:00,Jump Ball Vucevic vs. Capela: Tip to Bogdanovic,,,,,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,5,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,5,203992,Bogdan Bogdanovic,1610612737.0,Atlanta,Hawks,ATL,1
2,0052300111,7,2,80,1,9:50 PM,11:44,,,MISS Hunter 12' Step Back Jump Shot,,,5,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
3,0052300111,8,4,0,1,9:50 PM,11:41,Caruso REBOUND (Off:0 Def:1),,,,,4,1627936,Alex Caruso,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
4,0052300111,9,2,86,1,9:50 PM,11:29,MISS DeRozan 16' Turnaround Fadeaway Shot,,,,,4,201942,DeMar DeRozan,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
5,0052300111,10,4,0,1,9:50 PM,11:28,,,Capela REBOUND (Off:0 Def:1),,,5,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
6,0052300111,11,2,101,1,9:50 PM,11:18,,,MISS Young 9' Driving Floating Jump Shot,,,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
7,0052300111,12,4,0,1,9:50 PM,11:14,Vucevic REBOUND (Off:0 Def:1),,,,,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
8,0052300111,13,2,1,1,9:51 PM,11:06,MISS Dosunmu 24' 3PT Jump Shot,,,,,4,1630245,Ayo Dosunmu,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
9,0052300111,14,4,0,1,9:51 PM,11:03,,,Capela REBOUND (Off:0 Def:2),,,5,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
10,0052300111,15,1,79,1,9:51 PM,10:53,,,Murray 13' Pullup Jump Shot (2 PTS),2 - 0,-2,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
11,0052300111,16,1,44,1,9:51 PM,10:36,Vucevic 1' Reverse Layup (2 PTS) (DeRozan 1 AST),,,2 - 2,TIE,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,4,201942,DeMar DeRozan,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,1
12,0052300111,18,1,58,1,9:51 PM,10:18,,,Capela 8' Turnaround Hook Shot (2 PTS) (Hunter 1 AST),4 - 2,-2,5,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,5,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1
13,0052300111,20,1,6,1,9:52 PM,10:00,Vucevic 2' Driving Layup (4 PTS),,,4 - 4,TIE,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
14,0052300111,21,1,98,1,9:52 PM,9:48,,,Capela 1' Cutting Layup Shot (4 PTS) (Young 1 AST),6 - 4,-2,5,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1
15,0052300111,23,2,1,1,9:52 PM,9:38,MISS Vucevic 26' 3PT Jump Shot,,,,,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
16,0052300111,24,4,0,1,9:52 PM,9:35,,,Hunter REBOUND (Off:0 Def:1),,,5,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
17,0052300111,25,2,2,1,9:52 PM,9:31,,,MISS Murray 26' 3PT Running Jump Shot,,,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
18,0052300111,26,4,0,1,9:52 PM,9:27,White REBOUND (Off:0 Def:1),,,,,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
19,0052300111,27,6,2,1,9:52 PM,9:25,,,Hunter S.FOUL (P1.T1) (N.Buchert),,,5,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,1,0,,,,,,1
20,0052300111,29,3,11,1,9:53 PM,9:25,White Free Throw 1 of 2 (1 PTS),,,6 - 5,-1,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
21,0052300111,30,3,12,1,9:53 PM,9:25,White Free Throw 2 of 2 (2 PTS),,,6 - 6,TIE,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
22,0052300111,31,1,80,1,9:53 PM,9:08,,,Murray 18' Step Back Jump Shot (4 PTS) (Hunter 2 AST),8 - 6,-2,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,5,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1
23,0052300111,33,1,6,1,9:54 PM,8:59,Dosunmu 3' Driving Layup (2 PTS),,,8 - 8,TIE,4,1630245,Ayo Dosunmu,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
24,0052300111,34,7,2,1,9:54 PM,8:59,,,Bogdanovic Violation:Defensive Goaltending (T.Ford),,,5,203992,Bogdan Bogdanovic,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1,0,,,,,,1
25,0052300111,36,6,4,1,9:54 PM,8:57,,,Young OFF.Foul (P1) (T.Ford),,,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,4,1627936,Alex Caruso,1610612741.0,Chicago,Bulls,CHI,1,0,,,,,,0
26,0052300111,38,5,37,1,9:54 PM,8:57,,,Young Offensive Foul Turnover (P1.T1),,,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1,0,,,,,,0
27,0052300111,39,2,1,1,9:54 PM,8:40,MISS Vucevic 3PT Jump Shot,,,,,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
28,0052300111,40,4,0,1,9:54 PM,8:37,,,Murray REBOUND (Off:0 Def:1),,,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
29,0052300111,41,5,45,1,9:55 PM,8:24,,,Young Out of Bounds - Bad Pass Turnover Turnover (P2.T2),,,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1,0,,,,,,1
30,0052300111,42,2,78,1,9:55 PM,8:11,MISS Vucevic 7' Floating Jump Shot,,Bogdanovic BLOCK (1 BLK),,,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,5,203992,Bogdan Bogdanovic,1610612737.0,Atlanta,Hawks,ATL,1
31,0052300111,44,4,0,1,9:55 PM,8:09,,,Bogdanovic REBOUND (Off:0 Def:1),,,5,203992,Bogdan Bogdanovic,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
32,0052300111,45,2,41,1,9:55 PM,8:06,,,MISS Capela 2' Running Layup,,,5,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
33,0052300111,46,4,0,1,9:55 PM,8:04,Vucevic REBOUND (Off:0 Def:2),,,,,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
34,0052300111,47,1,5,1,9:55 PM,7:56,Vucevic 1' Layup (6 PTS) (DeRozan 2 AST),,,8 - 10,2,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,4,201942,DeMar DeRozan,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,1
35,0052300111,49,6,2,1,9:56 PM,7:46,Dosunmu S.FOUL (P1.T1) (N.Buchert),,,,,4,1630245,Ayo Dosunmu,1610612741.0,Chicago,Bulls,CHI,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,1,0,,,,,,1
36,0052300111,51,3,11,1,9:56 PM,7:46,,,Murray Free Throw 1 of 2 (5 PTS),9 - 10,1,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
37,0052300111,52,3,12,1,9:56 PM,7:46,,,Murray Free Throw 2 of 2 (6 PTS),10 - 10,TIE,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
38,0052300111,53,1,1,1,9:57 PM,7:33,Caruso 24' 3PT Jump Shot (3 PTS) (DeRozan 3 AST),,,10 - 13,3,4,1627936,Alex Caruso,1610612741.0,Chicago,Bulls,CHI,4,201942,DeMar DeRozan,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,1
39,0052300111,55,2,1,1,9:57 PM,7:20,,,MISS Bogdanovic 3PT Jump Shot,,,5,203992,Bogdan Bogdanovic,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
40,0052300111,56,4,0,1,9:57 PM,7:18,Vucevic REBOUND (Off:0 Def:3),,,,,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
41,0052300111,57,2,41,1,9:57 PM,7:12,MISS DeRozan 2' Running Layup,,,,,4,201942,DeMar DeRozan,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
42,0052300111,58,4,0,1,9:57 PM,7:10,,,Capela REBOUND (Off:0 Def:3),,,5,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
43,0052300111,59,2,79,1,9:57 PM,7:04,Dosunmu BLOCK (1 BLK),,MISS Murray 11' Pullup Jump Shot,,,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,4,1630245,Ayo Dosunmu,1610612741.0,Chicago,Bulls,CHI,1
44,0052300111,61,4,0,1,9:57 PM,7:01,White REBOUND (Off:0 Def:2),,,,,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
45,0052300111,62,2,1,1,9:57 PM,6:55,MISS Caruso 25' 3PT Jump Shot,,,,,4,1627936,Alex Caruso,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
46,0052300111,63,4,0,1,9:57 PM,6:55,,,Hawks Rebound,,,3,1610612737,,,,,,0,0,,,,,,0,0,,,,,,1
47,0052300111,65,9,1,1,9:57 PM,6:54,BULLS Timeout: Regular (Full 1 Short 0),,,,,2,1610612741,,,,,,0,0,,,,,,0,0,,,,,,0
48,0052300111,66,8,0,1,10:00 PM,6:54,,,SUB: Mathews FOR Bogdanovic,,,5,203992,Bogdan Bogdanovic,1610612737.0,Atlanta,Hawks,ATL,5,1629726,Garrison Mathews,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0
49,0052300111,68,2,1,1,10:01 PM,6:39,,,MISS Young 27' 3PT Jump Shot,,,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
50,0052300111,69,4,0,1,10:01 PM,6:34,White REBOUND (Off:0 Def:3),,,,,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
51,0052300111,70,2,41,1,10:01 PM,6:31,MISS Dosunmu 1' Running Layup,,,,,4,1630245,Ayo Dosunmu,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
52,0052300111,71,4,0,1,10:01 PM,6:29,,,Capela REBOUND (Off:0 Def:4),,,5,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
53,0052300111,72,6,2,1,10:02 PM,6:21,White S.FOUL (P1.T2) (T.Ford),,,,,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,1,0,,,,,,1
54,0052300111,74,9,1,1,10:02 PM,6:21,BULLS Timeout: Regular (Full 2 Short 0),,,,,2,1610612741,,,,,,0,0,,,,,,0,0,,,,,,0
55,0052300111,75,18,4,1,10:02 PM,6:21,,Instant Replay1st Period (10:02 PM EST),,10 - 13,3,0,72,Kenny Anderson,,,,,0,0,,,,,,1,0,,,,,,0
56,0052300111,76,3,13,1,10:06 PM,6:21,,,MISS Murray Free Throw 1 of 3,,,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
57,0052300111,77,4,1,1,10:06 PM,6:21,,,Hawks Rebound,,,3,1610612737,,,,,,0,0,,,,,,0,0,,,,,,0
58,0052300111,78,3,14,1,10:06 PM,6:21,,,Murray Free Throw 2 of 3 (7 PTS),11 - 13,2,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
59,0052300111,79,3,15,1,10:06 PM,6:21,,,Murray Free Throw 3 of 3 (8 PTS),12 - 13,1,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,0
60,0052300111,80,1,1,1,10:06 PM,6:09,DeRozan 3PT Jump Shot (3 PTS) (White 1 AST),,,12 - 16,4,4,201942,DeMar DeRozan,1610612741.0,Chicago,Bulls,CHI,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,1
61,0052300111,82,2,79,1,10:07 PM,5:53,,,MISS Hunter 13' Pullup Jump Shot,,,5,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
62,0052300111,83,4,0,1,10:07 PM,5:49,Vucevic REBOUND (Off:0 Def:4),,,,,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
63,0052300111,84,6,2,1,10:07 PM,5:45,,,Mathews S.FOUL (P1.T2) (M.Davis),,,5,1629726,Garrison Mathews,1610612737.0,Atlanta,Hawks,ATL,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,1,0,,,,,,1
64,0052300111,86,3,11,1,10:07 PM,5:45,White Free Throw 1 of 2 (3 PTS),,,12 - 17,5,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
65,0052300111,89,3,12,1,10:07 PM,5:45,White Free Throw 2 of 2 (4 PTS),,,12 - 18,6,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
66,0052300111,87,8,0,1,10:07 PM,5:45,SUB: Terry FOR Caruso,,,,,4,1627936,Alex Caruso,1610612741.0,Chicago,Bulls,CHI,4,1631207,Dalen Terry,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
67,0052300111,90,6,2,1,10:08 PM,5:36,Terry S.FOUL (P1.T3) (M.Davis),,,,,4,1631207,Dalen Terry,1610612741.0,Chicago,Bulls,CHI,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,1,0,,,,,,1
68,0052300111,92,3,11,1,10:08 PM,5:36,,,Young Free Throw 1 of 2 (1 PTS),13 - 18,5,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
69,0052300111,93,3,12,1,10:08 PM,5:36,,,MISS Young Free Throw 2 of 2,,,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
70,0052300111,94,4,0,1,10:08 PM,5:33,Vucevic REBOUND (Off:0 Def:5),,,,,4,202696,Nikola Vucevic,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
71,0052300111,95,1,79,1,10:09 PM,5:20,DeRozan 22' Pullup Jump Shot (5 PTS),,,13 - 20,7,4,201942,DeMar DeRozan,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
72,0052300111,96,1,79,1,10:09 PM,5:04,,,Murray 3PT Pullup Jump Shot (11 PTS),16 - 20,4,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
73,0052300111,97,1,79,1,10:09 PM,4:50,White 10' Pullup Jump Shot (6 PTS),,,16 - 22,6,4,1629632,Coby White,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,1
74,0052300111,98,1,58,1,10:09 PM,4:35,,,Capela 5' Turnaround Hook Shot (6 PTS) (Murray 1 AST),18 - 22,4,5,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,5,1627749,Dejounte Murray,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1
