,GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT,h_a
0,0052300201,1610612741,Chicago,Bulls,201942,DeMar,DeRozan,0.0,3740.0,3,-10.0,0.167,away
1,0052300201,1610612741,Chicago,Bulls,201942,DeMar,DeRozan,4340.0,19440.0,14,2.0,0.211,away
2,0052300201,1610612741,Chicago,Bulls,201942,DeMar,DeRozan,20250.0,25880.0,5,-12.0,0.192,away
3,0052300201,1610612741,Chicago,Bulls,202696,Nikola,Vucevic,0.0,5400.0,4,-17.0,0.368,away
4,0052300201,1610612741,Chicago,Bulls,202696,Nikola,Vucevic,8810.0,19440.0,8,3.0,0.175,away
5,0052300201,1610612741,Chicago,Bulls,202696,Nikola,Vucevic,21600.0,26830.0,4,-4.0,0.217,away
6,0052300201,1610612741,Chicago,Bulls,203083,Andre,Drummond,5400.0,8810.0,2,2.0,0.25,away
7,0052300201,1610612741,Chicago,Bulls,203083,Andre,Drummond,20250.0,21600.0,0,-8.0,0.375,away
8,0052300201,1610612741,Chicago,Bulls,1627936,Alex,Caruso,0.0,5400.0,3,-17.0,0.158,away
9,0052300201,1610612741,Chicago,Bulls,1627936,Alex,Caruso,6450.0,9310.0,0,2.0,0.1,away
10,0052300201,1610612741,Chicago,Bulls,1627936,Alex,Caruso,10530.0,13120.0,0,1.0,0.111,away
11,0052300201,1610612741,Chicago,Bulls,1627936,Alex,Caruso,14400.0,18340.0,0,-2.0,0.077,away
12,0052300201,1610612741,Chicago,Bulls,1627936,Alex,Caruso,19440.0,24550.0,3,-17.0,0.136,away
13,0052300201,1610612741,Chicago,Bulls,1628470,Torrey,Craig,7840.0,11300.0,0,4.0,0.25,away
14,0052300201,1610612741,Chicago,Bulls,1628470,Torrey,Craig,25880.0,28800.0,6,5.0,0.167,away
15,0052300201,1610612741,Chicago,Bulls,1628975,Jevon,Carter,26410.0,28800.0,2,7.0,0.111,away
16,0052300201,1610612741,Chicago,Bulls,1629632,Coby,White,0.0,4340.0,0,-14.0,0.2,away
17,0052300201,1610612741,Chicago,Bulls,1629632,Coby,White,5400.0,9080.0,2,2.0,0.231,away
18,0052300201,1610612741,Chicago,Bulls,1629632,Coby,White,11300.0,20250.0,8,-3.0,0.294,away
19,0052300201,1610612741,Chicago,Bulls,1629632,Coby,White,20560.0,23960.0,0,-11.0,0.25,away
20,0052300201,1610612741,Chicago,Bulls,1629632,Coby,White,24550.0,25880.0,3,3.0,0.167,away
21,0052300201,1610612741,Chicago,Bulls,1629750,Javonte,Green,5400.0,7840.0,2,2.0,0.222,away
22,0052300201,1610612741,Chicago,Bulls,1629750,Javonte,Green,13120.0,14400.0,0,2.0,0.0,away
23,0052300201,1610612741,Chicago,Bulls,1629750,Javonte,Green,18340.0,20250.0,4,-2.0,0.333,away
24,0052300201,1610612741,Chicago,Bulls,1629750,Javonte,Green,23960.0,28800.0,6,7.0,0.15,away
25,0052300201,1610612741,Chicago,Bulls,1630245,Ayo,Dosunmu,0.0,5400.0,3,-17.0,0.211,away
26,0052300201,1610612741,Chicago,Bulls,1630245,Ayo,Dosunmu,9080.0,26410.0,7,-13.0,0.183,away
27,0052300201,1610612741,Chicago,Bulls,1630245,Ayo,Dosunmu,26830.0,28800.0,0,5.0,0.0,away
28,0052300201,1610612741,Chicago,Bulls,1631207,Dalen,Terry,3740.0,6450.0,0,-9.0,0.0,away
29,0052300201,1610612741,Chicago,Bulls,1631207,Dalen,Terry,9310.0,10530.0,0,4.0,0.0,away
30,0052300201,1610612741,Chicago,Bulls,1631207,Dalen,Terry,19440.0,20560.0,0,-5.0,0.25,away
31,0052300201,1610612741,Chicago,Bulls,1631207,Dalen,Terry,25880.0,28800.0,2,5.0,0.333,away
0,0052300201,1610612748,Miami,Heat,201567,Kevin,Love,4340.0,7200.0,5,3.0,0.4,home
1,0052300201,1610612748,Miami,Heat,201567,Kevin,Love,19440.0,23960.0,11,16.0,0.35,home
