,GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT,h_a
0,0022200585,1610612765,Detroit,Pistons,202692,Alec,Burks,4930.0,10570.0,7,7.0,0.261,away
1,0022200585,1610612765,Detroit,Pistons,202692,Alec,Burks,18520.0,21600.0,2,-7.0,0.267,away
2,0022200585,1610612765,Detroit,Pistons,202692,Alec,Burks,24680.0,28800.0,0,0.0,0.063,away
3,0022200585,1610612765,Detroit,Pistons,202709,Cory,Joseph,2260.0,6659.0,0,-2.0,0.105,away
4,0022200585,1610612765,Detroit,Pistons,202709,Cory,Joseph,18520.0,21600.0,2,-7.0,0.067,away
5,0022200585,1610612765,Detroit,Pistons,202711,Bojan,Bogdanovic,0.0,6659.0,12,-3.0,0.346,away
6,0022200585,1610612765,Detroit,Pistons,202711,Bojan,Bogdanovic,12010.0,19270.0,6,-9.0,0.353,away
7,0022200585,1610612765,Detroit,Pistons,202711,Bojan,Bogdanovic,23820.0,28800.0,3,-4.0,0.211,away
8,0022200585,1610612765,Detroit,Pistons,203585,Rodney,McGruder,10400.0,14400.0,0,-2.0,0.056,away
9,0022200585,1610612765,Detroit,Pistons,1628977,Hamidou,Diallo,6659.0,12010.0,2,2.0,0.095,away
10,0022200585,1610612765,Detroit,Pistons,1628977,Hamidou,Diallo,19270.0,23820.0,5,2.0,0.263,away
11,0022200585,1610612765,Detroit,Pistons,1630165,Killian,Hayes,0.0,2260.0,0,-1.0,0.125,away
12,0022200585,1610612765,Detroit,Pistons,1630165,Killian,Hayes,6659.0,18520.0,11,0.0,0.28,away
13,0022200585,1610612765,Detroit,Pistons,1630165,Killian,Hayes,21600.0,28800.0,7,-2.0,0.148,away
14,0022200585,1610612765,Detroit,Pistons,1630180,Saddiq,Bey,2260.0,10400.0,3,0.0,0.152,away
15,0022200585,1610612765,Detroit,Pistons,1630180,Saddiq,Bey,17380.0,24680.0,7,-9.0,0.182,away
16,0022200585,1610612765,Detroit,Pistons,1630191,Isaiah,Stewart,0.0,2260.0,3,-1.0,0.125,away
17,0022200585,1610612765,Detroit,Pistons,1630191,Isaiah,Stewart,4930.0,10570.0,0,7.0,0.13,away
18,0022200585,1610612765,Detroit,Pistons,1630191,Isaiah,Stewart,14400.0,17380.0,0,0.0,0.083,away
19,0022200585,1610612765,Detroit,Pistons,1630191,Isaiah,Stewart,18700.0,21524.0,5,-7.0,0.308,away
20,0022200585,1610612765,Detroit,Pistons,1630191,Isaiah,Stewart,24680.0,28800.0,3,0.0,0.25,away
21,0022200585,1610612765,Detroit,Pistons,1631093,Jaden,Ivey,0.0,4930.0,5,-8.0,0.316,away
22,0022200585,1610612765,Detroit,Pistons,1631093,Jaden,Ivey,10570.0,18520.0,7,-2.0,0.143,away
23,0022200585,1610612765,Detroit,Pistons,1631093,Jaden,Ivey,21600.0,28800.0,8,-2.0,0.222,away
24,0022200585,1610612765,Detroit,Pistons,1631105,Jalen,Duren,0.0,4930.0,0,-8.0,0.053,away
25,0022200585,1610612765,Detroit,Pistons,1631105,Jalen,Duren,10570.0,18700.0,7,-4.0,0.167,away
26,0022200585,1610612765,Detroit,Pistons,1631105,Jalen,Duren,21524.0,24680.0,4,0.0,0.154,away
0,0022200585,1610612759,San Antonio,Spurs,203926,Doug,McDermott,5480.0,7080.0,2,2.0,0.143,home
1,0022200585,1610612759,San Antonio,Spurs,203926,Doug,McDermott,7200.0,12350.0,3,-2.0,0.158,home
2,0022200585,1610612759,San Antonio,Spurs,203926,Doug,McDermott,18700.0,24680.0,4,7.0,0.174,home
3,0022200585,1610612759,San Antonio,Spurs,1626169,Stanley,Johnson,15800.0,19270.0,3,12.0,0.067,home
4,0022200585,1610612759,San Antonio,Spurs,1626169,Stanley,Johnson,22100.0,28800.0,6,2.0,0.125,home
5,0022200585,1610612759,San Antonio,Spurs,1626196,Josh,Richardson,4930.0,10570.0,2,-7.0,0.136,home
