,GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT,h_a
0,0042300151,1610612747,L.A. Lakers,Lakers,2544,LeBron,James,0.0,7200.0,12,8.0,0.308,away
1,0042300151,1610612747,L.A. Lakers,Lakers,2544,LeBron,James,9830.0,21600.0,11,-21.0,0.3,away
2,0042300151,1610612747,L.A. Lakers,Lakers,2544,LeBron,James,23320.0,28800.0,4,4.0,0.25,away
3,0042300151,1610612747,L.A. Lakers,Lakers,203076,Anthony,Davis,0.0,6310.0,6,8.0,0.261,away
4,0042300151,1610612747,L.A. Lakers,Lakers,203076,Anthony,Davis,7200.0,20390.0,16,-20.0,0.261,away
5,0042300151,1610612747,L.A. Lakers,Lakers,203076,Anthony,Davis,21600.0,28800.0,10,0.0,0.44,away
6,0042300151,1610612747,L.A. Lakers,Lakers,203915,Spencer,Dinwiddie,4030.0,7200.0,0,2.0,0.0,away
7,0042300151,1610612747,L.A. Lakers,Lakers,203915,Spencer,Dinwiddie,10100.0,11540.0,0,-4.0,0.0,away
8,0042300151,1610612747,L.A. Lakers,Lakers,203915,Spencer,Dinwiddie,18340.0,21600.0,0,-10.0,0.0,away
9,0042300151,1610612747,L.A. Lakers,Lakers,1626156,D'Angelo,Russell,0.0,4030.0,6,6.0,0.286,away
10,0042300151,1610612747,L.A. Lakers,Lakers,1626156,D'Angelo,Russell,5450.0,9830.0,2,6.0,0.188,away
11,0042300151,1610612747,L.A. Lakers,Lakers,1626156,D'Angelo,Russell,11540.0,18340.0,2,-5.0,0.391,away
12,0042300151,1610612747,L.A. Lakers,Lakers,1626156,D'Angelo,Russell,19360.0,28800.0,3,-5.0,0.152,away
13,0042300151,1610612747,L.A. Lakers,Lakers,1627752,Taurean,Prince,5450.0,9830.0,6,6.0,0.313,away
14,0042300151,1610612747,L.A. Lakers,Lakers,1627752,Taurean,Prince,19360.0,27230.0,5,-6.0,0.115,away
15,0042300151,1610612747,L.A. Lakers,Lakers,1629060,Rui,Hachimura,0.0,5450.0,3,4.0,0.1,away
16,0042300151,1610612747,L.A. Lakers,Lakers,1629060,Rui,Hachimura,6310.0,7200.0,0,0.0,0.0,away
17,0042300151,1610612747,L.A. Lakers,Lakers,1629060,Rui,Hachimura,9830.0,19360.0,4,-16.0,0.094,away
18,0042300151,1610612747,L.A. Lakers,Lakers,1629060,Rui,Hachimura,20390.0,21600.0,0,1.0,0.2,away
19,0042300151,1610612747,L.A. Lakers,Lakers,1629060,Rui,Hachimura,27230.0,28800.0,0,1.0,0.0,away
20,0042300151,1610612747,L.A. Lakers,Lakers,1629216,Gabe,Vincent,7200.0,10100.0,0,0.0,0.1,away
21,0042300151,1610612747,L.A. Lakers,Lakers,1629216,Gabe,Vincent,21600.0,23320.0,0,-4.0,0.0,away
22,0042300151,1610612747,L.A. Lakers,Lakers,1629637,Jaxson,Hayes,7200.0,9830.0,0,2.0,0.0,away
23,0042300151,1610612747,L.A. Lakers,Lakers,1630559,Austin,Reaves,0.0,5450.0,2,4.0,0.15,away
24,0042300151,1610612747,L.A. Lakers,Lakers,1630559,Austin,Reaves,9830.0,19360.0,5,-16.0,0.094,away
25,0042300151,1610612747,L.A. Lakers,Lakers,1630559,Austin,Reaves,21600.0,28800.0,6,0.0,0.12,away
0,0042300151,1610612743,Denver,Nuggets,201599,DeAndre,Jordan,7200.0,9830.0,4,-2.0,0.222,home
1,0042300151,1610612743,Denver,Nuggets,201599,DeAndre,Jordan,21600.0,24140.0,0,-1.0,0.0,home
2,0042300151,1610612743,Denver,Nuggets,202704,Reggie,Jackson,5450.0,7200.0,0,-4.0,0.0,home
3,0042300151,1610612743,Denver,Nuggets,202704,Reggie,Jackson,10400.0,11540.0,3,4.0,0.6,home
4,0042300151,1610612743,Denver,Nuggets,202704,Reggie,Jackson,19640.0,21600.0,0,2.0,0.286,home
5,0042300151,1610612743,Denver,Nuggets,202704,Reggie,Jackson,25460.0,26020.0,0,0.0,0.0,home
6,0042300151,1610612743,Denver,Nuggets,203200,Justin,Holiday,6310.0,9830.0,0,-2.0,0.133,home
7,0042300151,1610612743,Denver,Nuggets,203484,Kentavious,Caldwell-Pope,0.0,6310.0,0,-8.0,0.08,home
8,0042300151,1610612743,Denver,Nuggets,203484,Kentavious,Caldwell-Pope,10100.0,21600.0,12,19.0,0.163,home
9,0042300151,1610612743,Denver,Nuggets,203484,Kentavious,Caldwell-Pope,24430.0,28800.0,0,3.0,0.111,home
10,0042300151,1610612743,Denver,Nuggets,203932,Aaron,Gordon,0.0,3190.0,2,-5.0,0.167,home
11,0042300151,1610612743,Denver,Nuggets,203932,Aaron,Gordon,9830.0,14031.0,6,10.0,0.211,home
12,0042300151,1610612743,Denver,Nuggets,203932,Aaron,Gordon,14400.0,21600.0,2,14.0,0.13,home
13,0042300151,1610612743,Denver,Nuggets,203932,Aaron,Gordon,24140.0,28800.0,2,1.0,0.211,home
14,0042300151,1610612743,Denver,Nuggets,203999,Nikola,Jokic,0.0,7200.0,11,-8.0,0.29,home
15,0042300151,1610612743,Denver,Nuggets,203999,Nikola,Jokic,9830.0,21600.0,12,21.0,0.178,home
16,0042300151,1610612743,Denver,Nuggets,203999,Nikola,Jokic,24140.0,28800.0,9,1.0,0.368,home
17,0042300151,1610612743,Denver,Nuggets,1627750,Jamal,Murray,0.0,5450.0,2,-4.0,0.136,home
18,0042300151,1610612743,Denver,Nuggets,1627750,Jamal,Murray,7200.0,10400.0,6,0.0,0.333,home
19,0042300151,1610612743,Denver,Nuggets,1627750,Jamal,Murray,11540.0,19640.0,5,13.0,0.233,home
20,0042300151,1610612743,Denver,Nuggets,1627750,Jamal,Murray,21600.0,25460.0,7,-4.0,0.533,home
21,0042300151,1610612743,Denver,Nuggets,1627750,Jamal,Murray,26020.0,28800.0,2,4.0,0.182,home
22,0042300151,1610612743,Denver,Nuggets,1629008,Michael,Porter Jr.,0.0,4210.0,2,-6.0,0.25,home
23,0042300151,1610612743,Denver,Nuggets,1629008,Michael,Porter Jr.,8490.0,19640.0,14,16.0,0.209,home
24,0042300151,1610612743,Denver,Nuggets,1629008,Michael,Porter Jr.,21600.0,28800.0,3,0.0,0.071,home
25,0042300151,1610612743,Denver,Nuggets,1631128,Christian,Braun,4210.0,10100.0,0,-2.0,0.154,home
26,0042300151,1610612743,Denver,Nuggets,1631128,Christian,Braun,19640.0,24430.0,2,-1.0,0.059,home
27,0042300151,1610612743,Denver,Nuggets,1631212,Peyton,Watson,3190.0,8490.0,8,-2.0,0.292,home
28,0042300151,1610612743,Denver,Nuggets,1631212,Peyton,Watson,14031.0,14400.0,0,-3.0,0.0,home
29,0042300151,1610612743,Denver,Nuggets,1631212,Peyton,Watson,21600.0,24140.0,0,-1.0,0.111,home
