,GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT,h_a
0,0052200211,1610612760,Oklahoma City,Thunder,203967,Dario,Saric,4460.0,8910.0,2,-4.0,0.19,away
1,0052200211,1610612760,Oklahoma City,Thunder,203967,Dario,Saric,18520.0,21600.0,0,-3.0,0.0,away
2,0052200211,1610612760,Oklahoma City,Thunder,1628983,Shai,Gilgeous-Alexander,0.0,7200.0,6,-1.0,0.233,away
3,0052200211,1610612760,Oklahoma City,Thunder,1628983,Shai,Gilgeous-Alexander,8910.0,15750.0,4,-5.0,0.267,away
4,0052200211,1610612760,Oklahoma City,Thunder,1628983,Shai,Gilgeous-Alexander,16970.0,24500.0,12,-16.0,0.314,away
5,0052200211,1610612760,Oklahoma City,Thunder,1629652,Luguentz,Dort,0.0,7200.0,6,-1.0,0.167,away
6,0052200211,1610612760,Oklahoma City,Thunder,1629652,Luguentz,Dort,9320.0,21600.0,8,-11.0,0.167,away
7,0052200211,1610612760,Oklahoma City,Thunder,1629652,Luguentz,Dort,23420.0,25690.0,3,-2.0,0.222,away
8,0052200211,1610612760,Oklahoma City,Thunder,1630198,Isaiah,Joe,4020.0,6941.0,3,1.0,0.25,away
9,0052200211,1610612760,Oklahoma City,Thunder,1630198,Isaiah,Joe,7200.0,10190.0,0,-10.0,0.308,away
10,0052200211,1610612760,Oklahoma City,Thunder,1630198,Isaiah,Joe,15750.0,16970.0,0,3.0,0.0,away
11,0052200211,1610612760,Oklahoma City,Thunder,1630198,Isaiah,Joe,17890.0,21600.0,4,-3.0,0.176,away
12,0052200211,1610612760,Oklahoma City,Thunder,1630198,Isaiah,Joe,23830.0,25690.0,0,2.0,0.0,away
13,0052200211,1610612760,Oklahoma City,Thunder,1630322,Lindy,Waters III,5350.0,7200.0,3,2.0,0.273,away
14,0052200211,1610612760,Oklahoma City,Thunder,1630322,Lindy,Waters III,10190.0,11330.0,0,2.0,0.25,away
15,0052200211,1610612760,Oklahoma City,Thunder,1630322,Lindy,Waters III,19730.0,23420.0,2,-12.0,0.222,away
16,0052200211,1610612760,Oklahoma City,Thunder,1630322,Lindy,Waters III,25690.0,28800.0,0,0.0,0.091,away
17,0052200211,1610612760,Oklahoma City,Thunder,1630526,Jeremiah,Robinson-Earl,25690.0,28800.0,3,0.0,0.091,away
18,0052200211,1610612760,Oklahoma City,Thunder,1630544,Tre,Mann,25690.0,28800.0,0,0.0,0.273,away
19,0052200211,1610612760,Oklahoma City,Thunder,1630581,Josh,Giddey,0.0,4020.0,0,-2.0,0.231,away
20,0052200211,1610612760,Oklahoma City,Thunder,1630581,Josh,Giddey,6941.0,10190.0,2,-10.0,0.2,away
