,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Kevin,Durant,2363,39,201142,1610612756,PHX,18,39.38333333333333
1,Grayson,Allen,2082,6,1628960,1610612756,PHX,-2,34.7
2,Josh,Okogie,1950,10,1629006,1610612756,PHX,3,32.5
3,Eric,Gordon,1817,15,201569,1610612756,PHX,-27,30.283333333333335
4,Jordan,Goodwin,1798,14,1630692,1610612756,PHX,8,29.966666666666665
5,Jusuf,Nurkic,1682,4,203994,1610612756,PHX,-5,28.033333333333335
6,Drew,Eubanks,1027,2,1629234,1610612756,PHX,1,17.116666666666667
7,Yuta,Watanabe,890,3,1629139,1610612756,PHX,-14,14.833333333333334
8,Nassir,Little,791,2,1629642,1610612756,PHX,-7,13.183333333333334
9,Udoka,Azubuike,0,0,1628962,1610612756,PHX,0,0.0
10,Keita,Bates-Diop,0,0,1628966,1610612756,PHX,0,0.0
11,Bol,Bol,0,0,1629626,1610612756,PHX,0,0.0
12,Saben,Lee,0,0,1630240,1610612756,PHX,0,0.0
13,Chimezie,Metu,0,0,1629002,1610612756,PHX,0,0.0
14,Bradley,Beal,0,0,203078,1610612756,PHX,0,0.0
15,Devin,Booker,0,0,1626164,1610612756,PHX,0,0.0
16,Damion,Lee,0,0,1627814,1610612756,PHX,0,0.0
17,Anthony,Davis,2355,30,203076,1610612747,LAL,7,39.25
18,Gabe,Vincent,2101,7,1629216,1610612747,LAL,13,35.016666666666666
19,LeBron,James,2100,21,2544,1610612747,LAL,22,35.0
20,D'Angelo,Russell,1985,14,1626156,1610612747,LAL,8,33.083333333333336
21,Austin,Reaves,1674,10,1630559,1610612747,LAL,-11,27.9
22,Christian,Wood,1284,7,1626174,1610612747,LAL,23,21.4
23,Taurean,Prince,1090,0,1627752,1610612747,LAL,-15,18.166666666666668
24,Rui,Hachimura,749,7,1629060,1610612747,LAL,-13,12.483333333333333
25,Cam,Reddish,705,4,1629629,1610612747,LAL,-12,11.75
26,Jaxson,Hayes,357,0,1629637,1610612747,LAL,3,5.95
27,Colin,Castleton,0,0,1630658,1610612747,LAL,0,0.0
28,Max,Christie,0,0,1631108,1610612747,LAL,0,0.0
29,D'Moi,Hodge,0,0,1641793,1610612747,LAL,0,0.0
30,Maxwell,Lewis,0,0,1641721,1610612747,LAL,0,0.0
31,Alex,Fudge,0,0,1641788,1610612747,LAL,0,0.0
32,Jalen,Hood-Schifino,0,0,1641720,1610612747,LAL,0,0.0
33,Jarred,Vanderbilt,0,0,1629020,1610612747,LAL,0,0.0
