,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Anthony,Edwards,2372,34,1630162,1610612750,MIN,8,39.53333333333333
1,Karl-Anthony,Towns,2243,13,1626157,1610612750,MIN,9,37.38333333333333
2,Jaden,McDaniels,2013,12,1630183,1610612750,MIN,2,33.55
3,Mike,Conley,1677,4,201144,1610612750,MIN,-8,27.95
4,Rudy,Gobert,1632,8,203497,1610612750,MIN,-16,27.2
5,Naz,Reid,1530,19,1629675,1610612750,MIN,18,25.5
6,Nickeil,Alexander-Walker,1424,12,1629638,1610612750,MIN,15,23.733333333333334
7,Monte,Morris,1273,5,1628420,1610612750,MIN,13,21.216666666666665
8,Jordan,McLaughlin,236,3,1629162,1610612750,MIN,4,3.933333333333333
9,Luka,Garza,0,0,1630568,1610612750,MIN,0,0.0
10,Justin,Jackson,0,0,1628382,1610612750,MIN,0,0.0
11,Josh,Minott,0,0,1631169,1610612750,MIN,0,0.0
12,Wendell,Moore Jr.,0,0,1631111,1610612750,MIN,0,0.0
13,Daishen,Nix,0,0,1630227,1610612750,MIN,0,0.0
14,Kyle,Anderson,0,0,203937,1610612750,MIN,0,0.0
15,Jaylen,Clark,0,0,1641740,1610612750,MIN,0,0.0
16,Leonard,Miller,0,0,1631159,1610612750,MIN,0,0.0
17,Jaren,Jackson Jr.,2278,33,1628991,1610612763,MEM,-7,37.96666666666667
18,Ziaire,Williams,2141,16,1630533,1610612763,MEM,-5,35.68333333333333
19,Santi,Aldama,2136,11,1630583,1610612763,MEM,4,35.6
20,Jordan,Goodwin,1884,5,1630692,1610612763,MEM,1,31.4
21,Vince,Williams Jr.,1856,11,1631246,1610612763,MEM,-1,30.933333333333334
22,GG,Jackson,1610,14,1641713,1610612763,MEM,-12,26.833333333333332
23,Jake,LaRavia,1133,5,1631222,1610612763,MEM,-17,18.883333333333333
24,Lamar,Stevens,577,4,1630205,1610612763,MEM,-2,9.616666666666667
25,Yuta,Watanabe,444,0,1629139,1610612763,MEM,-1,7.4
26,Derrick,Rose,341,2,201565,1610612763,MEM,-5,5.683333333333334
27,Matt,Hurt,0,0,1630562,1610612763,MEM,0,0.0
28,John,Konchar,0,0,1629723,1610612763,MEM,0,0.0
29,Desmond,Bane,0,0,1630217,1610612763,MEM,0,0.0
30,Brandon,Clarke,0,0,1629634,1610612763,MEM,0,0.0
31,Trey,Jemison,0,0,1641998,1610612763,MEM,0,0.0
32,Luke,Kennard,0,0,1628379,1610612763,MEM,0,0.0
33,Ja,Morant,0,0,1629630,1610612763,MEM,0,0.0
34,Scotty,Pippen Jr.,0,0,1630590,1610612763,MEM,0,0.0
35,Marcus,Smart,0,0,203935,1610612763,MEM,0,0.0
