,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Shai,Gilgeous-Alexander,1733,25,1628983,1610612760,OKC,-31,28.883333333333333
1,Jalen,Williams,1618,9,1631114,1610612760,OKC,-17,26.966666666666665
2,Cason,Wallace,1527,15,1641717,1610612760,OKC,-18,25.45
3,Josh,Giddey,1371,11,1630581,1610612760,OKC,-23,22.85
4,Chet,Holmgren,1320,13,1631096,1610612760,OKC,-3,22.0
5,Aaron,Wiggins,1315,7,1630598,1610612760,OKC,-11,21.916666666666668
6,Luguentz,Dort,1069,5,1629652,1610612760,OKC,-8,17.816666666666666
7,Isaiah,Joe,978,6,1630198,1610612760,OKC,-12,16.3
8,Lindy,Waters III,818,9,1630322,1610612760,OKC,-19,13.633333333333333
9,Ousmane,Dieng,810,3,1631172,1610612760,OKC,-4,13.5
10,Kenrich,Williams,797,0,1629026,1610612760,OKC,-18,13.283333333333333
11,Olivier,Sarr,476,8,1630846,1610612760,OKC,-5,7.933333333333334
12,Aleksej,Pokusevski,344,0,1630197,1610612760,OKC,0,5.733333333333333
13,Jaylin,Williams,224,0,1631119,1610612760,OKC,-6,3.7333333333333334
14,Gordon,Hayward,0,0,202330,1610612760,OKC,0,0.0
15,Keyontae,Johnson,0,0,1641749,1610612760,OKC,0,0.0
16,Kyrie,Irving,1989,25,202681,1610612742,DAL,32,33.15
17,Luka,Doncic,1878,32,1629029,1610612742,DAL,18,31.3
18,Josh,Green,1639,6,1630182,1610612742,DAL,20,27.316666666666666
19,Maxi,Kleber,1506,12,1628467,1610612742,DAL,26,25.1
20,Tim,Hardaway Jr.,1501,10,203501,1610612742,DAL,28,25.016666666666666
21,P.J.,Washington,1469,14,1629023,1610612742,DAL,24,24.483333333333334
22,Derrick,Jones Jr.,1399,8,1627884,1610612742,DAL,23,23.316666666666666
23,Daniel,Gafford,1030,19,1629655,1610612742,DAL,9,17.166666666666668
24,Jaden,Hardy,613,11,1630702,1610612742,DAL,-5,10.216666666666667
25,Brandon,Williams,344,0,1630314,1610612742,DAL,0,5.733333333333333
26,Dwight,Powell,344,2,203939,1610612742,DAL,0,5.733333333333333
27,A.J.,Lawson,344,5,1630639,1610612742,DAL,0,5.733333333333333
28,Olivier-Maxence,Prosper,344,2,1641765,1610612742,DAL,0,5.733333333333333
29,Markieff,Morris,0,0,202693,1610612742,DAL,0,0.0
30,Greg,Brown III,0,0,1630535,1610612742,DAL,0,0.0
31,Dante,Exum,0,0,203957,1610612742,DAL,0,0.0
32,Dereck,Lively II,0,0,1641726,1610612742,DAL,0,0.0
