,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Brandon,Ingram,2171,19,1627742,1610612740,NOP,2,36.18333333333333
1,Trey,Murphy III,2066,14,1630530,1610612740,NOP,4,34.43333333333333
2,Zion,Williamson,2057,28,1629627,1610612740,NOP,2,34.28333333333333
3,CJ,McCollum,2023,13,203468,1610612740,NOP,-2,33.71666666666667
4,Jonas,Valanciunas,1542,10,202685,1610612740,NOP,5,25.7
5,Jeremiah,Robinson-Earl,1307,4,1630526,1610612740,NOP,-8,21.783333333333335
6,Herbert,Jones,1094,6,1630529,1610612740,NOP,-13,18.233333333333334
7,Dyson,Daniels,810,0,1630700,1610612740,NOP,-6,13.5
8,Naji,Marshall,737,6,1630230,1610612740,NOP,4,12.283333333333333
9,Jose,Alvarado,593,4,1630631,1610612740,NOP,2,9.883333333333333
10,Jordan,Hawkins,0,0,1641722,1610612740,NOP,0,0.0
11,Kira,Lewis Jr.,0,0,1630184,1610612740,NOP,0,0.0
12,E.J.,Liddell,0,0,1630604,1610612740,NOP,0,0.0
13,Larry,Nance Jr.,0,0,1626204,1610612740,NOP,0,0.0
14,Matt,Ryan,0,0,1630346,1610612740,NOP,0,0.0
15,Dereon,Seabron,0,0,1631220,1610612740,NOP,0,0.0
16,Cody,Zeller,0,0,203469,1610612740,NOP,0,0.0
17,Alperen,Sengun,2305,37,1630578,1610612745,HOU,-2,38.416666666666664
18,Jabari,Smith Jr.,2236,26,1631095,1610612745,HOU,1,37.266666666666666
19,Fred,VanVleet,2145,10,1627832,1610612745,HOU,1,35.75
20,Dillon,Brooks,1664,5,1628415,1610612745,HOU,6,27.733333333333334
21,Jalen,Green,1349,9,1630224,1610612745,HOU,-2,22.483333333333334
22,Jeff,Green,1286,2,201145,1610612745,HOU,6,21.433333333333334
23,Tari,Eason,1225,8,1631106,1610612745,HOU,-6,20.416666666666668
24,Aaron,Holiday,917,5,1628988,1610612745,HOU,2,15.283333333333333
25,Jae'Sean,Tate,644,2,1630256,1610612745,HOU,1,10.733333333333333
26,Amen,Thompson,629,2,1641708,1610612745,HOU,3,10.483333333333333
27,Nate,Hinton,0,0,1630207,1610612745,HOU,0,0.0
28,Jock,Landale,0,0,1629111,1610612745,HOU,0,0.0
29,Boban,Marjanovic,0,0,1626246,1610612745,HOU,0,0.0
30,Jermaine,Samuels Jr.,0,0,1631257,1610612745,HOU,0,0.0
31,Cam,Whitmore,0,0,1641715,1610612745,HOU,0,0.0
32,Reggie,Bullock Jr.,0,0,203493,1610612745,HOU,0,0.0
33,Victor,Oladipo,0,0,203506,1610612745,HOU,0,0.0
34,Nate,Williams,0,0,1631466,1610612745,HOU,0,0.0
