,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Fred,VanVleet,2716,27,1627832,1610612745,HOU,2,45.266666666666666
1,Dillon,Brooks,2260,16,1628415,1610612745,HOU,0,37.666666666666664
2,Jalen,Green,2055,12,1630224,1610612745,HOU,-15,34.25
3,Tari,Eason,1997,14,1631106,1610612745,HOU,-1,33.28333333333333
4,Alperen,Sengun,1832,24,1630578,1610612745,HOU,-3,30.533333333333335
5,Jeff,Green,1418,15,201145,1610612745,HOU,16,23.633333333333333
6,Jabari,Smith Jr.,1362,5,1631095,1610612745,HOU,-17,22.7
7,Aaron,Holiday,1033,14,1628988,1610612745,HOU,2,17.216666666666665
8,Jae'Sean,Tate,977,3,1630256,1610612745,HOU,-5,16.283333333333335
9,Jock,Landale,250,0,1629111,1610612745,HOU,-4,4.166666666666667
10,Reggie,Bullock Jr.,0,0,203493,1610612745,HOU,0,0.0
11,Boban,Marjanovic,0,0,1626246,1610612745,HOU,0,0.0
12,Nate,Williams,0,0,1631466,1610612745,HOU,0,0.0
13,Nate,Hinton,0,0,1630207,1610612745,HOU,0,0.0
14,Victor,Oladipo,0,0,203506,1610612745,HOU,0,0.0
15,Jermaine,Samuels Jr.,0,0,1631257,1610612745,HOU,0,0.0
16,Amen,Thompson,0,0,1641708,1610612745,HOU,0,0.0
17,Cam,Whitmore,0,0,1641715,1610612745,HOU,0,0.0
18,Donovan,Mitchell,2725,37,1628378,1610612739,CLE,4,45.416666666666664
19,Max,Strus,2054,17,1629622,1610612739,CLE,2,34.233333333333334
20,Isaac,Okoro,1944,11,1630171,1610612739,CLE,-2,32.4
21,Jarrett,Allen,1718,10,1628386,1610612739,CLE,-4,28.633333333333333
22,Caris,LeVert,1649,12,1627747,1610612739,CLE,-3,27.483333333333334
23,Georges,Niang,1488,10,1627777,1610612739,CLE,10,24.8
24,Sam,Merrill,1443,19,1630241,1610612739,CLE,13,24.05
25,Dean,Wade,1292,12,1629731,1610612739,CLE,-1,21.533333333333335
26,Tristan,Thompson,1062,4,202684,1610612739,CLE,2,17.7
27,Craig,Porter Jr.,525,3,1641854,1610612739,CLE,4,8.75
28,Emoni,Bates,0,0,1641734,1610612739,CLE,0,0.0
29,Damian,Jones,0,0,1627745,1610612739,CLE,0,0.0
30,Darius,Garland,0,0,1629636,1610612739,CLE,0,0.0
31,Ty,Jerome,0,0,1629660,1610612739,CLE,0,0.0
32,Evan,Mobley,0,0,1630596,1610612739,CLE,0,0.0
33,Isaiah,Mobley,0,0,1630600,1610612739,CLE,0,0.0
34,Ricky,Rubio,0,0,201937,1610612739,CLE,0,0.0
