,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Scottie,Barnes,2246,31,1630567,1610612761,TOR,-3,37.43333333333333
1,Immanuel,Quickley,2096,12,1630193,1610612761,TOR,-17,34.93333333333333
2,RJ,Barrett,2089,17,1629628,1610612761,TOR,-5,34.81666666666667
3,Gary,Trent Jr.,1779,6,1629018,1610612761,TOR,-21,29.65
4,Dennis,Schroder,1564,7,203471,1610612761,TOR,4,26.066666666666666
5,Bruce,Brown,1496,15,1628971,1610612761,TOR,11,24.933333333333334
6,Jontay,Porter,1192,10,1629007,1610612761,TOR,7,19.866666666666667
7,Chris,Boucher,1059,6,1628449,1610612761,TOR,13,17.65
8,Thaddeus,Young,879,6,201152,1610612761,TOR,-19,14.65
9,Gradey,Dick,0,0,1641711,1610612761,TOR,0,0.0
10,Javon,Freeman-Liberty,0,0,1631241,1610612761,TOR,0,0.0
11,Kira,Lewis Jr.,0,0,1630184,1610612761,TOR,0,0.0
12,Jalen,McDaniels,0,0,1629667,1610612761,TOR,0,0.0
13,Jordan,Nwora,0,0,1629670,1610612761,TOR,0,0.0
14,Garrett,Temple,0,0,202066,1610612761,TOR,0,0.0
15,Markquis,Nowell,0,0,1641806,1610612761,TOR,0,0.0
16,Jakob,Poeltl,0,0,1627751,1610612761,TOR,0,0.0
17,Otto,Porter Jr.,0,0,203490,1610612761,TOR,0,0.0
18,DeMar,DeRozan,2283,24,201942,1610612741,CHI,6,38.05
19,Coby,White,2112,23,1629632,1610612741,CHI,23,35.2
20,Nikola,Vucevic,2093,24,202696,1610612741,CHI,23,34.88333333333333
21,Ayo,Dosunmu,1922,10,1630245,1610612741,CHI,10,32.03333333333333
22,Alex,Caruso,1654,10,1627936,1610612741,CHI,3,27.566666666666666
23,Zach,LaVine,1452,8,203897,1610612741,CHI,-4,24.2
24,Patrick,Williams,1407,12,1630172,1610612741,CHI,-2,23.45
25,Dalen,Terry,719,0,1631207,1610612741,CHI,-13,11.983333333333333
26,Andre,Drummond,582,5,203083,1610612741,CHI,-12,9.7
27,Jevon,Carter,176,0,1628975,1610612741,CHI,-4,2.933333333333333
28,Torrey,Craig,0,0,1628470,1610612741,CHI,0,0.0
29,Terry,Taylor,0,0,1630678,1610612741,CHI,0,0.0
30,Lonzo,Ball,0,0,1628366,1610612741,CHI,0,0.0
31,Onuralp,Bitim,0,0,1641931,1610612741,CHI,0,0.0
32,Henri,Drell,0,0,1630929,1610612741,CHI,0,0.0
33,Julian,Phillips,0,0,1641763,1610612741,CHI,0,0.0
34,Adama,Sanogo,0,0,1641766,1610612741,CHI,0,0.0
