,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Scottie,Barnes,2271,21,1630567,1610612761,TOR,-4,37.85
1,Immanuel,Quickley,2095,19,1630193,1610612761,TOR,15,34.916666666666664
2,RJ,Barrett,1961,24,1629628,1610612761,TOR,13,32.68333333333333
3,Gary,Trent Jr.,1835,11,1629018,1610612761,TOR,2,30.583333333333332
4,Kelly,Olynyk,1396,7,203482,1610612761,TOR,0,23.266666666666666
5,Gradey,Dick,1368,18,1641711,1610612761,TOR,3,22.8
6,Jakob,Poeltl,1298,15,1627751,1610612761,TOR,10,21.633333333333333
7,Ochai,Agbaji,1193,13,1630534,1610612761,TOR,9,19.883333333333333
8,Bruce,Brown,983,2,1628971,1610612761,TOR,-8,16.383333333333333
9,Chris,Boucher,0,0,1628449,1610612761,TOR,0,0.0
10,D.J.,Carton,0,0,1630618,1610612761,TOR,0,0.0
11,Jalen,McDaniels,0,0,1629667,1610612761,TOR,0,0.0
12,Jordan,Nwora,0,0,1629670,1610612761,TOR,0,0.0
13,Garrett,Temple,0,0,202066,1610612761,TOR,0,0.0
14,Javon,Freeman-Liberty,0,0,1631241,1610612761,TOR,0,0.0
15,Markquis,Nowell,0,0,1641806,1610612761,TOR,0,0.0
16,Jontay,Porter,0,0,1629007,1610612761,TOR,0,0.0
17,Bennedict,Mathurin,2317,34,1631097,1610612754,IND,-3,38.61666666666667
18,Pascal,Siakam,2197,27,1627783,1610612754,IND,-12,36.61666666666667
19,Tyrese,Haliburton,1948,9,1630169,1610612754,IND,-16,32.46666666666667
20,Andrew,Nembhard,1605,11,1629614,1610612754,IND,-11,26.75
21,Myles,Turner,1584,16,1626167,1610612754,IND,-18,26.4
22,T.J.,McConnell,1183,10,204456,1610612754,IND,10,19.716666666666665
23,Obi,Toppin,1124,4,1630167,1610612754,IND,6,18.733333333333334
24,Ben,Sheppard,1024,2,1641767,1610612754,IND,1,17.066666666666666
25,Jalen,Smith,855,9,1630188,1610612754,IND,8,14.25
26,Doug,McDermott,290,0,203926,1610612754,IND,-1,4.833333333333333
27,Jarace,Walker,273,0,1641716,1610612754,IND,-4,4.55
28,Kendall,Brown,0,0,1631112,1610612754,IND,0,0.0
29,Isaiah,Jackson,0,0,1630543,1610612754,IND,0,0.0
30,James,Johnson,0,0,201949,1610612754,IND,0,0.0
31,Oscar,Tshiebwe,0,0,1631131,1610612754,IND,0,0.0
32,Aaron,Nesmith,0,0,1630174,1610612754,IND,0,0.0
33,Isaiah,Wong,0,0,1631209,1610612754,IND,0,0.0
