,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Aaron,Nesmith,2476,26,1630174,1610612754,IND,-3,41.266666666666666
1,Buddy,Hield,2184,12,1627741,1610612754,IND,7,36.4
2,Pascal,Siakam,1907,23,1627783,1610612754,IND,9,31.783333333333335
3,Andrew,Nembhard,1709,15,1629614,1610612754,IND,-3,28.483333333333334
4,Myles,Turner,1554,17,1626167,1610612754,IND,7,25.9
5,Tyrese,Haliburton,1324,13,1630169,1610612754,IND,-4,22.066666666666666
6,Obi,Toppin,1303,11,1630167,1610612754,IND,-10,21.716666666666665
7,Jalen,Smith,1250,7,1630188,1610612754,IND,-17,20.833333333333332
8,Ben,Sheppard,693,0,1641767,1610612754,IND,-11,11.55
9,Kendall,Brown,0,0,1631112,1610612754,IND,0,0.0
10,Isaiah,Jackson,0,0,1630543,1610612754,IND,0,0.0
11,James,Johnson,0,0,201949,1610612754,IND,0,0.0
12,Jarace,Walker,0,0,1641716,1610612754,IND,0,0.0
13,Bennedict,Mathurin,0,0,1631097,1610612754,IND,0,0.0
14,T.J.,McConnell,0,0,204456,1610612754,IND,0,0.0
15,Oscar,Tshiebwe,0,0,1631131,1610612754,IND,0,0.0
16,Isaiah,Wong,0,0,1631209,1610612754,IND,0,0.0
17,Jrue,Holiday,2367,17,201950,1610612738,BOS,2,39.45
18,Jayson,Tatum,2330,30,1628369,1610612738,BOS,-4,38.833333333333336
19,Jaylen,Brown,2142,25,1627759,1610612738,BOS,-6,35.7
20,Derrick,White,2116,24,1628401,1610612738,BOS,-4,35.266666666666666
21,Kristaps,Porzingis,1883,17,204001,1610612738,BOS,-7,31.383333333333333
22,Sam,Hauser,1389,9,1630573,1610612738,BOS,14,23.15
23,Payton,Pritchard,990,3,1630202,1610612738,BOS,12,16.5
24,Neemias,Queta,841,4,1629674,1610612738,BOS,15,14.016666666666667
25,Oshae,Brissett,342,0,1629052,1610612738,BOS,3,5.7
26,Dalano,Banton,0,0,1630625,1610612738,BOS,0,0.0
27,Svi,Mykhailiuk,0,0,1629004,1610612738,BOS,0,0.0
28,Lamar,Stevens,0,0,1630205,1610612738,BOS,0,0.0
29,JD,Davison,0,0,1631120,1610612738,BOS,0,0.0
30,Al,Horford,0,0,201143,1610612738,BOS,0,0.0
31,Luke,Kornet,0,0,1628436,1610612738,BOS,0,0.0
32,Drew,Peterson,0,0,1641809,1610612738,BOS,0,0.0
33,Jordan,Walsh,0,0,1641775,1610612738,BOS,0,0.0
