,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Coby,White,1775,19,1629632,1610612741,CHI,-16,29.583333333333332
1,Patrick,Williams,1702,14,1630172,1610612741,CHI,-7,28.366666666666667
2,DeMar,DeRozan,1541,19,201942,1610612741,CHI,-20,25.683333333333334
3,Nikola,Vucevic,1520,8,202696,1610612741,CHI,-26,25.333333333333332
4,Zach,LaVine,1477,2,203897,1610612741,CHI,-22,24.616666666666667
5,Ayo,Dosunmu,1435,10,1630245,1610612741,CHI,-16,23.916666666666668
6,Alex,Caruso,1145,8,1627936,1610612741,CHI,-16,19.083333333333332
7,Jevon,Carter,1002,8,1628975,1610612741,CHI,3,16.7
8,Torrey,Craig,796,3,1628470,1610612741,CHI,-5,13.266666666666667
9,Andre,Drummond,778,5,203083,1610612741,CHI,-11,12.966666666666667
10,Julian,Phillips,590,1,1641763,1610612741,CHI,-2,9.833333333333334
11,Dalen,Terry,454,0,1631207,1610612741,CHI,2,7.566666666666666
12,Terry,Taylor,185,0,1630678,1610612741,CHI,1,3.0833333333333335
13,Lonzo,Ball,0,0,1628366,1610612741,CHI,0,0.0
14,Onuralp,Bitim,0,0,1641931,1610612741,CHI,0,0.0
15,Justin,Lewis,0,0,1631171,1610612741,CHI,0,0.0
16,Adama,Sanogo,0,0,1641766,1610612741,CHI,0,0.0
17,Jayson,Tatum,2133,21,1628369,1610612738,BOS,18,35.55
18,Jaylen,Brown,2087,30,1627759,1610612738,BOS,22,34.78333333333333
19,Jrue,Holiday,1991,14,201950,1610612738,BOS,19,33.18333333333333
20,Derrick,White,1710,14,1628401,1610612738,BOS,15,28.5
21,Al,Horford,1704,16,201143,1610612738,BOS,18,28.4
22,Payton,Pritchard,1370,11,1630202,1610612738,BOS,11,22.833333333333332
23,Sam,Hauser,1243,9,1630573,1610612738,BOS,13,20.716666666666665
24,Luke,Kornet,1167,4,1628436,1610612738,BOS,9,19.45
25,Dalano,Banton,876,5,1630625,1610612738,BOS,10,14.6
26,Svi,Mykhailiuk,112,0,1629004,1610612738,BOS,0,1.8666666666666667
27,Lamar,Stevens,7,0,1630205,1610612738,BOS,0,0.11666666666666667
28,Oshae,Brissett,0,0,1629052,1610612738,BOS,0,0.0
29,Neemias,Queta,0,0,1629674,1610612738,BOS,0,0.0
30,JD,Davison,0,0,1631120,1610612738,BOS,0,0.0
31,Nathan,Knight,0,0,1630233,1610612738,BOS,0,0.0
32,Kristaps,Porzingis,0,0,204001,1610612738,BOS,0,0.0
33,Jordan,Walsh,0,0,1641775,1610612738,BOS,0,0.0
