,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Jalen,Brunson,2683,36,1628973,1610612752,NYK,-5,44.71666666666667
1,Precious,Achiuwa,2548,10,1630173,1610612752,NYK,-10,42.46666666666667
2,Josh,Hart,2495,12,1628404,1610612752,NYK,-12,41.583333333333336
3,Donte,DiVincenzo,2418,26,1628978,1610612752,NYK,1,40.3
4,Isaiah,Hartenstein,1984,6,1628392,1610612752,NYK,-3,33.06666666666667
5,Miles,McBride,1179,10,1630540,1610612752,NYK,-3,19.65
6,Jericho,Sims,896,2,1630579,1610612752,NYK,-5,14.933333333333334
7,Malachi,Flynn,197,3,1630201,1610612752,NYK,-3,3.283333333333333
8,Ryan,Arcidiacono,0,0,1627853,1610612752,NYK,0,0.0
9,Charlie,Brown Jr.,0,0,1629718,1610612752,NYK,0,0.0
10,Evan,Fournier,0,0,203095,1610612752,NYK,0,0.0
11,Taj,Gibson,0,0,201959,1610612752,NYK,0,0.0
12,Jacob,Toppin,0,0,1631210,1610612752,NYK,0,0.0
13,OG,Anunoby,0,0,1628384,1610612752,NYK,0,0.0
14,Quentin,Grimes,0,0,1629656,1610612752,NYK,0,0.0
15,Julius,Randle,0,0,203944,1610612752,NYK,0,0.0
16,Mitchell,Robinson,0,0,1629011,1610612752,NYK,0,0.0
17,Duane,Washington Jr.,0,0,1630613,1610612752,NYK,0,0.0
18,LeBron,James,2418,24,2544,1610612747,LAL,11,40.3
19,Austin,Reaves,2327,22,1630559,1610612747,LAL,8,38.78333333333333
20,Anthony,Davis,2185,12,203076,1610612747,LAL,6,36.416666666666664
21,Taurean,Prince,1959,16,1627752,1610612747,LAL,7,32.65
22,D'Angelo,Russell,1619,16,1626156,1610612747,LAL,-6,26.983333333333334
23,Max,Christie,1567,6,1631108,1610612747,LAL,12,26.116666666666667
24,Rui,Hachimura,1168,7,1629060,1610612747,LAL,3,19.466666666666665
25,Jaxson,Hayes,750,10,1629637,1610612747,LAL,1,12.5
26,Christian,Wood,407,0,1626174,1610612747,LAL,-2,6.783333333333333
27,Jalen,Hood-Schifino,0,0,1641720,1610612747,LAL,0,0.0
28,Maxwell,Lewis,0,0,1641721,1610612747,LAL,0,0.0
29,Colin,Castleton,0,0,1630658,1610612747,LAL,0,0.0
30,Skylar,Mays,0,0,1630219,1610612747,LAL,0,0.0
31,Cam,Reddish,0,0,1629629,1610612747,LAL,0,0.0
32,Jarred,Vanderbilt,0,0,1629020,1610612747,LAL,0,0.0
33,Gabe,Vincent,0,0,1629216,1610612747,LAL,0,0.0
34,Dylan,Windler,0,0,1629685,1610612747,LAL,0,0.0
