,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Devin,Booker,2011,31,1626164,1610612756,PHX,20,33.516666666666666
1,Kevin,Durant,1935,18,201142,1610612756,PHX,15,32.25
2,Bradley,Beal,1926,37,203078,1610612756,PHX,25,32.1
3,Grayson,Allen,1804,5,1628960,1610612756,PHX,32,30.066666666666666
4,Jusuf,Nurkic,1709,9,203994,1610612756,PHX,29,28.483333333333334
5,Eric,Gordon,1377,5,201569,1610612756,PHX,1,22.95
6,Bol,Bol,1038,6,1629626,1610612756,PHX,9,17.3
7,Josh,Okogie,694,5,1629006,1610612756,PHX,-3,11.566666666666666
8,Chimezie,Metu,511,4,1629002,1610612756,PHX,-6,8.516666666666667
9,Udoka,Azubuike,300,2,1628962,1610612756,PHX,-6,5.0
10,Jordan,Goodwin,276,0,1630692,1610612756,PHX,-7,4.6
11,Yuta,Watanabe,276,0,1629139,1610612756,PHX,-7,4.6
12,Keita,Bates-Diop,276,2,1628966,1610612756,PHX,-7,4.6
13,Nassir,Little,267,3,1629642,1610612756,PHX,-5,4.45
14,Drew,Eubanks,0,0,1629234,1610612756,PHX,0,0.0
15,Damion,Lee,0,0,1627814,1610612756,PHX,0,0.0
16,Saben,Lee,0,0,1630240,1610612756,PHX,0,0.0
17,Theo,Maledon,0,0,1630177,1610612756,PHX,0,0.0
18,Anthony,Davis,1900,13,203076,1610612747,LAL,-24,31.666666666666668
19,Austin,Reaves,1822,13,1630559,1610612747,LAL,-23,30.366666666666667
20,Jarred,Vanderbilt,1768,6,1629020,1610612747,LAL,-1,29.466666666666665
21,Taurean,Prince,1693,11,1627752,1610612747,LAL,-30,28.216666666666665
22,D'Angelo,Russell,1644,19,1626156,1610612747,LAL,2,27.4
23,Max,Christie,1473,14,1631108,1610612747,LAL,-2,24.55
24,LeBron,James,1456,10,2544,1610612747,LAL,-25,24.266666666666666
25,Jaxson,Hayes,781,6,1629637,1610612747,LAL,1,13.016666666666667
26,Skylar,Mays,720,12,1630219,1610612747,LAL,9,12.0
27,Cam,Reddish,505,0,1629629,1610612747,LAL,-5,8.416666666666666
28,Jalen,Hood-Schifino,319,2,1641720,1610612747,LAL,4,5.316666666666666
29,Dylan,Windler,319,3,1629685,1610612747,LAL,4,5.316666666666666
30,Maxwell,Lewis,0,0,1641721,1610612747,LAL,0,0.0
31,Christian,Wood,0,0,1626174,1610612747,LAL,0,0.0
32,Colin,Castleton,0,0,1630658,1610612747,LAL,0,0.0
33,Rui,Hachimura,0,0,1629060,1610612747,LAL,0,0.0
34,Gabe,Vincent,0,0,1629216,1610612747,LAL,0,0.0
