,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Paul,George,2406,23,202331,1610612746,LAC,9,40.1
1,Kawhi,Leonard,2210,26,202695,1610612746,LAC,18,36.833333333333336
2,Ivica,Zubac,2092,12,1627826,1610612746,LAC,12,34.86666666666667
3,James,Harden,2063,24,201935,1610612746,LAC,21,34.38333333333333
4,Norman,Powell,1794,10,1626181,1610612746,LAC,-6,29.9
5,Terance,Mann,1268,1,1629611,1610612746,LAC,15,21.133333333333333
6,Russell,Westbrook,1043,8,201566,1610612746,LAC,-9,17.383333333333333
7,P.J.,Tucker,896,0,200782,1610612746,LAC,-24,14.933333333333334
8,Daniel,Theis,628,2,1628464,1610612746,LAC,-6,10.466666666666667
9,Amir,Coffey,0,0,1629599,1610612746,LAC,0,0.0
10,Moussa,Diabate,0,0,1631217,1610612746,LAC,0,0.0
11,Bones,Hyland,0,0,1630538,1610612746,LAC,0,0.0
12,Brandon,Boston Jr.,0,0,1630527,1610612746,LAC,0,0.0
13,Kobe,Brown,0,0,1641738,1610612746,LAC,0,0.0
14,Jordan,Miller,0,0,1641757,1610612746,LAC,0,0.0
15,Mason,Plumlee,0,0,203486,1610612746,LAC,0,0.0
16,Joshua,Primo,0,0,1630563,1610612746,LAC,0,0.0
17,Fred,VanVleet,2452,19,1627832,1610612745,HOU,-14,40.86666666666667
18,Alperen,Sengun,2058,23,1630578,1610612745,HOU,-17,34.3
19,Jalen,Green,2007,20,1630224,1610612745,HOU,-10,33.45
20,Jabari,Smith Jr.,1963,9,1631095,1610612745,HOU,-3,32.71666666666667
21,Dillon,Brooks,1841,4,1628415,1610612745,HOU,-16,30.683333333333334
22,Tari,Eason,1187,12,1631106,1610612745,HOU,11,19.783333333333335
23,Aaron,Holiday,1052,5,1628988,1610612745,HOU,9,17.533333333333335
24,Jeff,Green,870,0,201145,1610612745,HOU,4,14.5
25,Jae'Sean,Tate,536,6,1630256,1610612745,HOU,-9,8.933333333333334
26,Jock,Landale,434,2,1629111,1610612745,HOU,15,7.233333333333333
27,Reggie,Bullock Jr.,0,0,203493,1610612745,HOU,0,0.0
28,Nate,Hinton,0,0,1630207,1610612745,HOU,0,0.0
29,Boban,Marjanovic,0,0,1626246,1610612745,HOU,0,0.0
30,Jermaine,Samuels Jr.,0,0,1631257,1610612745,HOU,0,0.0
31,Cam,Whitmore,0,0,1641715,1610612745,HOU,0,0.0
32,Victor,Oladipo,0,0,203506,1610612745,HOU,0,0.0
33,Amen,Thompson,0,0,1641708,1610612745,HOU,0,0.0
34,Nate,Williams,0,0,1631466,1610612745,HOU,0,0.0
