,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Jalen,Williams,2461,22,1631114,1610612760,OKC,6,41.016666666666666
1,Shai,Gilgeous-Alexander,2441,40,1628983,1610612760,OKC,7,40.68333333333333
2,Chet,Holmgren,2217,36,1631096,1610612760,OKC,9,36.95
3,Cason,Wallace,1684,3,1641717,1610612760,OKC,4,28.066666666666666
4,Luguentz,Dort,1614,3,1629652,1610612760,OKC,-11,26.9
5,Isaiah,Joe,1600,10,1630198,1610612760,OKC,17,26.666666666666668
6,Josh,Giddey,1341,11,1630581,1610612760,OKC,4,22.35
7,Kenrich,Williams,1335,1,1629026,1610612760,OKC,7,22.25
8,Vasilije,Micic,474,2,203995,1610612760,OKC,-1,7.9
9,Aaron,Wiggins,382,0,1630598,1610612760,OKC,2,6.366666666666666
10,Jaylin,Williams,351,2,1631119,1610612760,OKC,-9,5.85
11,Davis,Bertans,0,0,202722,1610612760,OKC,0,0.0
12,Tre,Mann,0,0,1630544,1610612760,OKC,0,0.0
13,Aleksej,Pokusevski,0,0,1630197,1610612760,OKC,0,0.0
14,Ousmane,Dieng,0,0,1631172,1610612760,OKC,0,0.0
15,Keyontae,Johnson,0,0,1641749,1610612760,OKC,0,0.0
16,Olivier,Sarr,0,0,1630846,1610612760,OKC,0,0.0
17,Lindy,Waters III,0,0,1630322,1610612760,OKC,0,0.0
18,Stephen,Curry,2416,25,201939,1610612744,GSW,0,40.266666666666666
19,Chris,Paul,2255,12,101108,1610612744,GSW,3,37.583333333333336
20,Klay,Thompson,2190,16,202691,1610612744,GSW,4,36.5
21,Andrew,Wiggins,2079,31,203952,1610612744,GSW,6,34.65
22,Kevon,Looney,2078,6,1626172,1610612744,GSW,-1,34.63333333333333
23,Brandin,Podziemski,1502,8,1641764,1610612744,GSW,-15,25.033333333333335
24,Jonathan,Kuminga,1221,13,1630228,1610612744,GSW,-18,20.35
25,Dario,Saric,1102,6,203967,1610612744,GSW,-6,18.366666666666667
26,Moses,Moody,1057,6,1630541,1610612744,GSW,-8,17.616666666666667
27,Draymond,Green,0,0,203110,1610612744,GSW,0,0.0
28,Cory,Joseph,0,0,202709,1610612744,GSW,0,0.0
29,Lester,Quinones,0,0,1631311,1610612744,GSW,0,0.0
30,Gui,Santos,0,0,1630611,1610612744,GSW,0,0.0
31,Usman,Garuba,0,0,1630586,1610612744,GSW,0,0.0
32,Trayce,Jackson-Davis,0,0,1631218,1610612744,GSW,0,0.0
33,Gary,Payton II,0,0,1627780,1610612744,GSW,0,0.0
34,Jerome,Robinson,0,0,1629010,1610612744,GSW,0,0.0
