,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Jalen,Williams,2070,19,1631114,1610612760,OKC,13,34.5
1,Shai,Gilgeous-Alexander,2050,28,1628983,1610612760,OKC,-3,34.166666666666664
2,Chet,Holmgren,1997,23,1631096,1610612760,OKC,3,33.28333333333333
3,Luguentz,Dort,1577,14,1629652,1610612760,OKC,-3,26.283333333333335
4,Isaiah,Joe,1321,11,1630198,1610612760,OKC,-4,22.016666666666666
5,Josh,Giddey,1228,9,1630581,1610612760,OKC,7,20.466666666666665
6,Cason,Wallace,1093,8,1641717,1610612760,OKC,9,18.216666666666665
7,Kenrich,Williams,1002,7,1629026,1610612760,OKC,6,16.7
8,Vasilije,Micic,873,4,203995,1610612760,OKC,16,14.55
9,Jaylin,Williams,723,3,1631119,1610612760,OKC,3,12.05
10,Aaron,Wiggins,466,2,1630598,1610612760,OKC,-7,7.766666666666667
11,Tre,Mann,0,0,1630544,1610612760,OKC,0,0.0
12,Aleksej,Pokusevski,0,0,1630197,1610612760,OKC,0,0.0
13,Lindy,Waters III,0,0,1630322,1610612760,OKC,0,0.0
14,Davis,Bertans,0,0,202722,1610612760,OKC,0,0.0
15,Ousmane,Dieng,0,0,1631172,1610612760,OKC,0,0.0
16,Keyontae,Johnson,0,0,1641749,1610612760,OKC,0,0.0
17,Olivier,Sarr,0,0,1630846,1610612760,OKC,0,0.0
18,Bam,Adebayo,2204,25,1628389,1610612748,MIA,-6,36.733333333333334
19,Tyler,Herro,2190,17,1629639,1610612748,MIA,9,36.5
20,Haywood,Highsmith,2102,19,1629312,1610612748,MIA,-1,35.03333333333333
21,Jaime,Jaquez Jr.,2036,21,1631170,1610612748,MIA,-4,33.93333333333333
22,Nikola,Jovic,1955,15,1631107,1610612748,MIA,13,32.583333333333336
23,Duncan,Robinson,1484,3,1629130,1610612748,MIA,-18,24.733333333333334
24,Josh,Richardson,1247,8,1626196,1610612748,MIA,-19,20.783333333333335
25,Kevin,Love,1182,12,201567,1610612748,MIA,-14,19.7
26,Thomas,Bryant,0,0,1628418,1610612748,MIA,0,0.0
27,Jamal,Cain,0,0,1631288,1610612748,MIA,0,0.0
28,R.J.,Hampton,0,0,1630181,1610612748,MIA,0,0.0
29,Orlando,Robinson,0,0,1631115,1610612748,MIA,0,0.0
30,Jimmy,Butler,0,0,202710,1610612748,MIA,0,0.0
31,Kyle,Lowry,0,0,200768,1610612748,MIA,0,0.0
32,Caleb,Martin,0,0,1628997,1610612748,MIA,0,0.0
33,Dru,Smith,0,0,1630696,1610612748,MIA,0,0.0
34,Cole,Swider,0,0,1631306,1610612748,MIA,0,0.0
