,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Luka,Doncic,2017,27,1629029,1610612742,DAL,34,33.61666666666667
1,Kyrie,Irving,1640,14,202681,1610612742,DAL,12,27.333333333333332
2,P.J.,Washington,1393,7,1629023,1610612742,DAL,19,23.216666666666665
3,Josh,Green,1389,5,1630182,1610612742,DAL,26,23.15
4,Daniel,Gafford,1368,20,1629655,1610612742,DAL,11,22.8
5,Dereck,Lively II,1200,22,1641726,1610612742,DAL,22,20.0
6,Dante,Exum,1131,2,203957,1610612742,DAL,11,18.85
7,Tim,Hardaway Jr.,1090,4,203501,1610612742,DAL,-3,18.166666666666668
8,Derrick,Jones Jr.,978,8,1627884,1610612742,DAL,19,16.3
9,Maxi,Kleber,767,2,1628467,1610612742,DAL,15,12.783333333333333
10,Jaden,Hardy,443,11,1630702,1610612742,DAL,0,7.383333333333334
11,A.J.,Lawson,369,3,1630639,1610612742,DAL,2,6.15
12,Dwight,Powell,312,0,203939,1610612742,DAL,2,5.2
13,Markieff,Morris,303,2,202693,1610612742,DAL,5,5.05
14,Greg,Brown III,0,0,1630535,1610612742,DAL,0,0.0
15,Alex,Fudge,0,0,1641788,1610612742,DAL,0,0.0
16,Olivier-Maxence,Prosper,0,0,1641765,1610612742,DAL,0,0.0
17,Brandon,Williams,0,0,1630314,1610612742,DAL,0,0.0
18,Ayo,Dosunmu,1744,9,1630245,1610612741,CHI,-35,29.066666666666666
19,Julian,Phillips,1677,11,1641763,1610612741,CHI,-9,27.95
20,Coby,White,1625,12,1629632,1610612741,CHI,-18,27.083333333333332
21,Nikola,Vucevic,1580,13,202696,1610612741,CHI,-22,26.333333333333332
22,Onuralp,Bitim,1516,17,1641931,1610612741,CHI,-21,25.266666666666666
23,DeMar,DeRozan,1325,13,201942,1610612741,CHI,-12,22.083333333333332
24,Alex,Caruso,1262,4,1627936,1610612741,CHI,-9,21.033333333333335
25,Torrey,Craig,992,0,1628470,1610612741,CHI,-21,16.533333333333335
26,Andre,Drummond,988,4,203083,1610612741,CHI,-11,16.466666666666665
27,Jevon,Carter,805,3,1628975,1610612741,CHI,-17,13.416666666666666
28,Dalen,Terry,443,4,1631207,1610612741,CHI,0,7.383333333333334
29,Terry,Taylor,443,2,1630678,1610612741,CHI,0,7.383333333333334
30,Lonzo,Ball,0,0,1628366,1610612741,CHI,0,0.0
31,Henri,Drell,0,0,1630929,1610612741,CHI,0,0.0
32,Andrew,Funk,0,0,1641847,1610612741,CHI,0,0.0
33,Zach,LaVine,0,0,203897,1610612741,CHI,0,0.0
34,Adama,Sanogo,0,0,1641766,1610612741,CHI,0,0.0
35,Patrick,Williams,0,0,1630172,1610612741,CHI,0,0.0
