,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Rudy,Gobert,2148,16,203497,1610612750,MIN,25,35.8
1,Nickeil,Alexander-Walker,2052,14,1629638,1610612750,MIN,23,34.2
2,Mike,Conley,1946,19,201144,1610612750,MIN,25,32.43333333333333
3,Troy,Brown Jr.,1806,20,1628972,1610612750,MIN,18,30.1
4,Karl-Anthony,Towns,1765,24,1626157,1610612750,MIN,17,29.416666666666668
5,Naz,Reid,1410,10,1629675,1610612750,MIN,7,23.5
6,Kyle,Anderson,1326,7,203937,1610612750,MIN,-3,22.1
7,Shake,Milton,1308,17,1629003,1610612750,MIN,9,21.8
8,Anthony,Edwards,223,0,1630162,1610612750,MIN,-3,3.716666666666667
9,Wendell,Moore Jr.,208,0,1631111,1610612750,MIN,1,3.466666666666667
10,Luka,Garza,208,0,1630568,1610612750,MIN,1,3.466666666666667
11,Jordan,McLaughlin,0,0,1629162,1610612750,MIN,0,0.0
12,Jaylen,Clark,0,0,1641740,1610612750,MIN,0,0.0
13,Jaden,McDaniels,0,0,1630183,1610612750,MIN,0,0.0
14,Leonard,Miller,0,0,1631159,1610612750,MIN,0,0.0
15,Josh,Minott,0,0,1631169,1610612750,MIN,0,0.0
16,Daishen,Nix,0,0,1630227,1610612750,MIN,0,0.0
17,Desmond,Bane,2192,16,1630217,1610612763,MEM,-23,36.53333333333333
18,Jaren,Jackson Jr.,1735,21,1628991,1610612763,MEM,-19,28.916666666666668
19,David,Roddy,1510,13,1631223,1610612763,MEM,-11,25.166666666666668
20,Santi,Aldama,1411,9,1630583,1610612763,MEM,-11,23.516666666666666
21,Derrick,Rose,1320,6,201565,1610612763,MEM,-8,22.0
22,Jaylen,Nowell,1223,8,1629669,1610612763,MEM,-6,20.383333333333333
23,Bismack,Biyombo,1175,2,202687,1610612763,MEM,-12,19.583333333333332
24,Vince,Williams Jr.,1021,4,1631246,1610612763,MEM,-8,17.016666666666666
25,Xavier,Tillman,1015,12,1630214,1610612763,MEM,-9,16.916666666666668
26,John,Konchar,1006,3,1629723,1610612763,MEM,-13,16.766666666666666
27,Jacob,Gilyard,264,0,1631367,1610612763,MEM,0,4.4
28,Kenneth,Lofton Jr.,264,5,1631254,1610612763,MEM,0,4.4
29,Ziaire,Williams,264,4,1630533,1610612763,MEM,0,4.4
30,Steven,Adams,0,0,203500,1610612763,MEM,0,0.0
31,Brandon,Clarke,0,0,1629634,1610612763,MEM,0,0.0
32,GG,Jackson,0,0,1641713,1610612763,MEM,0,0.0
33,Luke,Kennard,0,0,1628379,1610612763,MEM,0,0.0
34,Jake,LaRavia,0,0,1631222,1610612763,MEM,0,0.0
35,Ja,Morant,0,0,1629630,1610612763,MEM,0,0.0
36,Marcus,Smart,0,0,203935,1610612763,MEM,0,0.0
