,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Bam,Adebayo,2155,24,1628389,1610612748,MIA,-1,35.916666666666664
1,Duncan,Robinson,2098,17,1629130,1610612748,MIA,4,34.96666666666667
2,Jimmy,Butler,2007,25,202710,1610612748,MIA,7,33.45
3,Kyle,Lowry,1901,8,200768,1610612748,MIA,14,31.683333333333334
4,Jaime,Jaquez Jr.,1621,6,1631170,1610612748,MIA,-25,27.016666666666666
5,Josh,Richardson,1534,7,1626196,1610612748,MIA,-26,25.566666666666666
6,Haywood,Highsmith,1447,0,1629312,1610612748,MIA,20,24.116666666666667
7,Caleb,Martin,912,5,1628997,1610612748,MIA,-14,15.2
8,Kevin,Love,725,5,201567,1610612748,MIA,-4,12.083333333333334
9,Thomas,Bryant,0,0,1628418,1610612748,MIA,0,0.0
10,Orlando,Robinson,0,0,1631115,1610612748,MIA,0,0.0
11,Dru,Smith,0,0,1630696,1610612748,MIA,0,0.0
12,Jamal,Cain,0,0,1631288,1610612748,MIA,0,0.0
13,R.J.,Hampton,0,0,1630181,1610612748,MIA,0,0.0
14,Tyler,Herro,0,0,1629639,1610612748,MIA,0,0.0
15,Nikola,Jovic,0,0,1631107,1610612748,MIA,0,0.0
16,Cole,Swider,0,0,1631306,1610612748,MIA,0,0.0
17,DeMar,DeRozan,2379,23,201942,1610612741,CHI,-11,39.65
18,Zach,LaVine,2103,13,203897,1610612741,CHI,-2,35.05
19,Nikola,Vucevic,1975,15,202696,1610612741,CHI,-5,32.916666666666664
20,Coby,White,1760,14,1629632,1610612741,CHI,-11,29.333333333333332
21,Alex,Caruso,1738,11,1627936,1610612741,CHI,-16,28.966666666666665
22,Torrey,Craig,994,7,1628470,1610612741,CHI,12,16.566666666666666
23,Patrick,Williams,918,2,1630172,1610612741,CHI,15,15.3
24,Andre,Drummond,905,6,203083,1610612741,CHI,10,15.083333333333334
25,Jevon,Carter,847,9,1628975,1610612741,CHI,17,14.116666666666667
26,Ayo,Dosunmu,781,2,1630245,1610612741,CHI,16,13.016666666666667
27,Terry,Taylor,0,0,1630678,1610612741,CHI,0,0.0
28,Dalen,Terry,0,0,1631207,1610612741,CHI,0,0.0
29,Lonzo,Ball,0,0,1628366,1610612741,CHI,0,0.0
30,Onuralp,Bitim,0,0,1641931,1610612741,CHI,0,0.0
31,Justin,Lewis,0,0,1631171,1610612741,CHI,0,0.0
32,Julian,Phillips,0,0,1641763,1610612741,CHI,0,0.0
33,Adama,Sanogo,0,0,1641766,1610612741,CHI,0,0.0
