,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Franz,Wagner,2096,17,1630532,1610612753,ORL,10,34.93333333333333
1,Paolo,Banchero,2072,23,1631094,1610612753,ORL,7,34.53333333333333
2,Cole,Anthony,1711,16,1630175,1610612753,ORL,17,28.516666666666666
3,Jalen,Suggs,1693,10,1630591,1610612753,ORL,0,28.216666666666665
4,Moritz,Wagner,1425,27,1629021,1610612753,ORL,15,23.75
5,Joe,Ingles,1264,5,204060,1610612753,ORL,2,21.066666666666666
6,Gary,Harris,1165,4,203914,1610612753,ORL,9,19.416666666666668
7,Goga,Bitadze,1122,6,1629048,1610612753,ORL,-1,18.7
8,Jonathan,Isaac,952,5,1628371,1610612753,ORL,17,15.866666666666667
9,Caleb,Houstan,526,0,1631216,1610612753,ORL,15,8.766666666666667
10,Anthony,Black,374,0,1641710,1610612753,ORL,-6,6.233333333333333
11,Jett,Howard,0,0,1641724,1610612753,ORL,0,0.0
12,Chuma,Okeke,0,0,1629643,1610612753,ORL,0,0.0
13,Admiral,Schofield,0,0,1629678,1610612753,ORL,0,0.0
14,Wendell,Carter Jr.,0,0,1628976,1610612753,ORL,0,0.0
15,Markelle,Fultz,0,0,1628365,1610612753,ORL,0,0.0
16,Kevon,Harris,0,0,1630284,1610612753,ORL,0,0.0
17,Trevelin,Queen,0,0,1630243,1610612753,ORL,0,0.0
18,Jayson,Tatum,2336,26,1628369,1610612738,BOS,-21,38.93333333333333
19,Jaylen,Brown,2334,18,1627759,1610612738,BOS,1,38.9
20,Derrick,White,2244,16,1628401,1610612738,BOS,-6,37.4
21,Al,Horford,1978,3,201143,1610612738,BOS,-26,32.96666666666667
22,Sam,Hauser,1517,10,1630573,1610612738,BOS,-16,25.283333333333335
23,Luke,Kornet,1483,12,1628436,1610612738,BOS,-2,24.716666666666665
24,Kristaps,Porzingis,1338,9,204001,1610612738,BOS,6,22.3
25,Payton,Pritchard,787,2,1630202,1610612738,BOS,-6,13.116666666666667
26,Oshae,Brissett,319,0,1629052,1610612738,BOS,-11,5.316666666666666
27,Dalano,Banton,32,0,1630625,1610612738,BOS,-2,0.5333333333333333
28,Lamar,Stevens,32,0,1630205,1610612738,BOS,-2,0.5333333333333333
29,Svi,Mykhailiuk,0,0,1629004,1610612738,BOS,0,0.0
30,JD,Davison,0,0,1631120,1610612738,BOS,0,0.0
31,Jrue,Holiday,0,0,201950,1610612738,BOS,0,0.0
32,Nathan,Knight,0,0,1630233,1610612738,BOS,0,0.0
33,Neemias,Queta,0,0,1629674,1610612738,BOS,0,0.0
34,Jordan,Walsh,0,0,1641775,1610612738,BOS,0,0.0
