,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Jimmy,Butler,2200,26,202710,1610612748,MIA,1,36.666666666666664
1,Duncan,Robinson,2177,18,1629130,1610612748,MIA,9,36.28333333333333
2,Bam,Adebayo,2111,18,1628389,1610612748,MIA,8,35.18333333333333
3,Terry,Rozier,1921,17,1626179,1610612748,MIA,6,32.016666666666666
4,Caleb,Martin,1659,15,1628997,1610612748,MIA,8,27.65
5,Jaime,Jaquez Jr.,1597,11,1631170,1610612748,MIA,-2,26.616666666666667
6,Nikola,Jovic,1282,8,1631107,1610612748,MIA,8,21.366666666666667
7,Haywood,Highsmith,684,3,1629312,1610612748,MIA,2,11.4
8,Orlando,Robinson,453,2,1631115,1610612748,MIA,2,7.55
9,Thomas,Bryant,316,0,1628418,1610612748,MIA,-2,5.266666666666667
10,Kevin,Love,0,0,201567,1610612748,MIA,0,0.0
11,Cole,Swider,0,0,1631306,1610612748,MIA,0,0.0
12,Delon,Wright,0,0,1626153,1610612748,MIA,0,0.0
13,Jamal,Cain,0,0,1631288,1610612748,MIA,0,0.0
14,Tyler,Herro,0,0,1629639,1610612748,MIA,0,0.0
15,Josh,Richardson,0,0,1626196,1610612748,MIA,0,0.0
16,Dru,Smith,0,0,1630696,1610612748,MIA,0,0.0
17,Alondes,Williams,0,0,1631214,1610612748,MIA,0,0.0
18,Isaiah,Stewart,2182,13,1630191,1610612765,DET,-11,36.36666666666667
19,Ausar,Thompson,2066,9,1641709,1610612765,DET,-8,34.43333333333333
20,Cade,Cunningham,2034,23,1630595,1610612765,DET,-6,33.9
21,Jalen,Duren,1915,14,1631105,1610612765,DET,-8,31.916666666666668
22,Jaden,Ivey,1754,16,1631093,1610612765,DET,-4,29.233333333333334
23,Simone,Fontecchio,1751,22,1631323,1610612765,DET,-3,29.183333333333334
24,James,Wiseman,965,6,1630164,1610612765,DET,0,16.083333333333332
25,Evan,Fournier,887,7,203095,1610612765,DET,2,14.783333333333333
26,Marcus,Sasser,846,0,1631204,1610612765,DET,-2,14.1
27,Troy,Brown Jr.,0,0,1628972,1610612765,DET,0,0.0
28,Malachi,Flynn,0,0,1630201,1610612765,DET,0,0.0
29,Quentin,Grimes,0,0,1629656,1610612765,DET,0,0.0
30,Buddy,Boeheim,0,0,1631205,1610612765,DET,0,0.0
31,Tosan,Evbuomwan,0,0,1641787,1610612765,DET,0,0.0
32,Jared,Rhoden,0,0,1631197,1610612765,DET,0,0.0
33,Stanley,Umude,0,0,1630649,1610612765,DET,0,0.0
