,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Luka,Doncic,2196,39,1629029,1610612742,DAL,-9,36.6
1,Derrick,Jones Jr.,2138,12,1627884,1610612742,DAL,-8,35.63333333333333
2,Dante,Exum,1999,13,203957,1610612742,DAL,2,33.31666666666667
3,Tim,Hardaway Jr.,1779,14,203501,1610612742,DAL,-5,29.65
4,Seth,Curry,1651,19,203552,1610612742,DAL,0,27.516666666666666
5,Grant,Williams,1567,4,1629684,1610612742,DAL,-5,26.116666666666667
6,Dereck,Lively II,1490,4,1641726,1610612742,DAL,-7,24.833333333333332
7,Josh,Green,1285,2,1630182,1610612742,DAL,12,21.416666666666668
8,Dwight,Powell,295,3,203939,1610612742,DAL,5,4.916666666666667
9,Jaden,Hardy,0,0,1630702,1610612742,DAL,0,0.0
10,Richaun,Holmes,0,0,1626158,1610612742,DAL,0,0.0
11,A.J.,Lawson,0,0,1630639,1610612742,DAL,0,0.0
12,Markieff,Morris,0,0,202693,1610612742,DAL,0,0.0
13,Olivier-Maxence,Prosper,0,0,1641765,1610612742,DAL,0,0.0
14,Greg,Brown III,0,0,1630535,1610612742,DAL,0,0.0
15,Dexter,Dennis,0,0,1641926,1610612742,DAL,0,0.0
16,Kyrie,Irving,0,0,202681,1610612742,DAL,0,0.0
17,Maxi,Kleber,0,0,1628467,1610612742,DAL,0,0.0
18,Isaac,Okoro,2318,22,1630171,1610612739,CLE,4,38.63333333333333
19,Jarrett,Allen,2128,24,1628386,1610612739,CLE,14,35.46666666666667
20,Max,Strus,2014,8,1629622,1610612739,CLE,4,33.56666666666667
21,Dean,Wade,1921,3,1629731,1610612739,CLE,15,32.016666666666666
22,Craig,Porter Jr.,1775,9,1641854,1610612739,CLE,9,29.583333333333332
23,Caris,LeVert,1679,29,1627747,1610612739,CLE,-16,27.983333333333334
24,Georges,Niang,1432,16,1627777,1610612739,CLE,-15,23.866666666666667
25,Tristan,Thompson,781,2,202684,1610612739,CLE,-11,13.016666666666667
26,Emoni,Bates,352,0,1641734,1610612739,CLE,11,5.866666666666666
27,Damian,Jones,0,0,1627745,1610612739,CLE,0,0.0
28,Sam,Merrill,0,0,1630241,1610612739,CLE,0,0.0
29,Isaiah,Mobley,0,0,1630600,1610612739,CLE,0,0.0
30,Darius,Garland,0,0,1629636,1610612739,CLE,0,0.0
31,Ty,Jerome,0,0,1629660,1610612739,CLE,0,0.0
32,Donovan,Mitchell,0,0,1628378,1610612739,CLE,0,0.0
33,Evan,Mobley,0,0,1630596,1610612739,CLE,0,0.0
34,Ricky,Rubio,0,0,201937,1610612739,CLE,0,0.0
