,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Domantas,Sabonis,2455,30,1627734,1610612758,SAC,-17,40.916666666666664
1,De'Aaron,Fox,2075,12,1628368,1610612758,SAC,-17,34.583333333333336
2,Malik,Monk,2056,23,1628370,1610612758,SAC,-8,34.266666666666666
3,Kevin,Huerter,2026,16,1628989,1610612758,SAC,-10,33.766666666666666
4,Harrison,Barnes,1455,8,203084,1610612758,SAC,-17,24.25
5,Davion,Mitchell,1409,9,1630558,1610612758,SAC,-1,23.483333333333334
6,Trey,Lyles,1374,19,1626168,1610612758,SAC,5,22.9
7,Keegan,Murray,1219,0,1631099,1610612758,SAC,-4,20.316666666666666
8,Sasha,Vezenkov,331,3,1628426,1610612758,SAC,4,5.516666666666667
9,Kessler,Edwards,0,0,1630556,1610612758,SAC,0,0.0
10,Keon,Ellis,0,0,1631165,1610612758,SAC,0,0.0
11,Colby,Jones,0,0,1641732,1610612758,SAC,0,0.0
12,JaVale,McGee,0,0,201580,1610612758,SAC,0,0.0
13,Chris,Duarte,0,0,1630537,1610612758,SAC,0,0.0
14,Jordan,Ford,0,0,1630259,1610612758,SAC,0,0.0
15,Jalen,Slawson,0,0,1641771,1610612758,SAC,0,0.0
16,Jaden,Ivey,2277,37,1631093,1610612765,DET,10,37.95
17,Jalen,Duren,2233,20,1631105,1610612765,DET,11,37.21666666666667
18,Marcus,Sasser,1949,18,1631204,1610612765,DET,16,32.483333333333334
19,Alec,Burks,1706,25,202692,1610612765,DET,12,28.433333333333334
20,Killian,Hayes,1696,8,1630165,1610612765,DET,-1,28.266666666666666
21,Ausar,Thompson,1644,12,1641709,1610612765,DET,12,27.4
22,Mike,Muscala,1523,9,203488,1610612765,DET,8,25.383333333333333
23,Joe,Harris,725,2,203925,1610612765,DET,-5,12.083333333333334
24,Danilo,Gallinari,647,2,201568,1610612765,DET,2,10.783333333333333
25,Bojan,Bogdanovic,0,0,202711,1610612765,DET,0,0.0
26,Cade,Cunningham,0,0,1630595,1610612765,DET,0,0.0
27,James,Wiseman,0,0,1630164,1610612765,DET,0,0.0
28,Malcolm,Cazalon,0,0,1630608,1610612765,DET,0,0.0
29,Kevin,Knox II,0,0,1628995,1610612765,DET,0,0.0
30,Monte,Morris,0,0,1628420,1610612765,DET,0,0.0
31,Jared,Rhoden,0,0,1631197,1610612765,DET,0,0.0
32,Isaiah,Stewart,0,0,1630191,1610612765,DET,0,0.0
33,Stanley,Umude,0,0,1630649,1610612765,DET,0,0.0
