,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Simone,Fontecchio,1740,24,1631323,1610612762,UTA,27,29.0
1,Keyonte,George,1735,14,1641718,1610612762,UTA,38,28.916666666666668
2,Jordan,Clarkson,1662,20,203903,1610612762,UTA,36,27.7
3,Walker,Kessler,1594,11,1631117,1610612762,UTA,37,26.566666666666666
4,Lauri,Markkanen,1485,17,1628374,1610612762,UTA,8,24.75
5,Kris,Dunn,1230,7,1627739,1610612762,UTA,-1,20.5
6,Kelly,Olynyk,1167,7,203482,1610612762,UTA,28,19.45
7,Ochai,Agbaji,1140,2,1630534,1610612762,UTA,10,19.0
8,Collin,Sexton,1133,8,1629012,1610612762,UTA,1,18.883333333333333
9,John,Collins,1058,15,1628381,1610612762,UTA,-1,17.633333333333333
10,Luka,Samanic,228,2,1629677,1610612762,UTA,1,3.8
11,Omer,Yurtseven,228,0,1630209,1610612762,UTA,1,3.8
12,Talen,Horton-Tucker,0,0,1629659,1610612762,UTA,0,0.0
13,Josh,Christopher,0,0,1630528,1610612762,UTA,0,0.0
14,Taylor,Hendricks,0,0,1641707,1610612762,UTA,0,0.0
15,Johnny,Juzang,0,0,1630548,1610612762,UTA,0,0.0
16,Micah,Potter,0,0,1630695,1610612762,UTA,0,0.0
17,Brice,Sensabaugh,0,0,1641729,1610612762,UTA,0,0.0
18,Luka,Doncic,2024,19,1629029,1610612742,DAL,-17,33.733333333333334
19,Kyrie,Irving,1931,14,202681,1610612742,DAL,-15,32.18333333333333
20,Dereck,Lively II,1476,10,1641726,1610612742,DAL,-3,24.6
21,Derrick,Jones Jr.,1456,6,1627884,1610612742,DAL,-18,24.266666666666666
22,Tim,Hardaway Jr.,1362,6,203501,1610612742,DAL,-16,22.7
23,Jaden,Hardy,1282,17,1630702,1610612742,DAL,-22,21.366666666666667
24,Josh,Green,1277,0,1630182,1610612742,DAL,-21,21.283333333333335
25,Grant,Williams,1084,4,1629684,1610612742,DAL,-17,18.066666666666666
26,Dante,Exum,698,4,203957,1610612742,DAL,-4,11.633333333333333
27,Dwight,Powell,604,4,203939,1610612742,DAL,-13,10.066666666666666
28,Brandon,Williams,402,4,1630314,1610612742,DAL,-13,6.7
29,Olivier-Maxence,Prosper,402,0,1641765,1610612742,DAL,-13,6.7
30,Richaun,Holmes,402,2,1626158,1610612742,DAL,-13,6.7
31,Seth,Curry,0,0,203552,1610612742,DAL,0,0.0
32,Markieff,Morris,0,0,202693,1610612742,DAL,0,0.0
33,Greg,Brown III,0,0,1630535,1610612742,DAL,0,0.0
34,Maxi,Kleber,0,0,1628467,1610612742,DAL,0,0.0
35,A.J.,Lawson,0,0,1630639,1610612742,DAL,0,0.0
