,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Santi,Aldama,2351,28,1630583,1610612763,MEM,4,39.18333333333333
1,Desmond,Bane,2210,30,1630217,1610612763,MEM,1,36.833333333333336
2,Jaren,Jackson Jr.,2047,17,1628991,1610612763,MEM,-1,34.11666666666667
3,John,Konchar,1580,2,1629723,1610612763,MEM,-13,26.333333333333332
4,Ziaire,Williams,1460,6,1630533,1610612763,MEM,-5,24.333333333333332
5,David,Roddy,1223,0,1631223,1610612763,MEM,-3,20.383333333333333
6,Vince,Williams Jr.,990,6,1631246,1610612763,MEM,8,16.5
7,Jacob,Gilyard,875,3,1631367,1610612763,MEM,-2,14.583333333333334
8,Bismack,Biyombo,866,2,202687,1610612763,MEM,0,14.433333333333334
9,Kenneth,Lofton Jr.,798,6,1631254,1610612763,MEM,1,13.3
10,GG,Jackson,0,0,1641713,1610612763,MEM,0,0.0
11,Jake,LaRavia,0,0,1631222,1610612763,MEM,0,0.0
12,Steven,Adams,0,0,203500,1610612763,MEM,0,0.0
13,Brandon,Clarke,0,0,1629634,1610612763,MEM,0,0.0
14,Luke,Kennard,0,0,1628379,1610612763,MEM,0,0.0
15,Ja,Morant,0,0,1629630,1610612763,MEM,0,0.0
16,Derrick,Rose,0,0,201565,1610612763,MEM,0,0.0
17,Marcus,Smart,0,0,203935,1610612763,MEM,0,0.0
18,Xavier,Tillman,0,0,1630214,1610612763,MEM,0,0.0
19,Jrue,Holiday,2206,7,201950,1610612738,BOS,-9,36.766666666666666
20,Jayson,Tatum,2115,20,1628369,1610612738,BOS,-1,35.25
21,Derrick,White,2048,10,1628401,1610612738,BOS,1,34.13333333333333
22,Jaylen,Brown,2022,12,1627759,1610612738,BOS,1,33.7
23,Kristaps,Porzingis,2012,26,204001,1610612738,BOS,4,33.53333333333333
24,Sam,Hauser,1311,15,1630573,1610612738,BOS,17,21.85
25,Al,Horford,1295,5,201143,1610612738,BOS,2,21.583333333333332
26,Payton,Pritchard,913,7,1630202,1610612738,BOS,0,15.216666666666667
27,Neemias,Queta,317,0,1629674,1610612738,BOS,-3,5.283333333333333
28,Lamar,Stevens,161,0,1630205,1610612738,BOS,-2,2.683333333333333
29,Dalano,Banton,0,0,1630625,1610612738,BOS,0,0.0
30,Oshae,Brissett,0,0,1629052,1610612738,BOS,0,0.0
31,Luke,Kornet,0,0,1628436,1610612738,BOS,0,0.0
32,Svi,Mykhailiuk,0,0,1629004,1610612738,BOS,0,0.0
33,JD,Davison,0,0,1631120,1610612738,BOS,0,0.0
34,Nathan,Knight,0,0,1630233,1610612738,BOS,0,0.0
35,Jordan,Walsh,0,0,1641775,1610612738,BOS,0,0.0
