,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Mikal,Bridges,2313,38,1628969,1610612751,BKN,13,38.55
1,Dorian,Finney-Smith,2120,11,1627827,1610612751,BKN,19,35.333333333333336
2,Dennis,Schroder,2049,14,203471,1610612751,BKN,16,34.15
3,Nic,Claxton,2029,12,1629651,1610612751,BKN,13,33.81666666666667
4,Cameron,Johnson,1848,23,1629661,1610612751,BKN,7,30.8
5,Dennis,Smith Jr.,1280,3,1628372,1610612751,BKN,3,21.333333333333332
6,Jalen,Wilson,981,3,1630592,1610612751,BKN,0,16.35
7,Day'Ron,Sharpe,839,6,1630549,1610612751,BKN,-1,13.983333333333333
8,Lonnie,Walker IV,665,2,1629022,1610612751,BKN,-2,11.083333333333334
9,Trendon,Watford,138,2,1630570,1610612751,BKN,-4,2.3
10,Keita,Bates-Diop,138,0,1628966,1610612751,BKN,-4,2.3
11,Cam,Thomas,0,0,1630560,1610612751,BKN,0,0.0
12,Noah,Clowney,0,0,1641730,1610612751,BKN,0,0.0
13,Jacob,Gilyard,0,0,1631367,1610612751,BKN,0,0.0
14,Keon,Johnson,0,0,1630553,1610612751,BKN,0,0.0
15,Jaylen,Martin,0,0,1641798,1610612751,BKN,0,0.0
16,Ben,Simmons,0,0,1627732,1610612751,BKN,0,0.0
17,Dariq,Whitehead,0,0,1641727,1610612751,BKN,0,0.0
18,Bogdan,Bogdanovic,2108,13,203992,1610612737,ATL,-15,35.13333333333333
19,Saddiq,Bey,2094,23,1630180,1610612737,ATL,-9,34.9
20,Dejounte,Murray,2081,20,1627749,1610612737,ATL,-14,34.68333333333333
21,Jalen,Johnson,2076,7,1630552,1610612737,ATL,-10,34.6
22,De'Andre,Hunter,1754,15,1629631,1610612737,ATL,-13,29.233333333333334
23,Clint,Capela,1440,11,203991,1610612737,ATL,-4,24.0
24,Bruno,Fernando,1112,10,1628981,1610612737,ATL,1,18.533333333333335
25,Kobe,Bufkin,842,3,1641723,1610612737,ATL,-1,14.033333333333333
26,Garrison,Mathews,788,0,1629726,1610612737,ATL,3,13.133333333333333
27,Trent,Forrest,105,0,1630235,1610612737,ATL,2,1.75
28,Wesley,Matthews,0,0,202083,1610612737,ATL,0,0.0
29,Onyeka,Okongwu,0,0,1630168,1610612737,ATL,0,0.0
30,AJ,Griffin,0,0,1631100,1610612737,ATL,0,0.0
31,Mouhamed,Gueye,0,0,1631243,1610612737,ATL,0,0.0
32,Vit,Krejci,0,0,1630249,1610612737,ATL,0,0.0
33,Seth,Lundy,0,0,1641754,1610612737,ATL,0,0.0
34,Trae,Young,0,0,1629027,1610612737,ATL,0,0.0
