,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Giannis,Antetokounmpo,2215,29,203507,1610612749,MIL,-3,36.916666666666664
1,Damian,Lillard,2122,18,203081,1610612749,MIL,1,35.36666666666667
2,Brook,Lopez,2060,19,201572,1610612749,MIL,5,34.333333333333336
3,Malik,Beasley,1872,5,1627736,1610612749,MIL,6,31.2
4,Khris,Middleton,1795,14,203114,1610612749,MIL,2,29.916666666666668
5,Bobby,Portis,1485,9,1626171,1610612749,MIL,-14,24.75
6,Jae,Crowder,1154,3,203109,1610612749,MIL,-9,19.233333333333334
7,Pat,Connaughton,942,7,1626192,1610612749,MIL,-11,15.7
8,Cameron,Payne,755,3,1626166,1610612749,MIL,-7,12.583333333333334
9,Thanasis,Antetokounmpo,0,0,203648,1610612749,MIL,0,0.0
10,MarJon,Beauchamp,0,0,1630699,1610612749,MIL,0,0.0
11,AJ,Green,0,0,1631260,1610612749,MIL,0,0.0
12,Andre,Jackson Jr.,0,0,1641748,1610612749,MIL,0,0.0
13,Chris,Livingston,0,0,1641753,1610612749,MIL,0,0.0
14,Robin,Lopez,0,0,201577,1610612749,MIL,0,0.0
15,TyTy,Washington Jr.,0,0,1631102,1610612749,MIL,0,0.0
16,Nikola,Jokic,2371,25,203999,1610612743,DEN,9,39.516666666666666
17,Michael,Porter Jr.,2235,13,1629008,1610612743,DEN,-1,37.25
18,Jamal,Murray,2151,35,1627750,1610612743,DEN,-3,35.85
19,Kentavious,Caldwell-Pope,2027,12,203484,1610612743,DEN,-3,33.78333333333333
20,Aaron,Gordon,1521,8,203932,1610612743,DEN,-9,25.35
21,Peyton,Watson,1385,6,1631212,1610612743,DEN,14,23.083333333333332
22,Reggie,Jackson,1212,9,202704,1610612743,DEN,15,20.2
23,Christian,Braun,994,0,1631128,1610612743,DEN,10,16.566666666666666
24,DeAndre,Jordan,504,5,201599,1610612743,DEN,-2,8.4
25,Justin,Holiday,0,0,203200,1610612743,DEN,0,0.0
26,Jay,Huff,0,0,1630643,1610612743,DEN,0,0.0
27,Zeke,Nnaji,0,0,1630192,1610612743,DEN,0,0.0
28,Jalen,Pickett,0,0,1629618,1610612743,DEN,0,0.0
29,Hunter,Tyson,0,0,1641816,1610612743,DEN,0,0.0
30,Vlatko,Cancar,0,0,1628427,1610612743,DEN,0,0.0
31,Collin,Gillespie,0,0,1631221,1610612743,DEN,0,0.0
32,Braxton,Key,0,0,1630296,1610612743,DEN,0,0.0
33,Julian,Strawther,0,0,1631124,1610612743,DEN,0,0.0
