,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Jonathan,Kuminga,2138,11,1630228,1610612744,GSW,16,35.63333333333333
1,Klay,Thompson,2083,19,202691,1610612744,GSW,14,34.71666666666667
2,Stephen,Curry,1856,26,201939,1610612744,GSW,0,30.933333333333334
3,Brandin,Podziemski,1478,11,1641764,1610612744,GSW,-3,24.633333333333333
4,Chris,Paul,1412,8,101108,1610612744,GSW,2,23.533333333333335
5,Trayce,Jackson-Davis,1368,11,1631218,1610612744,GSW,-2,22.8
6,Dario,Saric,1349,17,203967,1610612744,GSW,-7,22.483333333333334
7,Andrew,Wiggins,1116,3,203952,1610612744,GSW,-5,18.6
8,Kevon,Looney,748,4,1626172,1610612744,GSW,6,12.466666666666667
9,Cory,Joseph,517,3,202709,1610612744,GSW,3,8.616666666666667
10,Moses,Moody,335,0,1630541,1610612744,GSW,-4,5.583333333333333
11,Draymond,Green,0,0,203110,1610612744,GSW,0,0.0
12,Lester,Quinones,0,0,1631311,1610612744,GSW,0,0.0
13,Jerome,Robinson,0,0,1629010,1610612744,GSW,0,0.0
14,Usman,Garuba,0,0,1630586,1610612744,GSW,0,0.0
15,Gary,Payton II,0,0,1627780,1610612744,GSW,0,0.0
16,Gui,Santos,0,0,1630611,1610612744,GSW,0,0.0
17,Bojan,Bogdanovic,2138,12,202711,1610612765,DET,-7,35.63333333333333
18,Cade,Cunningham,2129,30,1630595,1610612765,DET,-7,35.483333333333334
19,Jalen,Duren,1966,13,1631105,1610612765,DET,-5,32.766666666666666
20,Jaden,Ivey,1435,12,1631093,1610612765,DET,-1,23.916666666666668
21,Kevin,Knox II,1388,18,1628995,1610612765,DET,-6,23.133333333333333
22,Isaiah,Livers,1309,5,1630587,1610612765,DET,-7,21.816666666666666
23,Alec,Burks,1282,13,202692,1610612765,DET,9,21.366666666666667
24,Killian,Hayes,945,0,1630165,1610612765,DET,-4,15.75
25,James,Wiseman,914,4,1630164,1610612765,DET,1,15.233333333333333
26,Ausar,Thompson,511,2,1641709,1610612765,DET,3,8.516666666666667
27,Marcus,Sasser,383,0,1631204,1610612765,DET,4,6.383333333333334
28,Marvin,Bagley III,0,0,1628963,1610612765,DET,0,0.0
29,Joe,Harris,0,0,203925,1610612765,DET,0,0.0
30,Malcolm,Cazalon,0,0,1630608,1610612765,DET,0,0.0
31,Monte,Morris,0,0,1628420,1610612765,DET,0,0.0
32,Jared,Rhoden,0,0,1631197,1610612765,DET,0,0.0
33,Isaiah,Stewart,0,0,1630191,1610612765,DET,0,0.0
34,Stanley,Umude,0,0,1630649,1610612765,DET,0,0.0
