,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Shaedon,Sharpe,2522,29,1631101,1610612757,POR,3,42.03333333333333
1,Jerami,Grant,2284,24,203924,1610612757,POR,15,38.06666666666667
2,Deandre,Ayton,2024,16,1629028,1610612757,POR,5,33.733333333333334
3,Toumani,Camara,1555,7,1641739,1610612757,POR,6,25.916666666666668
4,Malcolm,Brogdon,1527,14,1627763,1610612757,POR,17,25.45
5,Scoot,Henderson,1210,11,1630703,1610612757,POR,-11,20.166666666666668
6,Robert,Williams III,1136,6,1629057,1610612757,POR,10,18.933333333333334
7,Matisse,Thybulle,1045,0,1629680,1610612757,POR,-3,17.416666666666668
8,Jabari,Walker,596,1,1631133,1610612757,POR,-6,9.933333333333334
9,Skylar,Mays,501,2,1630219,1610612757,POR,9,8.35
10,Moses,Brown,0,0,1629650,1610612757,POR,0,0.0
11,Kris,Murray,0,0,1631200,1610612757,POR,0,0.0
12,Rayan,Rupert,0,0,1641712,1610612757,POR,0,0.0
13,Justin,Minaya,0,0,1631303,1610612757,POR,0,0.0
14,Duop,Reath,0,0,1641871,1610612757,POR,0,0.0
15,Anfernee,Simons,0,0,1629014,1610612757,POR,0,0.0
16,Ish,Wainright,0,0,1630688,1610612757,POR,0,0.0
17,Cade,Cunningham,2239,30,1630595,1610612765,DET,-7,37.31666666666667
18,Marvin,Bagley III,1999,10,1628963,1610612765,DET,8,33.31666666666667
19,Isaiah,Stewart,1998,12,1630191,1610612765,DET,3,33.3
20,Ausar,Thompson,1796,16,1641709,1610612765,DET,-9,29.933333333333334
21,Killian,Hayes,1555,0,1630165,1610612765,DET,6,25.916666666666668
22,Marcus,Sasser,1403,8,1631204,1610612765,DET,1,23.383333333333333
23,Jaden,Ivey,1293,10,1631093,1610612765,DET,-14,21.55
24,Joe,Harris,1016,11,203925,1610612765,DET,-10,16.933333333333334
25,Stanley,Umude,730,0,1630649,1610612765,DET,-8,12.166666666666666
26,James,Wiseman,371,4,1630164,1610612765,DET,-15,6.183333333333334
27,Alec,Burks,0,0,202692,1610612765,DET,0,0.0
28,Malcolm,Cazalon,0,0,1630608,1610612765,DET,0,0.0
29,Jared,Rhoden,0,0,1631197,1610612765,DET,0,0.0
30,Bojan,Bogdanovic,0,0,202711,1610612765,DET,0,0.0
31,Jalen,Duren,0,0,1631105,1610612765,DET,0,0.0
32,Isaiah,Livers,0,0,1630587,1610612765,DET,0,0.0
33,Monte,Morris,0,0,1628420,1610612765,DET,0,0.0
