,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Immanuel,Quickley,2136,25,1630193,1610612761,TOR,-9,35.6
1,Bruce,Brown,1980,17,1628971,1610612761,TOR,-16,33.0
2,Gradey,Dick,1943,9,1641711,1610612761,TOR,-3,32.38333333333333
3,Kelly,Olynyk,1836,19,203482,1610612761,TOR,-8,30.6
4,Ochai,Agbaji,1570,0,1630534,1610612761,TOR,-8,26.166666666666668
5,Jordan,Nwora,1264,12,1629670,1610612761,TOR,-3,21.066666666666666
6,Jalen,McDaniels,1256,8,1629667,1610612761,TOR,5,20.933333333333334
7,Jontay,Porter,1249,10,1629007,1610612761,TOR,7,20.816666666666666
8,Jahmi'us,Ramsey,1166,4,1630186,1610612761,TOR,-10,19.433333333333334
9,Javon,Freeman-Liberty,0,0,1631241,1610612761,TOR,0,0.0
10,Garrett,Temple,0,0,202066,1610612761,TOR,0,0.0
11,Gary,Trent Jr.,0,0,1629018,1610612761,TOR,0,0.0
12,Scottie,Barnes,0,0,1630567,1610612761,TOR,0,0.0
13,RJ,Barrett,0,0,1629628,1610612761,TOR,0,0.0
14,Chris,Boucher,0,0,1628449,1610612761,TOR,0,0.0
15,D.J.,Carton,0,0,1630618,1610612761,TOR,0,0.0
16,Mouhamadou,Gueye,0,0,1631338,1610612761,TOR,0,0.0
17,Jakob,Poeltl,0,0,1627751,1610612761,TOR,0,0.0
18,Simone,Fontecchio,2306,12,1631323,1610612765,DET,17,38.43333333333333
19,Jaden,Ivey,2222,14,1631093,1610612765,DET,9,37.03333333333333
20,Isaiah,Stewart,1967,15,1630191,1610612765,DET,8,32.78333333333333
21,Jalen,Duren,1698,24,1631105,1610612765,DET,9,28.3
22,Cade,Cunningham,1651,19,1630595,1610612765,DET,7,27.516666666666666
23,Marcus,Sasser,1318,11,1631204,1610612765,DET,0,21.966666666666665
24,James,Wiseman,1168,6,1630164,1610612765,DET,-1,19.466666666666665
25,Quentin,Grimes,907,5,1629656,1610612765,DET,-7,15.116666666666667
26,Stanley,Umude,871,5,1630649,1610612765,DET,5,14.516666666666667
27,Evan,Fournier,292,2,203095,1610612765,DET,-2,4.866666666666666
28,Troy,Brown Jr.,0,0,1628972,1610612765,DET,0,0.0
29,Malachi,Flynn,0,0,1630201,1610612765,DET,0,0.0
30,Taj,Gibson,0,0,201959,1610612765,DET,0,0.0
31,Ausar,Thompson,0,0,1641709,1610612765,DET,0,0.0
32,Buddy,Boeheim,0,0,1631205,1610612765,DET,0,0.0
33,Tosan,Evbuomwan,0,0,1641787,1610612765,DET,0,0.0
34,Jared,Rhoden,0,0,1631197,1610612765,DET,0,0.0
