,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Tyrese,Haliburton,2202,43,1630169,1610612754,IND,8,36.7
1,Bruce,Brown,1904,7,1628971,1610612754,IND,7,31.733333333333334
2,Myles,Turner,1593,14,1626167,1610612754,IND,12,26.55
3,Buddy,Hield,1566,19,1627741,1610612754,IND,-1,26.1
4,Obi,Toppin,1557,11,1630167,1610612754,IND,1,25.95
5,Aaron,Nesmith,1519,4,1630174,1610612754,IND,-9,25.316666666666666
6,Bennedict,Mathurin,1436,8,1631097,1610612754,IND,6,23.933333333333334
7,Jalen,Smith,1287,11,1630188,1610612754,IND,-13,21.45
8,Andrew,Nembhard,1053,7,1629614,1610612754,IND,-7,17.55
9,T.J.,McConnell,283,0,204456,1610612754,IND,-9,4.716666666666667
10,Isaiah,Jackson,0,0,1630543,1610612754,IND,0,0.0
11,Jordan,Nwora,0,0,1629670,1610612754,IND,0,0.0
12,Ben,Sheppard,0,0,1641767,1610612754,IND,0,0.0
13,Daniel,Theis,0,0,1628464,1610612754,IND,0,0.0
14,Kendall,Brown,0,0,1631112,1610612754,IND,0,0.0
15,Oscar,Tshiebwe,0,0,1631131,1610612754,IND,0,0.0
16,Jarace,Walker,0,0,1641716,1610612754,IND,0,0.0
17,Isaiah,Wong,0,0,1631209,1610612754,IND,0,0.0
18,Gordon,Hayward,2035,23,202330,1610612766,CHA,-3,33.916666666666664
19,Brandon,Miller,2030,10,1641706,1610612766,CHA,17,33.833333333333336
20,P.J.,Washington,1997,15,1629023,1610612766,CHA,-13,33.28333333333333
21,Terry,Rozier,1871,22,1626179,1610612766,CHA,0,31.183333333333334
22,LaMelo,Ball,1859,11,1630163,1610612766,CHA,-15,30.983333333333334
23,Mark,Williams,1804,27,1631109,1610612766,CHA,-3,30.066666666666666
24,Nick,Richards,1076,10,1630208,1610612766,CHA,4,17.933333333333334
25,JT,Thor,883,7,1630550,1610612766,CHA,14,14.716666666666667
26,Theo,Maledon,845,0,1630177,1610612766,CHA,4,14.083333333333334
27,Amari,Bailey,0,0,1641735,1610612766,CHA,0,0.0
28,Leaky,Black,0,0,1641778,1610612766,CHA,0,0.0
29,Miles,Bridges,0,0,1628970,1610612766,CHA,0,0.0
30,Bryce,McGowens,0,0,1631121,1610612766,CHA,0,0.0
31,Ish,Smith,0,0,202397,1610612766,CHA,0,0.0
32,Nick,Smith Jr.,0,0,1641733,1610612766,CHA,0,0.0
33,James,Bouknight,0,0,1630547,1610612766,CHA,0,0.0
34,Cody,Martin,0,0,1628998,1610612766,CHA,0,0.0
35,Frank,Ntilikina,0,0,1628373,1610612766,CHA,0,0.0
