,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Devin,Vassell,2111,36,1630170,1610612759,SAS,20,35.18333333333333
1,Malaki,Branham,1959,12,1631103,1610612759,SAS,18,32.65
2,Victor,Wembanyama,1850,13,1641705,1610612759,SAS,19,30.833333333333332
3,Keldon,Johnson,1844,17,1629640,1610612759,SAS,4,30.733333333333334
4,Jeremy,Sochan,1617,11,1631110,1610612759,SAS,21,26.95
5,Cedi,Osman,1496,15,1626224,1610612759,SAS,13,24.933333333333334
6,Zach,Collins,1129,16,1628380,1610612759,SAS,-1,18.816666666666666
7,Doug,McDermott,1044,6,203926,1610612759,SAS,-2,17.4
8,Devonte',Graham,583,0,1628984,1610612759,SAS,-8,9.716666666666667
9,Julian,Champagnie,551,0,1630577,1610612759,SAS,-8,9.183333333333334
10,Blake,Wesley,108,0,1631104,1610612759,SAS,-3,1.8
11,Sandro,Mamukelashvili,108,3,1630572,1610612759,SAS,-3,1.8
12,Tre,Jones,0,0,1630200,1610612759,SAS,0,0.0
13,Dominick,Barlow,0,0,1631230,1610612759,SAS,0,0.0
14,Charles,Bassey,0,0,1629646,1610612759,SAS,0,0.0
15,Charles,Bediako,0,0,1641777,1610612759,SAS,0,0.0
16,Sidy,Cissoko,0,0,1631321,1610612759,SAS,0,0.0
17,David,Duke Jr.,0,0,1630561,1610612759,SAS,0,0.0
18,Taurean,Prince,2158,12,1627752,1610612747,LAL,-19,35.96666666666667
19,LeBron,James,2156,23,2544,1610612747,LAL,-28,35.93333333333333
20,Rui,Hachimura,2049,20,1629060,1610612747,LAL,1,34.15
21,Austin,Reaves,2044,22,1630559,1610612747,LAL,-8,34.06666666666667
22,Christian,Wood,1821,17,1626174,1610612747,LAL,13,30.35
23,Max,Christie,1396,2,1631108,1610612747,LAL,-25,23.266666666666666
24,Jaxson,Hayes,1190,8,1629637,1610612747,LAL,-13,19.833333333333332
25,Jarred,Vanderbilt,773,0,1629020,1610612747,LAL,-2,12.883333333333333
26,D'Moi,Hodge,484,5,1641793,1610612747,LAL,5,8.066666666666666
27,Colin,Castleton,329,6,1630658,1610612747,LAL,6,5.483333333333333
28,Anthony,Davis,0,0,203076,1610612747,LAL,0,0.0
29,Cam,Reddish,0,0,1629629,1610612747,LAL,0,0.0
30,D'Angelo,Russell,0,0,1626156,1610612747,LAL,0,0.0
31,Alex,Fudge,0,0,1641788,1610612747,LAL,0,0.0
32,Jalen,Hood-Schifino,0,0,1641720,1610612747,LAL,0,0.0
33,Maxwell,Lewis,0,0,1641721,1610612747,LAL,0,0.0
34,Gabe,Vincent,0,0,1629216,1610612747,LAL,0,0.0
