,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Malcolm,Brogdon,2309,16,1627763,1610612757,POR,-3,38.483333333333334
1,Deandre,Ayton,2246,22,1629028,1610612757,POR,0,37.43333333333333
2,Jerami,Grant,2199,24,203924,1610612757,POR,-2,36.65
3,Anfernee,Simons,2111,11,1629014,1610612757,POR,-8,35.18333333333333
4,Matisse,Thybulle,1942,7,1629680,1610612757,POR,-3,32.36666666666667
5,Jabari,Walker,1458,7,1631133,1610612757,POR,-10,24.3
6,Scoot,Henderson,1333,4,1630703,1610612757,POR,-5,22.216666666666665
7,Duop,Reath,634,3,1641871,1610612757,POR,-8,10.566666666666666
8,Toumani,Camara,168,2,1641739,1610612757,POR,-1,2.8
9,Taze,Moore,0,0,1631386,1610612757,POR,0,0.0
10,Kris,Murray,0,0,1631200,1610612757,POR,0,0.0
11,Rayan,Rupert,0,0,1641712,1610612757,POR,0,0.0
12,Ibou,Badji,0,0,1630641,1610612757,POR,0,0.0
13,Moses,Brown,0,0,1629650,1610612757,POR,0,0.0
14,Justin,Minaya,0,0,1631303,1610612757,POR,0,0.0
15,Shaedon,Sharpe,0,0,1631101,1610612757,POR,0,0.0
16,Robert,Williams III,0,0,1629057,1610612757,POR,0,0.0
17,Coby,White,2500,15,1629632,1610612741,CHI,7,41.666666666666664
18,DeMar,DeRozan,2411,20,201942,1610612741,CHI,11,40.18333333333333
19,Nikola,Vucevic,2011,14,202696,1610612741,CHI,4,33.516666666666666
20,Ayo,Dosunmu,1978,11,1630245,1610612741,CHI,1,32.96666666666667
21,Alex,Caruso,1931,9,1627936,1610612741,CHI,5,32.18333333333333
22,Julian,Phillips,1406,11,1641763,1610612741,CHI,4,23.433333333333334
23,Andre,Drummond,1029,15,203083,1610612741,CHI,3,17.15
24,Jevon,Carter,644,6,1628975,1610612741,CHI,4,10.733333333333333
25,Dalen,Terry,490,3,1631207,1610612741,CHI,1,8.166666666666666
26,Torrey,Craig,0,0,1628470,1610612741,CHI,0,0.0
27,Terry,Taylor,0,0,1630678,1610612741,CHI,0,0.0
28,Patrick,Williams,0,0,1630172,1610612741,CHI,0,0.0
29,Lonzo,Ball,0,0,1628366,1610612741,CHI,0,0.0
30,Onuralp,Bitim,0,0,1641931,1610612741,CHI,0,0.0
31,Henri,Drell,0,0,1630929,1610612741,CHI,0,0.0
32,Zach,LaVine,0,0,203897,1610612741,CHI,0,0.0
33,Adama,Sanogo,0,0,1641766,1610612741,CHI,0,0.0
