,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Kyle,Kuzma,1984,17,1628398,1610612764,WAS,-11,33.06666666666667
1,Tyus,Jones,1875,15,1626145,1610612764,WAS,-11,31.25
2,Bilal,Coulibaly,1860,9,1641731,1610612764,WAS,-14,31.0
3,Daniel,Gafford,1813,15,1629655,1610612764,WAS,-8,30.216666666666665
4,Jordan,Poole,1675,4,1629673,1610612764,WAS,-10,27.916666666666668
5,Deni,Avdija,1104,4,1630166,1610612764,WAS,-2,18.4
6,Corey,Kispert,1066,6,1630557,1610612764,WAS,5,17.766666666666666
7,Marvin,Bagley III,1055,14,1628963,1610612764,WAS,1,17.583333333333332
8,Delon,Wright,1005,6,1626153,1610612764,WAS,2,16.75
9,Landry,Shamet,963,14,1629013,1610612764,WAS,3,16.05
10,Patrick,Baldwin Jr.,0,0,1631116,1610612764,WAS,0,0.0
11,Anthony,Gill,0,0,1630264,1610612764,WAS,0,0.0
12,Trey,Jemison,0,0,1641998,1610612764,WAS,0,0.0
13,Isaiah,Livers,0,0,1630587,1610612764,WAS,0,0.0
14,Eugene,Omoruyi,0,0,1630647,1610612764,WAS,0,0.0
15,Jules,Bernard,0,0,1631262,1610612764,WAS,0,0.0
16,Jared,Butler,0,0,1630215,1610612764,WAS,0,0.0
17,Johnny,Davis,0,0,1631098,1610612764,WAS,0,0.0
18,Jamal,Murray,2328,19,1627750,1610612743,DEN,4,38.8
19,Nikola,Jokic,2165,42,203999,1610612743,DEN,20,36.083333333333336
20,Kentavious,Caldwell-Pope,2121,10,203484,1610612743,DEN,10,35.35
21,Michael,Porter Jr.,1945,19,1629008,1610612743,DEN,13,32.416666666666664
22,Aaron,Gordon,1863,11,203932,1610612743,DEN,12,31.05
23,Christian,Braun,1263,2,1631128,1610612743,DEN,-9,21.05
24,Reggie,Jackson,1250,3,202704,1610612743,DEN,5,20.833333333333332
25,Peyton,Watson,763,2,1631212,1610612743,DEN,-2,12.716666666666667
26,DeAndre,Jordan,397,3,201599,1610612743,DEN,-4,6.616666666666666
27,Zeke,Nnaji,305,2,1630192,1610612743,DEN,-4,5.083333333333333
28,Justin,Holiday,0,0,203200,1610612743,DEN,0,0.0
29,Jay,Huff,0,0,1630643,1610612743,DEN,0,0.0
30,Jalen,Pickett,0,0,1629618,1610612743,DEN,0,0.0
31,Hunter,Tyson,0,0,1641816,1610612743,DEN,0,0.0
32,Vlatko,Cancar,0,0,1628427,1610612743,DEN,0,0.0
33,Collin,Gillespie,0,0,1631221,1610612743,DEN,0,0.0
34,Braxton,Key,0,0,1630296,1610612743,DEN,0,0.0
35,Julian,Strawther,0,0,1631124,1610612743,DEN,0,0.0
