,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Desmond,Bane,2142,49,1630217,1610612763,MEM,-1,35.7
1,Jaren,Jackson Jr.,2101,24,1628991,1610612763,MEM,15,35.016666666666666
2,Santi,Aldama,1566,7,1630583,1610612763,MEM,14,26.1
3,Jaylen,Nowell,1558,12,1629669,1610612763,MEM,8,25.966666666666665
4,Bismack,Biyombo,1542,2,202687,1610612763,MEM,-1,25.7
5,Vince,Williams Jr.,1486,3,1631246,1610612763,MEM,17,24.766666666666666
6,David,Roddy,1319,4,1631223,1610612763,MEM,-5,21.983333333333334
7,John,Konchar,1305,9,1629723,1610612763,MEM,22,21.75
8,Derrick,Rose,929,4,201565,1610612763,MEM,2,15.483333333333333
9,Xavier,Tillman,392,2,1630214,1610612763,MEM,-1,6.533333333333333
10,Jacob,Gilyard,20,0,1631367,1610612763,MEM,0,0.3333333333333333
11,Kenneth,Lofton Jr.,20,0,1631254,1610612763,MEM,0,0.3333333333333333
12,Ziaire,Williams,20,0,1630533,1610612763,MEM,0,0.3333333333333333
13,Steven,Adams,0,0,203500,1610612763,MEM,0,0.0
14,Brandon,Clarke,0,0,1629634,1610612763,MEM,0,0.0
15,GG,Jackson,0,0,1641713,1610612763,MEM,0,0.0
16,Luke,Kennard,0,0,1628379,1610612763,MEM,0,0.0
17,Jake,LaRavia,0,0,1631222,1610612763,MEM,0,0.0
18,Ja,Morant,0,0,1629630,1610612763,MEM,0,0.0
19,Marcus,Smart,0,0,203935,1610612763,MEM,0,0.0
20,Cade,Cunningham,2041,16,1630595,1610612765,DET,-1,34.016666666666666
21,Bojan,Bogdanovic,1924,22,202711,1610612765,DET,-1,32.06666666666667
22,Jalen,Duren,1808,17,1631105,1610612765,DET,2,30.133333333333333
23,Isaiah,Stewart,1677,9,1630191,1610612765,DET,-4,27.95
24,Killian,Hayes,1626,12,1630165,1610612765,DET,-6,27.1
25,Jaden,Ivey,1425,9,1631093,1610612765,DET,-10,23.75
26,Isaiah,Livers,1120,5,1630587,1610612765,DET,-17,18.666666666666668
27,Alec,Burks,1026,3,202692,1610612765,DET,-5,17.1
28,Ausar,Thompson,967,5,1641709,1610612765,DET,-15,16.116666666666667
29,James,Wiseman,476,4,1630164,1610612765,DET,-8,7.933333333333334
30,Marcus,Sasser,310,0,1631204,1610612765,DET,-5,5.166666666666667
31,Marvin,Bagley III,0,0,1628963,1610612765,DET,0,0.0
32,Kevin,Knox II,0,0,1628995,1610612765,DET,0,0.0
33,Malcolm,Cazalon,0,0,1630608,1610612765,DET,0,0.0
34,Joe,Harris,0,0,203925,1610612765,DET,0,0.0
35,Monte,Morris,0,0,1628420,1610612765,DET,0,0.0
36,Jared,Rhoden,0,0,1631197,1610612765,DET,0,0.0
37,Stanley,Umude,0,0,1630649,1610612765,DET,0,0.0
