,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-01-01T00:10:46.3000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-01-01T00:10:48.0000000+00:00,11:57,Jump Ball Porzingis vs Porzingis (Champagnie gains possession),0,-80,0,0,0,0,0,10,204001,1610612759,204001,0,0,1630577,1610612759,60000,0,0
2,1,7,2024-01-01T00:11:01.4000000+00:00,11:44,[SAS] Wembanyama Cutting Layup Shot: Missed,4,76,2,0,0,0,98,2,,1610612759,1641705,0,0,,1610612759,70000,0,0
3,1,8,2024-01-01T00:11:04.4000000+00:00,11:41,[BOS] Horford Rebound (Off:0 Def:1),4,76,0,0,0,0,0,4,,1610612738,201143,0,0,,1610612759,80000,0,0
4,1,9,2024-01-01T00:11:13.5000000+00:00,11:32,[BOS] Porzingis Turnover : Bad Pass (1 TO) Steal:Vassell (1 ST),-69,190,1,0,0,0,1,5,1630170,1610612738,204001,0,0,,1610612738,90000,0,0
5,1,11,2024-01-01T00:11:25.9000000+00:00,11:19,[SAS] Wembanyama 3pt Shot: Missed,200,171,3,0,0,0,1,2,,1610612759,1641705,0,0,,1610612759,110000,0,0
6,1,12,2024-01-01T00:11:28.9000000+00:00,11:16,[BOS] Brown Rebound (Off:0 Def:1),200,171,0,0,0,0,0,4,,1610612738,1627759,0,0,,1610612759,120000,0,0
7,1,13,2024-01-01T00:11:36.6000000+00:00,11:09,[BOS 3-0] Tatum 3pt Shot: Made (3 PTS) Assist: Horford (1 AST),-163,197,3,0,0,0,1,1,,1610612738,1628369,0,3,201143,1610612738,130000,3,3
8,1,15,2024-01-01T00:11:50.7000000+00:00,10:55,[SAS 2-3] Vassell Fadeaway Jump Shot: Made (2 PTS),85,129,2,0,0,0,63,1,,1610612759,1630170,2,3,,1610612759,150000,2,1
9,1,16,2024-01-01T00:12:07.8000000+00:00,10:37,[BOS] Porzingis 3pt Shot: Missed,234,24,3,0,0,0,1,2,,1610612738,204001,2,3,,1610612738,160000,0,1
10,1,17,2024-01-01T00:12:08.8000000+00:00,10:36,[SAS] Vassell Rebound (Off:0 Def:1),234,24,0,0,0,0,0,4,,1610612759,1630170,2,3,,1610612738,170000,0,1
11,1,18,2024-01-01T00:12:25.5000000+00:00,10:21,[SAS] Sochan Driving Layup Shot: Missed,15,17,2,0,0,0,6,2,,1610612759,1631110,2,3,,1610612759,180000,0,1
12,1,19,2024-01-01T00:12:27.5000000+00:00,10:19,[BOS] Horford Rebound (Off:0 Def:2),15,17,0,0,0,0,0,4,,1610612738,201143,2,3,,1610612759,190000,0,1
13,1,20,2024-01-01T00:12:34.7000000+00:00,10:11,[BOS 5-2] Brown Driving Dunk Shot: Made (2 PTS),-1,6,2,0,0,0,9,1,,1610612738,1627759,2,5,,1610612738,200000,2,3
14,1,21,2024-01-01T00:12:50.7000000+00:00,09:55,[SAS] Wembanyama Hook Shot: Missed,72,55,2,0,0,0,3,2,,1610612759,1641705,2,5,,1610612759,210000,0,3
15,1,22,2024-01-01T00:12:52.7000000+00:00,09:53,[BOS] Horford Rebound (Off:0 Def:3),72,55,0,0,0,0,0,4,,1610612738,201143,2,5,,1610612759,220000,0,3
16,1,23,2024-01-01T00:13:00.2000000+00:00,09:49,[SAS] Vassell Violation:Kicked Ball (A Smith),0,-80,0,0,0,0,5,7,,1610612759,1630170,2,5,,1610612738,230000,0,3
17,1,24,2024-01-01T00:13:25.2000000+00:00,09:37,[BOS] Tatum Driving Floating Bank Jump Shot: Missed,50,40,2,0,0,0,102,2,,1610612738,1628369,2,5,,1610612738,240000,0,3
18,1,25,2024-01-01T00:13:27.2000000+00:00,09:35,[SAS] Sochan Rebound (Off:0 Def:1),50,40,0,0,0,0,0,4,,1610612759,1631110,2,5,,1610612738,250000,0,3
19,1,26,2024-01-01T00:13:33.3000000+00:00,09:29,[SAS 5-5] Wembanyama 3pt Shot: Made (3 PTS) Assist: Sochan (1 AST),197,162,3,0,0,0,80,1,,1610612759,1641705,5,5,1631110,1610612759,260000,3,0
20,1,28,2024-01-01T00:13:54.9000000+00:00,09:10,[SAS] Champagnie Foul: Personal (1 PF) (B Forte),-22,-4,0,0,0,0,1,6,1627759,1610612759,1630577,5,5,101283,1610612738,280000,0,0
21,1,30,2024-01-01T00:14:14.3000000+00:00,09:06,[BOS 8-5] White 3pt Shot: Made (3 PTS) Assist: Horford (2 AST),-164,201,3,0,0,0,1,1,,1610612738,1628401,5,8,201143,1610612738,300000,3,3
22,1,32,2024-01-01T00:14:27.5000000+00:00,08:53,[SAS 7-8] Wembanyama Cutting Layup Shot: Made (5 PTS) Assist: Champagnie (1 AST),6,3,2,0,0,0,98,1,,1610612759,1641705,7,8,1630577,1610612759,320000,2,1
23,1,34,2024-01-01T00:14:33.0000000+00:00,08:47,[BOS 11-7] White 3pt Shot: Made (6 PTS) Assist: Brown (1 AST),217,113,3,0,0,0,1,1,,1610612738,1628401,7,11,1627759,1610612738,340000,3,4
24,1,36,2024-01-01T00:14:49.4000000+00:00,08:31,[SAS 9-11] Vassell Driving Finger Roll Layup Shot: Made (4 PTS),4,14,2,0,0,0,75,1,,1610612759,1630170,9,11,,1610612759,360000,2,2
25,1,37,2024-01-01T00:15:07.4000000+00:00,08:13,[BOS] White 3pt Shot: Missed,-161,209,3,0,0,0,1,2,,1610612738,1628401,9,11,,1610612738,370000,0,2
26,1,38,2024-01-01T00:15:10.4000000+00:00,08:10,[SAS] Vassell Rebound (Off:0 Def:2),-161,209,0,0,0,0,0,4,,1610612759,1630170,9,11,,1610612738,380000,0,2
27,1,39,2024-01-01T00:15:17.0000000+00:00,08:03,[SAS] Champagnie 3pt Shot: Missed,-218,112,3,0,0,0,1,2,,1610612759,1630577,9,11,,1610612759,390000,0,2
28,1,40,2024-01-01T00:15:19.0000000+00:00,08:01,[BOS] Porzingis Rebound (Off:0 Def:1),-218,112,0,0,0,0,0,4,,1610612738,204001,9,11,,1610612759,400000,0,2
29,1,41,2024-01-01T00:15:30.1000000+00:00,07:50,[BOS 13-9] White Cutting Layup Shot: Made (8 PTS) Assist: Horford (3 AST),-1,9,2,0,0,0,98,1,,1610612738,1628401,9,13,201143,1610612738,410000,2,4
30,1,43,2024-01-01T00:15:34.3000000+00:00,07:49,Timeout : Regular,0,-80,0,0,0,0,1,9,,1610612759,1610612759,9,13,,1610612759,430000,0,4
31,1,44,2024-01-01T00:18:45.4000000+00:00,07:38,[SAS] Sochan 3pt Shot: Missed,221,122,3,0,0,0,1,2,,1610612759,1631110,9,13,,1610612759,440000,0,4
32,1,45,2024-01-01T00:18:48.4000000+00:00,07:35,[BOS] White Rebound (Off:0 Def:1),221,122,0,0,0,0,0,4,,1610612738,1628401,9,13,,1610612759,450000,0,4
33,1,46,2024-01-01T00:18:53.2000000+00:00,07:30,[BOS] Porzingis 3pt Shot: Missed,6,274,3,1,0,0,2,2,,1610612738,204001,9,13,,1610612738,460000,0,4
34,1,47,2024-01-01T00:18:56.2000000+00:00,07:27,[SAS] Sochan Rebound (Off:0 Def:2),6,274,0,0,0,0,0,4,,1610612759,1631110,9,13,,1610612738,470000,0,4
35,1,48,2024-01-01T00:19:00.7000000+00:00,07:22,[SAS 12-13] Wembanyama 3pt Shot: Made (8 PTS) Assist: Sochan (2 AST),5,255,3,1,0,0,2,1,,1610612759,1641705,12,13,1631110,1610612759,480000,3,1
36,1,50,2024-01-01T00:19:23.7000000+00:00,07:00,[BOS 15-12] Brown Layup Shot: Made (4 PTS),5,14,2,0,0,0,5,1,,1610612738,1627759,12,15,,1610612738,500000,2,3
37,1,51,2024-01-01T00:19:39.3000000+00:00,06:45,[SAS] Vassell Step Back Jump shot: Missed,143,-1,2,0,0,0,80,2,,1610612759,1630170,12,15,,1610612759,510000,0,3
38,1,52,2024-01-01T00:19:42.3000000+00:00,06:42,[BOS] Porzingis Rebound (Off:0 Def:2),143,-1,0,0,0,0,0,4,,1610612738,204001,12,15,,1610612759,520000,0,3
39,1,53,2024-01-01T00:19:48.0000000+00:00,06:36,[BOS] Porzingis 3pt Shot: Missed,-5,264,3,0,0,0,1,2,,1610612738,204001,12,15,,1610612738,530000,0,3
40,1,54,2024-01-01T00:19:51.0000000+00:00,06:33,[SAS] Vassell Rebound (Off:0 Def:3),-5,264,0,0,0,0,0,4,,1610612759,1630170,12,15,,1610612738,540000,0,3
41,1,56,2024-01-01T00:19:59.2000000+00:00,06:31,[SAS] Wembanyama Substitution replaced by Mamukelashvili,0,-80,0,0,0,0,0,8,,1610612759,1641705,12,15,1630572,1610612759,545000,0,3
42,1,57,2024-01-01T00:19:59.2000000+00:00,06:31,[BOS] Horford Substitution replaced by Hauser,0,-80,0,0,0,0,0,8,,1610612738,201143,12,15,1630573,1610612759,547500,0,3
43,1,58,2024-01-01T00:19:59.2000000+00:00,06:31,[BOS] Tatum Substitution replaced by Kornet,0,-80,0,0,0,0,0,8,,1610612738,1628369,12,15,1628436,1610612759,548750,0,3
44,1,55,2024-01-01T00:20:25.4000000+00:00,06:30,[SAS] Vassell Turnover : Out of Bounds - Bad Pass Turnover (1 TO),40,541,0,0,0,0,45,5,,1610612759,1630170,12,15,1626302,1610612759,550000,0,3
45,1,62,2024-01-01T00:20:27.7000000+00:00,06:14,[BOS 17-12] Kornet Cutting Layup Shot: Made (2 PTS) Assist: White (1 AST),-4,4,2,0,0,0,98,1,,1610612738,1628436,12,17,1628401,1610612738,620000,2,5
