,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-10-29T23:11:54.7000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-10-29T23:11:59.2000000+00:00,11:55,Jump Ball Lopez vs Capela (Antetokounmpo gains possession),0,-80,0,0,0,0,0,10,203991,1610612749,201572,0,0,203507,1610612749,60000,0,0
2,1,7,2023-10-29T23:12:10.9000000+00:00,11:42,[MIL] Lopez Jump Shot: Missed,-11,156,2,0,0,0,1,2,,1610612749,201572,0,0,,1610612749,70000,0,0
3,1,8,2023-10-29T23:12:13.9000000+00:00,11:39,[ATL] Capela Rebound (Off:0 Def:1),-11,156,0,0,0,0,0,4,,1610612737,203991,0,0,,1610612749,80000,0,0
4,1,9,2023-10-29T23:12:31.2000000+00:00,11:23,[ATL] Murray 3pt Shot: Missed,-23,294,3,0,0,0,79,2,,1610612737,1627749,0,0,,1610612737,90000,0,0
5,1,10,2023-10-29T23:12:34.2000000+00:00,11:20,[MIL] Crowder Rebound (Off:0 Def:1),-23,294,0,0,0,0,0,4,,1610612749,203109,0,0,,1610612737,100000,0,0
6,1,11,2023-10-29T23:12:41.0000000+00:00,11:12,[MIL] Antetokounmpo Driving Reverse Layup Shot: Missed,-11,19,2,0,0,0,73,2,,1610612749,203507,0,0,,1610612749,110000,0,0
7,1,12,2023-10-29T23:12:41.0000000+00:00,11:12,[ATL] Capela Rebound (Off:0 Def:2),-11,19,0,0,0,0,0,4,,1610612737,203991,0,0,,1610612749,120000,0,0
8,1,13,2023-10-29T23:12:49.0000000+00:00,11:04,[ATL] Capela Cutting Dunk Shot: Missed,20,50,2,0,0,0,108,2,,1610612737,203991,0,0,,1610612737,130000,0,0
9,1,14,2023-10-29T23:12:51.2000000+00:00,11:03,[ATL] Johnson Rebound (Off:1 Def:0),20,50,1,0,0,0,0,4,,1610612737,1630552,0,0,,1610612737,140000,0,0
10,1,15,2023-10-29T23:12:52.2000000+00:00,11:02,[ATL 2-0] Johnson Driving Layup Shot: Made (2 PTS),-26,7,2,0,0,0,6,1,,1610612737,1630552,0,2,,1610612737,150000,2,2
11,1,16,2023-10-29T23:13:05.7000000+00:00,10:48,[MIL] Lillard Turnover : Bad Pass (1 TO) Steal:Young (1 ST),-64,110,1,0,0,0,1,5,1629027,1610612749,203081,0,2,,1610612749,160000,0,2
12,1,18,2023-10-29T23:13:09.4000000+00:00,10:44,[ATL 4-0] Young Running Layup Shot: Made (2 PTS),6,30,2,1,0,0,41,1,,1610612737,1629027,0,4,,1610612737,180000,2,4
13,1,19,2023-10-29T23:13:32.7000000+00:00,10:21,[MIL 2-4] Antetokounmpo Cutting Dunk Shot: Made (2 PTS) Assist: Lopez (1 AST),-18,-3,2,0,0,0,108,1,,1610612749,203507,2,4,201572,1610612749,190000,2,2
14,1,21,2023-10-29T23:13:50.1000000+00:00,10:04,[ATL] Capela Floating Jump shot: Missed,-1,100,2,0,0,0,78,2,,1610612737,203991,2,4,,1610612737,210000,0,2
15,1,22,2023-10-29T23:13:54.1000000+00:00,10:00,[MIL] Lopez Rebound (Off:0 Def:1),-1,100,0,0,0,0,0,4,,1610612749,201572,2,4,,1610612737,220000,0,2
16,1,23,2023-10-29T23:13:57.4000000+00:00,09:56,[MIL] Lillard Turnover : Lost Ball (2 TO) Steal:Hunter (1 ST),-53,155,1,0,0,0,2,5,1629631,1610612749,203081,2,4,,1610612749,230000,0,2
17,1,25,2023-10-29T23:14:02.2000000+00:00,09:52,[ATL 7-2] Hunter 3pt Shot: Made (3 PTS),200,193,3,1,0,0,103,1,,1610612737,1629631,2,7,,1610612737,250000,3,5
18,1,26,2023-10-29T23:14:17.9000000+00:00,09:36,[MIL] Lopez 3pt Shot: Missed,-123,218,3,0,0,0,1,2,,1610612749,201572,2,7,,1610612749,260000,0,5
19,1,27,2023-10-29T23:14:17.9000000+00:00,09:36,[MIL] Antetokounmpo Rebound (Off:1 Def:0),-123,218,1,0,0,0,0,4,,1610612749,203507,2,7,,1610612749,270000,0,5
20,1,28,2023-10-29T23:14:23.0000000+00:00,09:33,[ATL] Johnson Foul: Shooting (1 PF) (2 FTA) (B Nansel),-15,0,0,0,2,0,2,6,203507,1610612737,1630552,2,7,202035,1610612749,280000,0,5
21,1,30,2023-10-29T23:14:58.6000000+00:00,09:33,[MIL] Antetokounmpo Free Throw 1 of 2 Missed,0,-80,2,0,0,0,11,3,,1610612749,203507,2,7,,1610612749,300000,0,5
22,1,31,2023-10-29T23:14:58.6000000+00:00,09:33,[MIL] Team Rebound,0,-80,1,0,0,0,1,4,,1610612749,0,2,7,,1610612749,300001,0,5
23,1,32,2023-10-29T23:15:18.2000000+00:00,09:33,[MIL 3-7] Antetokounmpo Free Throw 2 of 2 (3 PTS),0,-80,1,0,1,0,12,3,,1610612749,203507,3,7,,1610612749,320000,1,4
24,1,33,2023-10-29T23:15:32.5000000+00:00,09:21,[ATL 9-3] Capela Cutting Dunk Shot: Made (2 PTS) Assist: Young (1 AST),2,31,2,0,0,0,108,1,,1610612737,203991,3,9,1629027,1610612737,330000,2,6
