,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-03-06T00:40:58.1000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-03-06T00:41:02.0000000+00:00,11:56,Jump Ball Claxton vs Bamba (Finney-Smith gains possession),0,-80,0,0,0,0,0,10,1628964,1610612751,1629651,0,0,1627827,1610612751,60000,0,0
2,1,7,2024-03-06T00:41:17.4000000+00:00,11:40,[BKN] Johnson Jump Shot: Missed,118,10,2,0,0,0,1,2,,1610612751,1629661,0,0,,1610612751,70000,0,0
3,1,8,2024-03-06T00:41:21.4000000+00:00,11:36,[PHI] Harris Rebound (Off:0 Def:1),118,10,0,0,0,0,0,4,,1610612755,202699,0,0,,1610612751,80000,0,0
4,1,9,2024-03-06T00:41:39.8000000+00:00,11:17,[PHI 2-0] Bamba Hook Shot: Made (2 PTS),15,60,2,0,0,0,3,1,,1610612755,1628964,0,2,,1610612755,90000,2,2
5,1,10,2024-03-06T00:41:51.7000000+00:00,11:05,[BKN 2-2] Bridges Fadeaway Jump Shot: Made (2 PTS),-48,95,2,0,0,0,63,1,,1610612751,1628969,2,2,,1610612751,100000,2,0
6,1,11,2024-03-06T00:41:58.4000000+00:00,10:58,[PHI 5-2] Payne 3pt Shot: Made (3 PTS) Assist: Lowry (1 AST),-125,214,3,0,0,0,79,1,,1610612755,1626166,2,5,200768,1610612755,110000,3,3
7,1,12,2024-03-06T00:42:12.7000000+00:00,10:44,[BKN] Bridges Pullup Jump shot: Missed,32,137,2,0,0,0,79,2,,1610612751,1628969,2,5,,1610612751,120000,0,3
8,1,13,2024-03-06T00:42:15.7000000+00:00,10:41,[PHI] Bamba Rebound (Off:0 Def:1),32,137,0,0,0,0,0,4,,1610612755,1628964,2,5,,1610612751,130000,0,3
9,1,14,2024-03-06T00:42:30.9000000+00:00,10:26,[PHI] Bamba Floating Jump shot: Missed,31,66,2,0,0,0,78,2,,1610612755,1628964,2,5,,1610612755,140000,0,3
10,1,15,2024-03-06T00:42:33.9000000+00:00,10:23,[PHI] Bamba Rebound (Off:1 Def:1),31,66,1,0,0,0,0,4,,1610612755,1628964,2,5,,1610612755,150000,0,3
11,1,16,2024-03-06T00:42:34.3000000+00:00,10:22,[PHI 7-2] Bamba Putback Layup Shot: Made (4 PTS),4,8,2,0,0,0,72,1,,1610612755,1628964,2,7,,1610612755,160000,2,5
12,1,17,2024-03-06T00:42:50.1000000+00:00,10:07,[BKN 5-7] Bridges 3pt Shot: Made (5 PTS) Assist: Claxton (1 AST),186,169,3,0,0,0,1,1,,1610612751,1628969,5,7,1629651,1610612751,170000,3,2
13,1,19,2024-03-06T00:43:11.5000000+00:00,09:45,[PHI 10-5] Lowry 3pt Shot: Made (3 PTS) Assist: Hield (1 AST),-232,-40,3,0,0,0,1,1,,1610612755,200768,5,10,1627741,1610612755,190000,3,5
14,1,21,2024-03-06T00:43:31.0000000+00:00,09:26,[BKN] Finney-Smith 3pt Shot: Missed,234,-9,3,0,0,0,1,2,,1610612751,1627827,5,10,,1610612751,210000,0,5
15,1,22,2024-03-06T00:43:34.0000000+00:00,09:23,[BKN] Johnson Rebound (Off:1 Def:0),234,-9,1,0,0,0,0,4,,1610612751,1629661,5,10,,1610612751,220000,0,5
16,1,23,2024-03-06T00:43:34.9000000+00:00,09:22,[BKN] Finney-Smith 3pt Shot: Missed,120,232,3,0,0,0,1,2,,1610612751,1627827,5,10,,1610612751,230000,0,5
17,1,24,2024-03-06T00:43:34.9000000+00:00,09:22,[PHI] Harris Rebound (Off:0 Def:2),120,232,0,0,0,0,0,4,,1610612755,202699,5,10,,1610612751,240000,0,5
18,1,25,2024-03-06T00:43:51.9000000+00:00,09:08,[PHI] Lowry Turnover : Step Out of Bounds Turnover (1 TO),-222,-8,0,0,0,0,39,5,,1610612755,200768,5,10,1155,1610612755,250000,0,5
19,1,26,2024-03-06T00:43:54.5000000+00:00,09:08,[PHI] Payne Substitution replaced by Oubre Jr.,0,-80,0,0,0,0,0,8,,1610612755,1626166,5,10,1626162,1610612751,260000,0,5
20,1,28,2024-03-06T00:44:15.6000000+00:00,09:02,[PHI] Bamba Foul: Personal (1 PF) (C Blair),-49,267,0,0,0,0,1,6,1629651,1610612755,1628964,5,10,200832,1610612751,280000,0,5
21,1,30,2024-03-06T00:44:44.6000000+00:00,08:54,[BKN] Claxton Cutting Layup Shot: Missed,21,17,2,0,0,0,98,2,,1610612751,1629651,5,10,,1610612751,300000,0,5
22,1,31,2024-03-06T00:44:46.6000000+00:00,08:52,[PHI] Team Rebound,21,17,0,0,0,0,0,4,,1610612755,0,5,10,,1610612751,310000,0,5
23,1,33,2024-03-06T00:44:56.0000000+00:00,08:52,[BKN] Claxton Violation:Kicked Ball (J DeRosa),0,-80,0,0,0,0,5,7,,1610612751,1629651,5,10,,1610612755,330000,0,5
24,1,34,2024-03-06T00:45:16.8000000+00:00,08:37,[PHI 13-5] Hield 3pt Shot: Made (3 PTS) Assist: Lowry (2 AST),230,59,3,0,0,0,1,1,,1610612755,1627741,5,13,200768,1610612755,340000,3,8
25,1,36,2024-03-06T00:45:28.0000000+00:00,08:29,Timeout : Regular,0,-80,0,0,0,0,1,9,,1610612751,1610612751,5,13,,1610612751,360000,0,8
26,1,37,2024-03-06T00:45:50.8000000+00:00,08:29,[BKN] Finney-Smith Substitution replaced by Wilson,0,-80,0,0,0,0,0,8,,1610612751,1627827,5,13,1630592,1610612751,370000,0,8
27,1,39,2024-03-06T00:48:37.8000000+00:00,08:20,[BKN 8-13] Johnson 3pt Shot: Made (3 PTS) Assist: Bridges (1 AST),-97,243,3,0,0,0,79,1,,1610612751,1629661,8,13,1628969,1610612751,390000,3,5
28,1,41,2024-03-06T00:49:10.3000000+00:00,08:20,[PHI] Lowry Foul: Shooting (1 PF) (1 FTA) (C Blair),-159,194,0,0,1,0,2,6,1629661,1610612755,200768,8,13,200832,1610612751,410000,0,5
29,1,43,2024-03-06T00:49:53.1000000+00:00,08:20,InstantReplay Request Stands,0,-80,0,0,0,0,3,18,,0,0,8,13,,1610612751,430000,0,5
30,1,44,2024-03-06T00:51:45.9000000+00:00,08:20,[BKN 9-13] Johnson Free Throw 1 of 1 (4 PTS),0,-80,1,0,1,0,10,3,,1610612751,1629661,9,13,,1610612751,440000,1,4
31,1,45,2024-03-06T00:52:09.4000000+00:00,07:58,[PHI 15-9] Harris Pullup Jump shot: Made (2 PTS),6,71,2,0,0,0,79,1,,1610612755,202699,9,15,,1610612755,450000,2,6
32,1,46,2024-03-06T00:52:25.2000000+00:00,07:42,[BKN] Bridges Pullup Jump shot: Missed,39,135,2,0,0,0,79,2,,1610612751,1628969,9,15,,1610612751,460000,0,6
33,1,47,2024-03-06T00:52:25.2000000+00:00,07:42,[PHI] Bamba Rebound (Off:1 Def:2),39,135,0,0,0,0,0,4,,1610612755,1628964,9,15,,1610612751,470000,0,6
34,1,48,2024-03-06T00:52:39.8000000+00:00,07:29,[PHI 17-9] Oubre Jr. Driving Layup Shot: Made (2 PTS) Assist: Lowry (3 AST),42,2,2,0,0,0,6,1,,1610612755,1626162,9,17,200768,1610612755,480000,2,8
35,1,50,2024-03-06T00:53:00.6000000+00:00,07:07,[BKN 11-17] Johnson Driving Floating Bank Jump Shot: Made (6 PTS) Assist: Claxton (2 AST),-34,58,2,0,0,0,102,1,,1610612751,1629661,11,17,1629651,1610612751,500000,2,6
36,1,51,2024-03-06T00:53:17.5000000+00:00,06:55,[PHI] Bamba Foul: Offensive (2 PF) (J DeRosa),150,165,0,0,0,0,4,6,1629661,1610612755,1628964,11,17,1155,1610612755,510000,0,6
37,1,53,2024-03-06T00:53:17.5000000+00:00,06:55,[PHI] Bamba Turnover : Offensive Foul Turnover (1 TO),150,165,0,0,0,0,37,5,,1610612755,1628964,11,17,1155,1610612755,530000,0,6
38,1,54,2024-03-06T00:53:26.8000000+00:00,06:55,[BKN] Johnson Substitution replaced by Walker IV,0,-80,0,0,0,0,0,8,,1610612751,1629661,11,17,1629022,1610612751,540000,0,6
39,1,55,2024-03-06T00:53:26.8000000+00:00,06:55,[BKN] Schroder Substitution replaced by Smith Jr.,0,-80,0,0,0,0,0,8,,1610612751,203471,11,17,1628372,1610612751,550000,0,6
40,1,56,2024-03-06T00:53:26.8000000+00:00,06:55,[PHI] Bamba Substitution replaced by Batum,0,-80,0,0,0,0,0,8,,1610612755,1628964,11,17,201587,1610612751,560000,0,6
41,1,57,2024-03-06T00:53:26.8000000+00:00,06:55,[PHI] Hield Substitution replaced by Reed,0,-80,0,0,0,0,0,8,,1610612755,1627741,11,17,1630194,1610612751,570000,0,6
42,1,62,2024-03-06T00:53:57.4000000+00:00,06:40,[BKN] Wilson 3pt Shot: Missed,-145,229,3,0,0,0,1,2,,1610612751,1630592,11,17,,1610612751,620000,0,6
