,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-11-25T23:11:01.6000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-11-25T23:11:03.8000000+00:00,11:57,Jump Ball Claxton vs Bryant (Johnson gains possession),0,-80,0,0,0,0,0,10,1628418,1610612751,1629651,0,0,1629661,1610612751,60000,0,0
2,1,7,2023-11-25T23:11:17.4000000+00:00,11:43,[BKN] Dinwiddie 3pt Shot: Missed,-33,260,3,0,0,0,1,2,,1610612751,203915,0,0,,1610612751,70000,0,0
3,1,8,2023-11-25T23:11:21.4000000+00:00,11:39,[MIA] Jaquez Jr. Rebound (Off:0 Def:1),-33,260,0,0,0,0,0,4,,1610612748,1631170,0,0,,1610612751,80000,0,0
4,1,9,2023-11-25T23:11:35.2000000+00:00,11:28,[MIA] Jaquez Jr. Turnover : Traveling (1 TO),-173,187,0,0,0,0,4,5,,1610612748,1631170,0,0,1626302,1610612748,90000,0,0
5,1,10,2023-11-25T23:11:58.1000000+00:00,11:16,[BKN] Bridges Fadeaway Jump Shot: Missed,-82,147,2,0,0,0,63,2,,1610612751,1628969,0,0,,1610612751,100000,0,0
6,1,11,2023-11-25T23:12:01.1000000+00:00,11:13,[BKN] Claxton Rebound (Off:1 Def:0),-82,147,1,0,0,0,0,4,,1610612751,1629651,0,0,,1610612751,110000,0,0
7,1,12,2023-11-25T23:12:05.6000000+00:00,11:13,[MIA] Highsmith Foul: Shooting (1 PF) (2 FTA) (A Smith),-11,46,0,0,2,0,2,6,1629651,1610612748,1629312,0,0,1626302,1610612751,120000,0,0
8,1,14,2023-11-25T23:12:30.5000000+00:00,11:13,[BKN 1-0] Claxton Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612751,1629651,1,0,,1610612751,140000,1,-1
9,1,15,2023-11-25T23:12:49.1000000+00:00,11:13,[BKN 2-0] Claxton Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612751,1629651,2,0,,1610612751,150000,1,-2
10,1,16,2023-11-25T23:13:07.6000000+00:00,10:56,[MIA 3-2] Lowry 3pt Shot: Made (3 PTS) Assist: Richardson (1 AST),-224,10,3,0,0,0,1,1,,1610612748,200768,2,3,1626196,1610612748,160000,3,1
11,1,18,2023-11-25T23:13:34.9000000+00:00,10:30,[BKN 5-3] Johnson 3pt Shot: Made (3 PTS) Assist: Finney-Smith (1 AST),-235,10,3,0,0,0,1,1,,1610612751,1629661,5,3,1627827,1610612751,180000,3,-2
12,1,20,2023-11-25T23:13:48.4000000+00:00,10:16,[MIA] Bryant Hook Shot: Missed,-49,-25,2,0,0,0,3,2,,1610612748,1628418,5,3,,1610612748,200000,0,-2
13,1,21,2023-11-25T23:13:51.4000000+00:00,10:13,[BKN] Johnson Rebound (Off:0 Def:1),-49,-25,0,0,0,0,0,4,,1610612751,1629661,5,3,,1610612748,210000,0,-2
14,1,22,2023-11-25T23:13:54.1000000+00:00,10:10,[BKN] Finney-Smith 3pt Shot: Missed,150,221,3,1,0,0,103,2,,1610612751,1627827,5,3,,1610612751,220000,0,-2
15,1,23,2023-11-25T23:13:58.1000000+00:00,10:06,[MIA] Highsmith Rebound (Off:0 Def:1),150,221,0,0,0,0,0,4,,1610612748,1629312,5,3,,1610612751,230000,0,-2
16,1,24,2023-11-25T23:14:15.0000000+00:00,09:52,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,5,3,,1610612748,240000,0,-2
17,1,25,2023-11-25T23:14:31.1000000+00:00,09:48,[MIA] Richardson 3pt Shot: Missed,-229,20,3,0,0,0,1,2,,1610612748,1626196,5,3,,1610612748,250000,0,-2
18,1,26,2023-11-25T23:14:35.1000000+00:00,09:44,[BKN] Claxton Rebound (Off:1 Def:1),-229,20,0,0,0,0,0,4,,1610612751,1629651,5,3,,1610612748,260000,0,-2
19,1,27,2023-11-25T23:14:44.3000000+00:00,09:35,[BKN] Dinwiddie Turnover : Bad Pass (1 TO) Steal:Bryant (1 ST),44,38,1,0,0,0,1,5,1628418,1610612751,203915,5,3,,1610612751,270000,0,-2
