,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-01-19T02:11:27.4000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-01-19T02:11:29.7000000+00:00,11:57,Jump Ball Collins vs Collins (Giddey gains possession),0,-80,0,0,0,0,0,10,1628381,1610612760,1628381,0,0,1630581,1610612760,60000,0,0
2,1,7,2024-01-19T02:11:37.6000000+00:00,11:49,[OKC] Holmgren 3pt Shot: Missed,-98,230,3,0,0,0,1,2,,1610612760,1631096,0,0,,1610612760,70000,0,0
3,1,8,2024-01-19T02:11:41.6000000+00:00,11:45,[UTA] Dunn Rebound (Off:0 Def:1),-98,230,0,0,0,0,0,4,,1610612762,1627739,0,0,,1610612760,80000,0,0
4,1,9,2024-01-19T02:11:54.9000000+00:00,11:31,[UTA] Fontecchio 3pt Shot: Missed,201,169,3,0,0,0,1,2,,1610612762,1631323,0,0,,1610612762,90000,0,0
5,1,10,2024-01-19T02:11:56.9000000+00:00,11:29,[OKC] Holmgren Rebound (Off:0 Def:1),201,169,0,0,0,0,0,4,,1610612760,1631096,0,0,,1610612762,100000,0,0
6,1,11,2024-01-19T02:12:16.8000000+00:00,11:10,[OKC 2-0] Gilgeous-Alexander Step Back Jump shot: Made (2 PTS) Assist: Jal Williams (1 AST),-56,115,2,0,0,0,80,1,,1610612760,1628983,0,2,1631114,1610612760,110000,2,2
7,1,13,2024-01-19T02:12:35.2000000+00:00,10:51,[UTA 2-2] Sexton Floating Jump shot: Made (2 PTS),-25,51,2,0,0,0,78,1,,1610612762,1629012,2,2,,1610612762,130000,2,0
8,1,14,2024-01-19T02:12:51.2000000+00:00,10:35,[OKC] Giddey Jump Shot: Missed,200,87,2,0,0,0,1,2,,1610612760,1630581,2,2,,1610612760,140000,0,0
9,1,15,2024-01-19T02:12:55.2000000+00:00,10:31,[UTA] Fontecchio Rebound (Off:0 Def:1),234,99,0,0,0,0,0,4,,1610612762,1631323,2,2,,1610612760,150000,0,0
10,1,16,2024-01-19T02:13:06.8000000+00:00,10:23,[UTA] Collins Turnover : Traveling (1 TO),7,47,0,0,0,0,4,5,,1610612762,1628381,2,2,1193,1610612762,160000,0,0
11,1,17,2024-01-19T02:13:23.7000000+00:00,10:14,[OKC] Holmgren Jump Shot: Missed,10,75,2,0,0,0,1,2,,1610612760,1631096,2,2,,1610612760,170000,0,0
12,1,18,2024-01-19T02:13:26.1000000+00:00,10:13,[OKC] Giddey Rebound (Off:1 Def:0),10,75,1,0,0,0,0,4,,1610612760,1630581,2,2,,1610612760,180000,0,0
