,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-11-23T03:13:44.6000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-11-23T03:13:47.0000000+00:00,11:56,Jump Ball Nurkic vs Looney (Booker gains possession),0,-80,0,0,0,0,0,10,1626172,1610612756,203994,0,0,1626164,1610612756,60000,0,0
2,1,7,2023-11-23T03:14:03.9000000+00:00,11:39,[PHX] Durant Pullup Jump shot: Missed,119,168,2,0,0,0,79,2,,1610612756,201142,0,0,,1610612756,70000,0,0
3,1,8,2023-11-23T03:14:05.9000000+00:00,11:37,[GSW] Wiggins Rebound (Off:0 Def:1),119,168,0,0,0,0,0,4,,1610612744,203952,0,0,,1610612756,80000,0,0
4,1,9,2023-11-23T03:14:24.2000000+00:00,11:22,[PHX] Allen Foul: Personal (1 PF) (D Collins),-7,66,0,0,0,0,1,6,1626172,1610612756,1628960,0,0,2002,1610612744,90000,0,0
5,1,11,2023-11-23T03:14:55.0000000+00:00,11:15,[GSW 3-0] Thompson 3pt Shot: Made (3 PTS) Assist: Curry (1 AST),197,164,3,0,0,0,1,1,,1610612744,202691,0,3,201939,1610612744,110000,3,3
6,1,13,2023-11-23T03:15:08.1000000+00:00,11:01,[PHX] Gordon Driving Layup Shot: Missed,-23,20,2,0,0,0,6,2,,1610612756,201569,0,3,,1610612756,130000,0,3
7,1,14,2023-11-23T03:15:09.1000000+00:00,11:00,[GSW] Looney Rebound (Off:0 Def:1),-23,20,0,0,0,0,0,4,,1610612744,1626172,0,3,,1610612756,140000,0,3
8,1,15,2023-11-23T03:15:14.5000000+00:00,10:55,[GSW] Thompson 3pt Shot: Missed,-174,188,3,1,0,0,103,2,,1610612744,202691,0,3,,1610612744,150000,0,3
9,1,16,2023-11-23T03:15:18.5000000+00:00,10:51,[PHX] Durant Rebound (Off:0 Def:1),-174,188,0,0,0,0,0,4,,1610612756,201142,0,3,,1610612744,160000,0,3
10,1,17,2023-11-23T03:15:23.2000000+00:00,10:46,[PHX] Booker Running Jump Shot: Missed,-54,23,2,1,0,0,2,2,,1610612756,1626164,0,3,,1610612756,170000,0,3
11,1,18,2023-11-23T03:15:25.2000000+00:00,10:44,[GSW] Paul Rebound (Off:0 Def:1),-54,23,0,0,0,0,0,4,,1610612744,101108,0,3,,1610612756,180000,0,3
12,1,19,2023-11-23T03:15:35.1000000+00:00,10:34,[GSW] Wiggins Turnaround Fadeaway shot: Missed,-80,78,2,0,0,0,86,2,,1610612744,203952,0,3,,1610612744,190000,0,3
13,1,20,2023-11-23T03:15:38.1000000+00:00,10:31,[PHX] Booker Rebound (Off:0 Def:1),-80,78,0,0,0,0,0,4,,1610612756,1626164,0,3,,1610612744,200000,0,3
14,1,21,2023-11-23T03:15:45.7000000+00:00,10:24,[PHX 3-3] Durant 3pt Shot: Made (3 PTS) Assist: Booker (1 AST),123,222,3,0,0,0,1,1,,1610612756,201142,3,3,1626164,1610612756,210000,3,0
15,1,23,2023-11-23T03:15:58.8000000+00:00,10:10,[GSW] Thompson 3pt Shot: Missed,13,260,3,0,0,0,1,2,,1610612744,202691,3,3,,1610612744,230000,0,0
16,1,24,2023-11-23T03:16:00.8000000+00:00,10:08,[PHX] Nurkic Rebound (Off:0 Def:1),13,260,0,0,0,0,0,4,,1610612756,203994,3,3,,1610612744,240000,0,0
17,1,25,2023-11-23T03:16:18.0000000+00:00,09:53,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,3,3,,1610612756,250000,0,0
