,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-03-11T01:43:49.4000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-03-11T01:43:51.6000000+00:00,11:57,Jump Ball Davis vs Reid (James gains possession),0,-80,0,0,0,0,0,10,1629675,1610612747,203076,0,0,2544,1610612747,60000,0,0
2,1,7,2024-03-11T01:44:04.1000000+00:00,11:44,[LAL 2-0] Reaves Step Back Jump shot: Made (2 PTS) Assist: Davis (1 AST),4,189,2,0,0,0,80,1,,1610612747,1630559,2,0,203076,1610612747,70000,2,-2
3,1,9,2024-03-11T01:44:24.0000000+00:00,11:24,[MIN] Conley 3pt Shot: Missed,-93,252,3,0,0,0,79,2,,1610612750,201144,2,0,,1610612750,90000,0,-2
4,1,10,2024-03-11T01:44:29.0000000+00:00,11:19,[MIN] McDaniels Rebound (Off:1 Def:0),-93,252,1,0,0,0,0,4,,1610612750,1630183,2,0,,1610612750,100000,0,-2
5,1,11,2024-03-11T01:44:28.7000000+00:00,11:19,[MIN 2-2] McDaniels Putback Layup Shot: Made (2 PTS),0,0,2,0,0,0,72,1,,1610612750,1630183,2,2,,1610612750,110000,2,0
6,1,12,2024-03-11T01:44:41.3000000+00:00,11:07,[LAL] Davis Turnover : Bad Pass (1 TO) Steal:Edwards (1 ST),-75,236,1,0,0,0,1,5,1630162,1610612747,203076,2,2,,1610612747,120000,0,0
7,1,14,2024-03-11T01:44:45.2000000+00:00,11:03,[MIN 4-2] Edwards Running Layup Shot: Made (2 PTS),-4,18,2,1,0,0,41,1,,1610612750,1630162,2,4,,1610612750,140000,2,2
8,1,15,2024-03-11T01:44:58.5000000+00:00,10:50,[LAL 5-4] Hachimura 3pt Shot: Made (3 PTS) Assist: Davis (2 AST),229,-2,3,0,0,0,1,1,,1610612747,1629060,5,4,203076,1610612747,150000,3,-1
9,1,17,2024-03-11T01:45:12.2000000+00:00,10:36,[MIN 7-5] Reid 3pt Shot: Made (3 PTS) Assist: Edwards (1 AST),109,268,3,0,0,0,1,1,,1610612750,1629675,5,7,1630162,1610612750,170000,3,2
10,1,19,2024-03-11T01:45:26.8000000+00:00,10:22,[LAL 7-7] Russell Fadeaway Jump Shot: Made (2 PTS) Assist: Davis (3 AST),129,33,2,0,0,0,63,1,,1610612747,1626156,7,7,203076,1610612747,190000,2,0
11,1,21,2024-03-11T01:45:46.9000000+00:00,10:01,[MIN 9-7] Alexander-Walker Floating Jump shot: Made (2 PTS) Assist: Edwards (2 AST),40,62,2,0,0,0,78,1,,1610612750,1629638,7,9,1630162,1610612750,210000,2,2
12,1,23,2024-03-11T01:46:02.3000000+00:00,09:46,[LAL] Hachimura Driving Layup Shot: Missed Block: Edwards (1 BLK),-26,48,2,0,0,0,6,2,1630162,1610612747,1629060,7,9,,1610612747,230000,0,2
13,1,25,2024-03-11T01:46:06.3000000+00:00,09:42,[LAL] Hachimura Rebound (Off:1 Def:0),-26,48,1,0,0,0,0,4,,1610612747,1629060,7,9,,1610612747,250000,0,2
14,1,26,2024-03-11T01:46:06.3000000+00:00,09:42,[LAL] Hachimura Putback Layup Shot: Missed,0,0,2,0,0,0,72,2,,1610612747,1629060,7,9,,1610612747,260000,0,2
15,1,27,2024-03-11T01:46:07.1000000+00:00,09:41,[MIN] Edwards Rebound (Off:0 Def:1),0,0,0,0,0,0,0,4,,1610612750,1630162,7,9,,1610612747,270000,0,2
16,1,28,2024-03-11T01:46:23.5000000+00:00,09:24,[MIN] Reid 3pt Shot: Missed,-74,265,3,0,0,0,1,2,,1610612750,1629675,7,9,,1610612750,280000,0,2
17,1,29,2024-03-11T01:46:24.5000000+00:00,09:23,[LAL] Davis Rebound (Off:0 Def:1),-74,265,0,0,0,0,0,4,,1610612747,203076,7,9,,1610612750,290000,0,2
18,1,30,2024-03-11T01:46:34.3000000+00:00,09:14,[LAL] Hachimura 3pt Shot: Missed,-228,21,3,0,0,0,1,2,,1610612747,1629060,7,9,,1610612747,300000,0,2
19,1,31,2024-03-11T01:46:37.3000000+00:00,09:11,[MIN] Edwards Rebound (Off:0 Def:2),-228,21,0,0,0,0,0,4,,1610612750,1630162,7,9,,1610612747,310000,0,2
20,1,32,2024-03-11T01:46:52.3000000+00:00,08:56,[MIN] McDaniels 3pt Shot: Missed,183,198,3,0,0,0,1,2,,1610612750,1630183,7,9,,1610612750,320000,0,2
21,1,33,2024-03-11T01:46:55.3000000+00:00,08:53,[LAL] Reaves Rebound (Off:0 Def:1),183,198,0,0,0,0,0,4,,1610612747,1630559,7,9,,1610612750,330000,0,2
22,1,34,2024-03-11T01:47:05.2000000+00:00,08:44,[LAL 9-9] Hachimura Dunk Shot: Made (5 PTS) Assist: Davis (4 AST),0,3,2,0,0,0,7,1,,1610612747,1629060,9,9,203076,1610612747,340000,2,0
23,1,36,2024-03-11T01:47:23.5000000+00:00,08:25,[MIN] Reid Turnover : Lost Ball (1 TO) Steal:Davis (1 ST),-31,84,1,0,0,0,2,5,203076,1610612750,1629675,9,9,,1610612750,360000,0,0
