,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-11-09T00:11:04.8000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-11-09T00:11:07.3000000+00:00,11:57,Jump Ball Williams vs Gafford (Washington gains possession),0,-80,0,0,0,0,0,10,1629655,1610612766,1631109,0,0,1629023,1610612766,60000,0,0
2,1,7,2023-11-09T00:11:17.2000000+00:00,11:50,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,0,0,,1610612766,70000,0,0
3,1,8,2023-11-09T00:11:38.1000000+00:00,11:39,[CHA 2-0] Williams Cutting Layup Shot: Made (2 PTS) Assist: Hayward (1 AST),1,0,2,0,0,0,98,1,,1610612766,1631109,2,0,202330,1610612766,80000,2,-2
4,1,10,2023-11-09T00:11:49.4000000+00:00,11:28,[WAS] Poole Driving Floating Jump Shot: Missed,-123,155,2,0,0,0,101,2,,1610612764,1629673,2,0,,1610612764,100000,0,-2
5,1,11,2023-11-09T00:11:53.4000000+00:00,11:24,[WAS] Gafford Rebound (Off:1 Def:0),-123,155,1,0,0,0,0,4,,1610612764,1629655,2,0,,1610612764,110000,0,-2
6,1,12,2023-11-09T00:11:59.4000000+00:00,11:18,[WAS] Kuzma 3pt Shot: Missed,-137,237,3,0,0,0,1,2,,1610612764,1628398,2,0,,1610612764,120000,0,-2
7,1,13,2023-11-09T00:12:00.4000000+00:00,11:17,[WAS] Team Rebound,-137,237,1,0,0,0,0,4,,1610612764,0,2,0,,1610612764,130000,0,-2
8,1,14,2023-11-09T00:12:07.7000000+00:00,11:17,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,2,0,,1610612764,140000,0,-2
9,1,15,2023-11-09T00:12:28.6000000+00:00,11:09,[WAS] Kuzma 3pt Shot: Missed,232,45,3,0,0,0,1,2,,1610612764,1628398,2,0,,1610612764,150000,0,-2
10,1,16,2023-11-09T00:12:31.6000000+00:00,11:06,[WAS] Kuzma Rebound (Off:1 Def:0),232,45,1,0,0,0,0,4,,1610612764,1628398,2,0,,1610612764,160000,0,-2
11,1,17,2023-11-09T00:12:32.6000000+00:00,11:05,[WAS] Kuzma Putback Layup Shot: Missed,20,8,2,0,0,0,72,2,,1610612764,1628398,2,0,,1610612764,170000,0,-2
12,1,18,2023-11-09T00:12:33.6000000+00:00,11:04,[WAS] Kuzma Rebound (Off:2 Def:0),20,8,1,0,0,0,0,4,,1610612764,1628398,2,0,,1610612764,180000,0,-2
13,1,19,2023-11-09T00:12:36.8000000+00:00,11:02,[WAS 2-2] Kuzma Putback Layup Shot: Made (2 PTS),0,0,2,0,0,0,72,1,,1610612764,1628398,2,2,,1610612764,190000,2,0
14,1,20,2023-11-09T00:12:43.9000000+00:00,10:57,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,2,2,,1610612766,200000,0,0
15,1,21,2023-11-09T00:13:04.6000000+00:00,10:49,[CHA 4-2] Hayward Cutting Layup Shot: Made (2 PTS) Assist: Ball (1 AST),13,3,2,0,0,0,98,1,,1610612766,202330,4,2,1630163,1610612766,210000,2,-2
16,1,23,2023-11-09T00:13:25.9000000+00:00,10:28,[WAS] Kuzma Turnover : Bad Pass (1 TO) Steal:Hayward (1 ST),0,90,1,0,0,0,1,5,202330,1610612764,1628398,4,2,,1610612764,230000,0,-2
17,1,25,2023-11-09T00:13:30.5000000+00:00,10:23,[CHA] Washington 3pt Shot: Missed,110,228,3,1,0,0,1,2,,1610612766,1629023,4,2,,1610612766,250000,0,-2
18,1,26,2023-11-09T00:13:34.3000000+00:00,10:20,[CHA] Williams Rebound (Off:1 Def:0),110,228,1,0,0,0,0,4,,1610612766,1631109,4,2,,1610612766,260000,0,-2
19,1,27,2023-11-09T00:13:37.1000000+00:00,10:17,[CHA] Hayward Layup Shot: Missed Block: Gafford (1 BLK),-27,7,2,0,0,0,5,2,1629655,1610612766,202330,4,2,,1610612766,270000,0,-2
20,1,29,2023-11-09T00:13:41.1000000+00:00,10:13,[CHA] Williams Rebound (Off:2 Def:0),-27,7,1,0,0,0,0,4,,1610612766,1631109,4,2,,1610612766,290000,0,-2
21,1,30,2023-11-09T00:13:43.9000000+00:00,10:10,[CHA] Ball 3pt Shot: Missed,145,220,3,0,0,0,1,2,,1610612766,1630163,4,2,,1610612766,300000,0,-2
22,1,31,2023-11-09T00:13:46.9000000+00:00,10:07,[WAS] Avdija Rebound (Off:0 Def:1),145,220,0,0,0,0,0,4,,1610612764,1630166,4,2,,1610612766,310000,0,-2
23,1,32,2023-11-09T00:14:02.5000000+00:00,09:51,[WAS 4-4] Gafford Driving Hook Shot: Made (2 PTS) Assist: Kuzma (1 AST),20,20,2,0,0,0,57,1,,1610612764,1629655,4,4,1628398,1610612764,320000,2,0
24,1,33,2023-11-09T00:14:17.9000000+00:00,09:36,[CHA 7-4] Miller 3pt Shot: Made (3 PTS) Assist: Hayward (2 AST),-17,250,3,0,0,0,1,1,,1610612766,1641706,7,4,202330,1610612766,330000,3,-3
25,1,35,2023-11-09T00:14:33.2000000+00:00,09:21,[WAS 6-7] Jones Driving Layup Shot: Made (2 PTS),-34,46,2,0,0,0,6,1,,1610612764,1626145,7,6,,1610612764,350000,2,-1
26,1,36,2023-11-09T00:14:44.2000000+00:00,09:10,[CHA 9-6] Ball Driving Layup Shot: Made (2 PTS),10,9,2,0,0,0,6,1,,1610612766,1630163,9,6,,1610612766,360000,2,-3
27,1,37,2023-11-09T00:15:08.5000000+00:00,08:53,[WAS] Gafford Turnover : 3 Second Violation (1 TO),23,79,0,0,0,0,8,5,,1610612764,1629655,9,6,1162,1610612764,370000,0,-3
28,1,38,2023-11-09T00:15:30.6000000+00:00,08:39,[CHA] Washington 3pt Shot: Missed,-137,218,3,0,0,0,1,2,,1610612766,1629023,9,6,,1610612766,380000,0,-3
29,1,39,2023-11-09T00:15:34.6000000+00:00,08:35,[WAS] Gafford Rebound (Off:1 Def:1),-137,218,0,0,0,0,0,4,,1610612764,1629655,9,6,,1610612766,390000,0,-3
30,1,40,2023-11-09T00:15:41.3000000+00:00,08:28,[WAS] Poole 3pt Shot: Missed,-145,240,3,0,0,0,79,2,,1610612764,1629673,9,6,,1610612764,400000,0,-3
