,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-11-02T02:10:24.6000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-11-02T02:10:26.8000000+00:00,11:57,Jump Ball Sabonis vs Sabonis (Thompson gains possession),0,-80,0,0,0,0,0,10,1627734,1610612744,1627734,0,0,202691,1610612744,60000,0,0
2,1,7,2023-11-02T02:10:40.6000000+00:00,11:45,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,0,0,,1610612744,70000,0,0
3,1,8,2023-11-02T02:10:58.9000000+00:00,11:43,[GSW 3-0] Green 3pt Shot: Made (3 PTS) Assist: Curry (1 AST),150,226,3,0,0,0,1,1,,1610612744,203110,3,0,201939,1610612744,80000,3,-3
4,1,10,2023-11-02T02:11:17.1000000+00:00,11:30,[GSW] Thompson Foul: Personal (1 PF) (J Schroeder),159,170,0,0,0,0,1,6,1628989,1610612744,202691,3,0,1628954,1610612758,100000,0,-3
5,1,12,2023-11-02T02:11:37.9000000+00:00,11:23,[SAC] Huerter Turnover : Out of Bounds - Bad Pass Turnover (1 TO),61,259,0,0,0,0,45,5,,1610612758,1628989,3,0,,1610612758,120000,0,-3
6,1,13,2023-11-02T02:11:57.3000000+00:00,11:12,[SAC] Sabonis Foul: Shooting (1 PF) (2 FTA) (J Schroeder),-26,77,0,0,2,0,2,6,203952,1610612758,1627734,3,0,1628954,1610612744,130000,0,-3
7,1,15,2023-11-02T02:12:26.0000000+00:00,11:12,[GSW 4-0] Wiggins Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612744,203952,4,0,,1610612744,150000,1,-4
8,1,16,2023-11-02T02:12:44.9000000+00:00,11:12,[GSW 5-0] Wiggins Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612744,203952,5,0,,1610612744,160000,1,-5
9,1,17,2023-11-02T02:13:02.8000000+00:00,10:57,[SAC 3-5] Mitchell 3pt Shot: Made (3 PTS) Assist: Sabonis (1 AST),151,212,3,0,0,0,79,1,,1610612758,1630558,5,3,1627734,1610612758,170000,3,-2
10,1,19,2023-11-02T02:13:15.8000000+00:00,10:44,[GSW 8-3] Green 3pt Shot: Made (6 PTS) Assist: Looney (1 AST),223,4,3,0,0,0,1,1,,1610612744,203110,8,3,1626172,1610612744,190000,3,-5
11,1,21,2023-11-02T02:13:31.2000000+00:00,10:28,[SAC] Sabonis Jump Shot: Missed,-27,188,2,0,0,0,1,2,,1610612758,1627734,8,3,,1610612758,210000,0,-5
12,1,22,2023-11-02T02:13:32.2000000+00:00,10:27,[GSW] Team Rebound,-27,188,0,0,0,0,0,4,,1610612744,0,8,3,,1610612758,220000,0,-5
13,1,23,2023-11-02T02:13:36.5000000+00:00,10:27,[SAC] Huerter Foul: Loose Ball (1 PF) (K Cutler),37,824,0,0,0,0,3,6,202691,1610612758,1628989,8,3,201246,1610612744,230000,0,-5
