,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-02-06T00:11:56.6000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-02-06T00:12:00.2000000+00:00,11:56,Jump Ball Allen vs Sabonis (Strus gains possession),0,-80,0,0,0,0,0,10,1627734,1610612739,1628386,0,0,1629622,1610612739,60000,0,0
2,1,7,2024-02-06T00:12:11.6000000+00:00,11:44,[CLE] Mitchell Driving Layup Shot: Missed,-4,5,2,0,0,0,6,2,,1610612739,1628378,0,0,,1610612739,70000,0,0
3,1,8,2024-02-06T00:12:13.6000000+00:00,11:42,[SAC] Sabonis Rebound (Off:0 Def:1),-4,5,0,0,0,0,0,4,,1610612758,1627734,0,0,,1610612739,80000,0,0
4,1,9,2024-02-06T00:12:35.8000000+00:00,11:19,[SAC] Huerter 3pt Shot: Missed,-195,250,3,0,0,0,1,2,,1610612758,1628989,0,0,,1610612758,90000,0,0
5,1,10,2024-02-06T00:12:39.2000000+00:00,11:17,[CLE] Allen Rebound (Off:0 Def:1),-195,250,0,0,0,0,0,4,,1610612739,1628386,0,0,,1610612758,100000,0,0
6,1,11,2024-02-06T00:12:46.7000000+00:00,11:09,[CLE] Strus 3pt Shot: Missed,237,-10,3,0,0,0,1,2,,1610612739,1629622,0,0,,1610612739,110000,0,0
7,1,12,2024-02-06T00:12:50.0000000+00:00,11:06,[CLE] Garland Rebound (Off:1 Def:0),237,-10,1,0,0,0,0,4,,1610612739,1629636,0,0,,1610612739,120000,0,0
8,1,13,2024-02-06T00:12:59.4000000+00:00,10:56,[CLE 3-0] Strus 3pt Shot: Made (3 PTS) Assist: Allen (1 AST),229,116,3,0,0,0,1,1,,1610612739,1629622,3,0,1628386,1610612739,130000,3,-3
9,1,15,2024-02-06T00:13:13.0000000+00:00,10:43,[SAC] Sabonis Driving Layup Shot: Missed Block: Allen (1 BLK),2,38,2,0,0,0,6,2,1628386,1610612758,1627734,3,0,,1610612758,150000,0,-3
10,1,16,2024-02-06T00:13:15.0000000+00:00,10:41,[SAC] Sabonis Rebound (Off:1 Def:1),2,38,1,0,0,0,0,4,,1610612758,1627734,3,0,,1610612758,160000,0,-3
11,1,17,2024-02-06T00:13:15.7000000+00:00,10:40,[SAC 2-3] Sabonis Putback Layup Shot: Made (2 PTS),-5,14,2,0,0,0,72,1,,1610612758,1627734,3,2,,1610612758,170000,2,-1
12,1,19,2024-02-06T00:13:36.0000000+00:00,10:19,[CLE] Mobley Turnaround Fadeaway shot: Missed,15,94,2,0,0,0,86,2,,1610612739,1630596,3,2,,1610612739,180000,0,-1
13,1,20,2024-02-06T00:13:38.0000000+00:00,10:17,[SAC] Sabonis Rebound (Off:1 Def:2),15,94,0,0,0,0,0,4,,1610612758,1627734,3,2,,1610612739,190000,0,-1
14,1,21,2024-02-06T00:13:47.1000000+00:00,10:08,[SAC] Huerter Floating Jump shot: Missed,119,9,2,0,0,0,78,2,,1610612758,1628989,3,2,,1610612758,200000,0,-1
15,1,22,2024-02-06T00:13:51.1000000+00:00,10:04,[CLE] Mobley Rebound (Off:0 Def:1),119,9,0,0,0,0,0,4,,1610612739,1630596,3,2,,1610612758,210000,0,-1
16,1,23,2024-02-06T00:13:58.6000000+00:00,09:57,[CLE] Mobley Fadeaway Jump Shot: Missed,13,64,2,0,0,0,63,2,,1610612739,1630596,3,2,,1610612739,220000,0,-1
17,1,24,2024-02-06T00:14:00.6000000+00:00,09:55,[SAC] Sabonis Rebound (Off:1 Def:3),13,64,0,0,0,0,0,4,,1610612758,1627734,3,2,,1610612739,230000,0,-1
