,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-12-30T00:40:15.3000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-12-30T00:40:18.0000000+00:00,11:57,Jump Ball Poeltl vs Kornet (Anunoby gains possession),0,-80,0,0,0,0,0,10,1628436,1610612761,1627751,0,0,1628384,1610612761,60000,0,0
2,1,7,2023-12-30T00:40:28.5000000+00:00,11:46,[TOR] Poeltl Cutting Layup Shot: Missed Block: Kornet (1 BLK),-23,24,2,0,0,0,98,2,1628436,1610612761,1627751,0,0,,1610612761,70000,0,0
3,1,9,2023-12-30T00:40:30.5000000+00:00,11:44,[BOS] Brown Rebound (Off:0 Def:1),-23,24,0,0,0,0,0,4,,1610612738,1627759,0,0,,1610612761,90000,0,0
4,1,10,2023-12-30T00:40:35.8000000+00:00,11:39,[BOS] Holiday 3pt Shot: Missed,-167,235,3,1,0,0,2,2,,1610612738,201950,0,0,,1610612738,100000,0,0
5,1,11,2023-12-30T00:40:37.8000000+00:00,11:37,[TOR] Poeltl Rebound (Off:0 Def:1),-167,235,0,0,0,0,0,4,,1610612761,1627751,0,0,,1610612738,110000,0,0
6,1,12,2023-12-30T00:40:42.5000000+00:00,11:32,[TOR 2-0] Anunoby Running Alley Oop Dunk Shot: Made (2 PTS) Assist: Barnes (1 AST),9,17,2,1,0,0,106,1,,1610612761,1628384,0,2,1630567,1610612761,120000,2,2
7,1,14,2023-12-30T00:41:02.4000000+00:00,11:12,[BOS] White Pullup Jump shot: Missed,-117,127,2,0,0,0,79,2,,1610612738,1628401,0,2,,1610612738,140000,0,2
8,1,15,2023-12-30T00:41:04.4000000+00:00,11:10,[TOR] Barnes Rebound (Off:0 Def:1),-117,127,0,0,0,0,0,4,,1610612761,1630567,0,2,,1610612738,150000,0,2
9,1,16,2023-12-30T00:41:13.8000000+00:00,11:02,[TOR] Poeltl Hook Shot: Missed,51,12,2,0,0,0,3,2,,1610612761,1627751,0,2,,1610612761,160000,0,2
10,1,17,2023-12-30T00:41:15.8000000+00:00,11:00,[BOS] Kornet Rebound (Off:0 Def:1),51,12,0,0,0,0,0,4,,1610612738,1628436,0,2,,1610612761,170000,0,2
11,1,18,2023-12-30T00:41:22.4000000+00:00,10:52,[BOS 3-2] Hauser 3pt Shot: Made (3 PTS) Assist: White (1 AST),158,228,3,0,0,0,1,1,,1610612738,1630573,3,2,1628401,1610612738,180000,3,-1
12,1,20,2023-12-30T00:41:41.2000000+00:00,10:33,[TOR] Barnes Step Back Jump shot: Missed,-80,145,2,0,0,0,80,2,,1610612761,1630567,3,2,,1610612761,200000,0,-1
13,1,21,2023-12-30T00:41:43.2000000+00:00,10:31,[BOS] Team Rebound,-80,145,0,0,0,0,0,4,,1610612738,0,3,2,,1610612761,210000,0,-1
14,1,22,2023-12-30T00:41:48.1000000+00:00,10:31,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,3,2,,1610612738,220000,0,-1
15,1,23,2023-12-30T00:42:02.4000000+00:00,10:20,[BOS] White 3pt Shot: Missed,159,218,3,0,0,0,1,2,,1610612738,1628401,3,2,,1610612738,230000,0,-1
16,1,24,2023-12-30T00:42:04.4000000+00:00,10:18,[TOR] Poeltl Rebound (Off:0 Def:2),159,218,0,0,0,0,0,4,,1610612761,1627751,3,2,,1610612738,240000,0,-1
17,1,25,2023-12-30T00:42:23.1000000+00:00,09:59,[TOR 4-3] Siakam Turnaround Fadeaway shot: Made (2 PTS),-16,73,2,0,0,0,86,1,,1610612761,1627783,3,4,,1610612761,250000,2,1
18,1,26,2023-12-30T00:42:41.5000000+00:00,09:41,[BOS] White Driving Layup Shot: Missed,-26,7,2,0,0,0,6,2,,1610612738,1628401,3,4,,1610612738,260000,0,1
19,1,27,2023-12-30T00:42:43.5000000+00:00,09:39,[TOR] Barnes Rebound (Off:0 Def:2),-31,34,0,0,0,0,0,4,,1610612761,1630567,3,4,,1610612738,270000,0,1
20,1,28,2023-12-30T00:42:48.0000000+00:00,09:34,[TOR 7-3] Trent Jr. 3pt Shot: Made (3 PTS) Assist: Siakam (1 AST),-210,155,3,1,0,0,2,1,,1610612761,1629018,3,7,1627783,1610612761,280000,3,4
21,1,30,2023-12-30T00:43:01.0000000+00:00,09:21,[BOS 6-7] Brown 3pt Shot: Made (3 PTS) Assist: Kornet (1 AST),170,235,3,0,0,0,1,1,,1610612738,1627759,6,7,1628436,1610612738,300000,3,1
22,1,32,2023-12-30T00:43:14.8000000+00:00,09:07,[TOR] Trent Jr. Pullup Jump shot: Missed,-127,152,2,0,0,0,79,2,,1610612761,1629018,6,7,,1610612761,320000,0,1
23,1,33,2023-12-30T00:43:15.8000000+00:00,09:06,[BOS] Brown Rebound (Off:0 Def:2),-127,152,0,0,0,0,0,4,,1610612738,1627759,6,7,,1610612761,330000,0,1
24,1,34,2023-12-30T00:43:29.1000000+00:00,08:58,[BOS] Brown Foul: Offensive (1 PF) (D Taylor),116,157,0,0,0,0,4,6,1629018,1610612738,1627759,6,7,203592,1610612738,340000,0,1
25,1,36,2023-12-30T00:43:29.1000000+00:00,08:58,[BOS] Brown Turnover : Offensive Foul Turnover (1 TO),116,157,0,0,0,0,37,5,,1610612738,1627759,6,7,203592,1610612738,360000,0,1
26,1,37,2023-12-30T00:44:04.6000000+00:00,08:42,[TOR] Siakam Step Back Jump shot: Missed,-20,136,2,0,0,0,80,2,,1610612761,1627783,6,7,,1610612761,370000,0,1
