,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-12-22T02:11:07.4000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-12-22T02:11:09.2000000+00:00,11:58,Jump Ball Davis vs Davis (Towns gains possession),0,-80,0,0,0,0,0,10,203076,1610612750,203076,0,0,1626157,1610612750,60000,0,0
2,1,7,2023-12-22T02:11:21.5000000+00:00,11:46,[MIN 3-0] Conley 3pt Shot: Made (3 PTS) Assist: McDaniels (1 AST),225,2,3,0,0,0,1,1,,1610612750,201144,3,0,1630183,1610612750,70000,3,-3
3,1,9,2023-12-22T02:11:43.7000000+00:00,11:23,[LAL 2-3] Russell Cutting Finger Roll Layup Shot: Made (2 PTS) Assist: Davis (1 AST),1,19,2,0,0,0,99,1,,1610612747,1626156,3,2,203076,1610612747,90000,2,-1
4,1,11,2023-12-22T02:11:57.1000000+00:00,11:09,[MIN] Gobert Layup Shot: Missed,1,18,2,0,0,0,5,2,,1610612750,203497,3,2,,1610612750,110000,0,-1
5,1,12,2023-12-22T02:11:58.1000000+00:00,11:08,[LAL] Davis Rebound (Off:0 Def:1),1,18,0,0,0,0,0,4,,1610612747,203076,3,2,,1610612750,120000,0,-1
6,1,13,2023-12-22T02:12:10.3000000+00:00,10:56,[LAL 4-3] Davis Jump Shot: Made (2 PTS),39,183,2,0,0,0,1,1,,1610612747,203076,3,4,,1610612747,130000,2,1
7,1,15,2023-12-22T02:12:30.5000000+00:00,10:36,[MIN 5-4] Edwards Driving Finger Roll Layup Shot: Made (2 PTS) Assist: Conley (1 AST),-7,10,2,0,0,0,75,1,,1610612750,1630162,5,4,201144,1610612750,150000,2,-1
8,1,16,2023-12-22T02:12:40.7000000+00:00,10:26,[LAL 6-5] Davis Step Back Jump shot: Made (4 PTS),105,85,2,0,0,0,80,1,,1610612747,203076,5,6,,1610612747,160000,2,1
9,1,17,2023-12-22T02:12:54.9000000+00:00,10:11,[MIN] Conley Driving Floating Jump Shot: Missed,-107,54,2,0,0,0,101,2,,1610612750,201144,5,6,,1610612750,170000,0,1
10,1,18,2023-12-22T02:12:55.9000000+00:00,10:10,[LAL] Prince Rebound (Off:0 Def:1),-107,54,0,0,0,0,0,4,,1610612747,1627752,5,6,,1610612750,180000,0,1
11,1,21,2023-12-22T02:13:01.3000000+00:00,10:05,[LAL 8-5] Prince Running Layup Shot: Made (2 PTS),38,21,2,1,0,0,41,1,,1610612747,1627752,5,8,,1610612747,210000,2,3
12,1,22,2023-12-22T02:13:22.8000000+00:00,09:43,[MIN] Towns Fadeaway Jump Shot: Missed,-137,112,2,0,0,0,63,2,,1610612750,1626157,5,8,,1610612750,220000,0,3
13,1,23,2023-12-22T02:13:25.8000000+00:00,09:40,[LAL] Davis Rebound (Off:0 Def:2),-137,112,0,0,0,0,0,4,,1610612747,203076,5,8,,1610612750,230000,0,3
14,1,24,2023-12-22T02:13:30.7000000+00:00,09:36,[LAL 10-5] Hachimura Running Dunk Shot: Made (2 PTS) Assist: Davis (2 AST),6,5,2,1,0,0,50,1,,1610612747,1629060,5,10,203076,1610612747,240000,2,5
15,1,26,2023-12-22T02:13:38.3000000+00:00,09:33,Stoppage Other,0,-80,0,0,0,0,6,20,,0,0,5,10,,1610612750,260000,0,5
16,1,27,2023-12-22T02:13:56.2000000+00:00,09:21,[MIN] Edwards Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-6,56,0,0,0,0,45,5,,1610612750,1630162,5,10,1627534,1610612750,270000,0,5
17,1,29,2023-12-22T02:14:10.0000000+00:00,09:12,[LAL] Davis Step Back Jump shot: Missed,58,188,2,0,0,0,80,2,,1610612747,203076,5,10,,1610612747,280000,0,5
18,1,30,2023-12-22T02:14:12.0000000+00:00,09:10,[MIN] Towns Rebound (Off:0 Def:1),58,188,0,0,0,0,0,4,,1610612750,1626157,5,10,,1610612747,290000,0,5
19,1,31,2023-12-22T02:14:23.3000000+00:00,08:59,[MIN] McDaniels 3pt Shot: Missed,125,222,3,0,0,0,1,2,,1610612750,1630183,5,10,,1610612750,300000,0,5
