,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-01-06T03:10:46.3000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-01-06T03:10:47.8000000+00:00,11:58,Jump Ball Looney vs Duren (Thompson gains possession),0,-80,0,0,0,0,0,10,1631105,1610612744,1626172,0,0,202691,1610612744,60000,0,0
2,1,7,2024-01-06T03:11:06.3000000+00:00,11:39,[GSW 2-0] Thompson Driving Layup Shot: Made (2 PTS),39,17,2,0,0,0,6,1,,1610612744,202691,2,0,,1610612744,70000,2,-2
3,1,8,2024-01-06T03:11:21.4000000+00:00,11:24,[DET 3-2] Livers 3pt Shot: Made (3 PTS) Assist: Bogdanovic (1 AST),-230,27,3,0,0,0,1,1,,1610612765,1630587,2,3,202711,1610612765,80000,3,1
4,1,10,2024-01-06T03:11:33.8000000+00:00,11:12,[GSW] Thompson 3pt Shot: Missed,29,260,3,0,0,0,1,2,,1610612744,202691,2,3,,1610612744,100000,0,1
5,1,11,2024-01-06T03:11:35.8000000+00:00,11:10,[DET] Livers Rebound (Off:0 Def:1),29,260,0,0,0,0,0,4,,1610612765,1630587,2,3,,1610612744,110000,0,1
6,1,12,2024-01-06T03:11:43.5000000+00:00,11:03,[DET] Ivey Turnover : Out of Bounds - Bad Pass Turnover (1 TO),50,4,0,0,0,0,45,5,,1610612765,1631093,2,3,200834,1610612765,120000,0,1
7,1,13,2024-01-06T03:12:04.7000000+00:00,10:50,[DET] Ivey Foul: Shooting (1 PF) (2 FTA) (M Lindsay),50,19,0,0,2,0,2,6,1626172,1610612765,1631093,2,3,200834,1610612744,130000,0,1
8,1,15,2024-01-06T03:12:34.6000000+00:00,10:50,[GSW 3-3] Looney Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612744,1626172,3,3,,1610612744,150000,1,0
9,1,16,2024-01-06T03:12:51.7000000+00:00,10:50,[GSW 4-3] Looney Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612744,1626172,4,3,,1610612744,160000,1,-1
10,1,17,2024-01-06T03:13:14.6000000+00:00,10:29,[DET] Bogdanovic Driving Layup Shot: Missed,42,21,2,0,0,0,6,2,,1610612765,202711,4,3,,1610612765,170000,0,-1
11,1,18,2024-01-06T03:13:15.6000000+00:00,10:28,[DET] Duren Rebound (Off:1 Def:0),42,21,1,0,0,0,0,4,,1610612765,1631105,4,3,,1610612765,180000,0,-1
12,1,19,2024-01-06T03:13:46.3000000+00:00,10:28,Jump Ball Duren vs Thompson (Livers gains possession),0,-80,0,0,0,0,0,10,202691,1610612765,1631105,4,3,1630587,1610612765,210000,0,-1
13,1,22,2024-01-06T03:13:54.3000000+00:00,10:17,[DET 5-4] Duren Cutting Dunk Shot: Made (2 PTS) Assist: Cunningham (1 AST),-15,15,2,0,0,0,108,1,,1610612765,1631105,4,5,1630595,1610612765,220000,2,1
14,1,24,2024-01-06T03:14:07.0000000+00:00,10:05,[GSW 6-5] Looney Cutting Layup Shot: Made (4 PTS) Assist: Curry (1 AST),-37,23,2,0,0,0,98,1,,1610612744,1626172,6,5,201939,1610612744,240000,2,-1
15,1,79,2024-01-06T03:14:13.6000000+00:00,09:52,[DET] Cunningham Driving Layup Shot: Missed Block: Curry (1 BLK),-7,63,2,0,0,0,6,2,201939,1610612765,1630595,6,5,,1610612765,260000,0,-1
16,1,81,2024-01-06T03:14:15.6000000+00:00,09:50,[GSW] Curry Rebound (Off:0 Def:1),-7,63,0,0,0,0,0,4,,1610612744,201939,6,5,,1610612765,267500,0,-1
17,1,29,2024-01-06T03:14:25.9000000+00:00,09:46,[GSW] Curry 3pt Shot: Missed,-97,252,3,1,0,0,103,2,,1610612744,201939,6,5,,1610612744,290000,0,-1
18,1,30,2024-01-06T03:14:29.9000000+00:00,09:42,[GSW] Looney Rebound (Off:1 Def:0),-97,252,1,0,0,0,0,4,,1610612744,1626172,6,5,,1610612744,300000,0,-1
19,1,31,2024-01-06T03:14:36.0000000+00:00,09:36,[GSW] Curry 3pt Shot: Missed,233,86,3,0,0,0,1,2,,1610612744,201939,6,5,,1610612744,310000,0,-1
20,1,32,2024-01-06T03:14:38.8000000+00:00,09:33,[DET] Cunningham Rebound (Off:0 Def:1),233,86,0,0,0,0,0,4,,1610612765,1630595,6,5,,1610612744,320000,0,-1
21,1,33,2024-01-06T03:14:46.7000000+00:00,09:25,[DET 7-6] Cunningham Pullup Jump shot: Made (2 PTS),119,103,2,0,0,0,79,1,,1610612765,1630595,6,7,,1610612765,330000,2,1
22,1,34,2024-01-06T03:15:09.0000000+00:00,09:03,[GSW] Kuminga 3pt Shot: Missed,191,181,3,0,0,0,1,2,,1610612744,1630228,6,7,,1610612744,340000,0,1
23,1,35,2024-01-06T03:15:12.5000000+00:00,08:59,[DET] Duren Rebound (Off:1 Def:1),191,181,0,0,0,0,0,4,,1610612765,1631105,6,7,,1610612744,350000,0,1
24,1,36,2024-01-06T03:15:21.2000000+00:00,08:51,[DET] Cunningham Driving Hook Shot: Missed,39,80,2,0,0,0,57,2,,1610612765,1630595,6,7,,1610612765,360000,0,1
25,1,37,2024-01-06T03:15:25.6000000+00:00,08:47,[GSW] Looney Rebound (Off:1 Def:1),39,80,0,0,0,0,0,4,,1610612744,1626172,6,7,,1610612765,370000,0,1
26,1,38,2024-01-06T03:15:29.2000000+00:00,08:43,[GSW 8-7] Kuminga Running Dunk Shot: Made (2 PTS) Assist: Thompson (1 AST),-16,31,2,1,0,0,50,1,,1610612744,1630228,8,7,202691,1610612744,380000,2,-1
27,1,40,2024-01-06T03:15:52.0000000+00:00,08:23,[DET] Livers 3pt Shot: Missed,237,9,3,0,0,0,1,2,,1610612765,1630587,8,7,,1610612765,400000,0,-1
28,1,41,2024-01-06T03:15:58.0000000+00:00,08:17,[GSW] Kuminga Rebound (Off:0 Def:1),237,9,0,0,0,0,0,4,,1610612744,1630228,8,7,,1610612765,410000,0,-1
29,1,44,2024-01-06T03:16:16.9000000+00:00,07:54,[GSW] Thompson 3pt Shot: Missed,-138,214,3,0,0,0,1,2,,1610612744,202691,8,7,,1610612744,440000,0,-1
30,1,45,2024-01-06T03:16:19.5000000+00:00,07:53,[DET] Duren Rebound (Off:1 Def:2),-138,214,0,0,0,0,0,4,,1610612765,1631105,8,7,,1610612744,450000,0,-1
31,1,46,2024-01-06T03:16:27.4000000+00:00,07:47,[DET] Bogdanovic Fadeaway Jump Shot: Missed Block: Paul (1 BLK),-147,95,2,0,0,0,63,2,101108,1610612765,202711,8,7,,1610612765,460000,0,-1
32,1,48,2024-01-06T03:16:28.4000000+00:00,07:46,[DET] Bogdanovic Rebound (Off:1 Def:0),-147,95,1,0,0,0,0,4,,1610612765,202711,8,7,,1610612765,480000,0,-1
33,1,49,2024-01-06T03:16:32.2000000+00:00,07:41,[DET] Bogdanovic Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-148,95,0,0,0,0,45,5,,1610612765,202711,8,7,202056,1610612765,490000,0,-1
34,1,50,2024-01-06T03:16:52.8000000+00:00,07:32,[DET] Ivey Foul: Personal (2 PF) (C Washington),-47,35,0,0,0,0,1,6,1630228,1610612765,1631093,8,7,202056,1610612744,500000,0,-1
35,1,52,2024-01-06T03:17:16.4000000+00:00,07:29,[DET] Duren Violation:Kicked Ball (C Washington),0,-80,0,0,0,0,5,7,,1610612765,1631105,8,7,,1610612744,520000,0,-1
36,1,53,2024-01-06T03:17:34.4000000+00:00,07:17,[GSW 10-7] Kuminga Cutting Layup Shot: Made (4 PTS) Assist: Looney (1 AST),29,17,2,0,0,0,98,1,,1610612744,1630228,10,7,1626172,1610612744,530000,2,-3
37,1,55,2024-01-06T03:17:42.4000000+00:00,07:09,[DET] Ivey 3pt Shot: Missed,162,241,3,1,0,0,103,2,,1610612765,1631093,10,7,,1610612765,550000,0,-3
38,1,56,2024-01-06T03:17:45.4000000+00:00,07:06,[GSW] Kuminga Rebound (Off:0 Def:2),162,241,0,0,0,0,0,4,,1610612744,1630228,10,7,,1610612765,560000,0,-3
39,1,57,2024-01-06T03:17:53.6000000+00:00,07:01,[DET] Livers Foul: Shooting (1 PF) (2 FTA) (M Lindsay),1,52,0,0,2,0,2,6,1630228,1610612765,1630587,10,7,200834,1610612744,570000,0,-3
40,1,59,2024-01-06T03:18:15.9000000+00:00,07:01,[GSW 11-7] Kuminga Free Throw 1 of 2 (5 PTS),0,-80,1,0,1,0,11,3,,1610612744,1630228,11,7,,1610612744,590000,1,-4
41,1,60,2024-01-06T03:18:17.5000000+00:00,07:01,[DET] Ivey Substitution replaced by Thompson,0,-80,0,0,0,0,0,8,,1610612765,1631093,11,7,1641709,1610612744,600000,0,-4
42,1,62,2024-01-06T03:18:30.9000000+00:00,07:01,[GSW 12-7] Kuminga Free Throw 2 of 2 (6 PTS),0,-80,1,0,1,0,12,3,,1610612744,1630228,12,7,,1610612744,620000,1,-5
43,1,63,2024-01-06T03:18:56.0000000+00:00,06:38,[DET] Bogdanovic Fadeaway Jump Shot: Missed,-157,45,2,0,0,0,63,2,,1610612765,202711,12,7,,1610612765,630000,0,-5
44,1,64,2024-01-06T03:18:59.9000000+00:00,06:34,[GSW] Curry Rebound (Off:0 Def:2),-157,45,0,0,0,0,0,4,,1610612744,201939,12,7,,1610612765,640000,0,-5
45,1,65,2024-01-06T03:19:02.0000000+00:00,06:32,[GSW] Thompson Running Jump Shot: Missed,147,123,2,1,0,0,2,2,,1610612744,202691,12,7,,1610612744,650000,0,-5
46,1,66,2024-01-06T03:19:06.3000000+00:00,06:27,[DET] Duren Rebound (Off:1 Def:3),147,123,0,0,0,0,0,4,,1610612765,1631105,12,7,,1610612744,660000,0,-5
47,1,67,2024-01-06T03:19:10.2000000+00:00,06:26,[DET] Thompson Running Alley Oop Layup Shot: Missed,-28,29,2,1,0,0,100,2,,1610612765,1641709,12,7,,1610612765,670000,0,-5
48,1,68,2024-01-06T03:19:11.2000000+00:00,06:25,[DET] Duren Rebound (Off:2 Def:3),-28,29,1,0,0,0,0,4,,1610612765,1631105,12,7,,1610612765,680000,0,-5
49,1,69,2024-01-06T03:19:15.2000000+00:00,06:24,[DET 9-12] Duren Tip Layup Shot: Made (4 PTS),0,0,2,0,0,0,97,1,,1610612765,1631105,12,9,,1610612765,690000,2,-3
50,1,70,2024-01-06T03:19:21.9000000+00:00,06:11,[GSW] Curry Turnover : Bad Pass (1 TO) Steal:Thompson (1 ST),-103,236,1,0,0,0,1,5,1641709,1610612744,201939,12,9,,1610612744,700000,0,-3
51,1,72,2024-01-06T03:19:30.8000000+00:00,06:03,[DET] Cunningham 3pt Shot: Missed,-234,40,3,1,0,0,2,2,,1610612765,1630595,12,9,,1610612765,720000,0,-3
52,1,73,2024-01-06T03:19:33.8000000+00:00,06:00,[GSW] Looney Rebound (Off:1 Def:2),-234,40,0,0,0,0,0,4,,1610612744,1626172,12,9,,1610612765,730000,0,-3
53,1,74,2024-01-06T03:19:38.8000000+00:00,05:57,[GSW] Thompson Driving Layup Shot: Missed Block: Duren (1 BLK),55,34,2,0,0,0,6,2,1631105,1610612744,202691,12,9,,1610612744,740000,0,-3
54,1,75,2024-01-06T03:19:40.8000000+00:00,05:55,[GSW] Thompson Rebound (Off:1 Def:0),55,34,1,0,0,0,0,4,,1610612744,202691,12,9,,1610612744,750000,0,-3
55,1,76,2024-01-06T03:19:43.5000000+00:00,05:53,[GSW 14-9] Thompson Putback Layup Shot: Made (4 PTS),0,0,2,0,0,0,72,1,,1610612744,202691,14,9,,1610612744,760000,2,-5
56,1,77,2024-01-06T03:19:47.4000000+00:00,05:53,Timeout : Regular,0,-80,0,0,0,0,1,9,,1610612765,1610612765,14,9,,1610612765,770000,0,-5
57,1,82,2024-01-06T03:22:06.8000000+00:00,05:53,[GSW] Paul Substitution replaced by Jackson-Davis,0,-80,0,0,0,0,0,8,,1610612744,101108,14,9,1631218,1610612765,780000,0,-5
58,1,83,2024-01-06T03:22:06.8000000+00:00,05:53,[GSW] Looney Substitution replaced by Podziemski,0,-80,0,0,0,0,0,8,,1610612744,1626172,14,9,1641764,1610612765,790000,0,-5
59,1,84,2024-01-06T03:22:06.8000000+00:00,05:53,[GSW] Thompson Substitution replaced by Wiggins,0,-80,0,0,0,0,0,8,,1610612744,202691,14,9,203952,1610612765,800000,0,-5
60,1,88,2024-01-06T03:22:48.2000000+00:00,05:43,[DET] Cunningham 3pt Shot: Missed,-172,221,3,0,0,0,80,2,,1610612765,1630595,14,9,,1610612765,840000,0,-5
61,1,89,2024-01-06T03:22:50.2000000+00:00,05:41,[GSW] Jackson-Davis Rebound (Off:0 Def:1),-172,221,0,0,0,0,0,4,,1610612744,1631218,14,9,,1610612765,850000,0,-5
62,1,90,2024-01-06T03:23:14.4000000+00:00,05:16,[GSW] Kuminga Hook Shot: Missed,0,35,2,0,0,0,3,2,,1610612744,1630228,14,9,,1610612744,860000,0,-5
63,1,91,2024-01-06T03:23:16.4000000+00:00,05:14,[DET] Thompson Rebound (Off:0 Def:1),0,35,0,0,0,0,0,4,,1610612765,1641709,14,9,,1610612744,870000,0,-5
64,1,92,2024-01-06T03:23:22.7000000+00:00,05:08,[DET] Cunningham 3pt Shot: Missed,-27,277,3,0,0,0,1,2,,1610612765,1630595,14,9,,1610612765,880000,0,-5
65,1,93,2024-01-06T03:23:26.2000000+00:00,05:05,[GSW] Jackson-Davis Rebound (Off:0 Def:2),-27,277,0,0,0,0,0,4,,1610612744,1631218,14,9,,1610612765,890000,0,-5
66,1,94,2024-01-06T03:23:32.5000000+00:00,04:59,[GSW] Wiggins 3pt Shot: Missed,-184,172,3,0,0,0,1,2,,1610612744,203952,14,9,,1610612744,900000,0,-5
67,1,95,2024-01-06T03:23:34.5000000+00:00,04:57,[DET] Thompson Rebound (Off:0 Def:2),-184,172,0,0,0,0,0,4,,1610612765,1641709,14,9,,1610612744,910000,0,-5
68,1,96,2024-01-06T03:23:40.7000000+00:00,04:53,[DET] Thompson Foul: Offensive Charge (1 PF) (C Washington),-7,71,0,0,0,0,26,6,1641764,1610612765,1641709,14,9,202056,1610612765,920000,0,-5
69,1,98,2024-01-06T03:23:40.7000000+00:00,04:53,[DET] Thompson Turnover : Offensive Foul Turnover (1 TO),-7,71,0,0,0,0,37,5,,1610612765,1641709,14,9,202056,1610612765,940000,0,-5
70,1,99,2024-01-06T03:23:50.5000000+00:00,04:53,[GSW] Kuminga Substitution replaced by Saric,0,-80,0,0,0,0,0,8,,1610612744,1630228,14,9,203967,1610612744,950000,0,-5
71,1,101,2024-01-06T03:23:50.5000000+00:00,04:53,[DET] Bogdanovic Substitution replaced by Burks,0,-80,0,0,0,0,0,8,,1610612765,202711,14,9,202692,1610612744,970000,0,-5
72,1,103,2024-01-06T03:24:14.7000000+00:00,04:43,[GSW] Curry Turnover : Bad Pass (2 TO) Steal:Thompson (2 ST),-36,289,1,0,0,0,1,5,1641709,1610612744,201939,14,9,,1610612744,990000,0,-5
73,1,105,2024-01-06T03:24:20.4000000+00:00,04:35,[DET 11-14] Cunningham Driving Layup Shot: Made (4 PTS),-27,38,2,0,0,0,6,1,,1610612765,1630595,14,11,,1610612765,1010000,2,-3
74,1,106,2024-01-06T03:24:34.5000000+00:00,04:23,[DET] Thompson Foul: Shooting (2 PF) (2 FTA) (C Washington),11,51,0,0,2,0,2,6,1641764,1610612765,1641709,14,11,202056,1610612744,1020000,0,-3
75,1,108,2024-01-06T03:24:54.8000000+00:00,04:23,[GSW 15-11] Podziemski Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612744,1641764,15,11,,1610612744,1040000,1,-4
76,1,109,2024-01-06T03:24:56.2000000+00:00,04:23,[DET] Duren Substitution replaced by Knox II,0,-80,0,0,0,0,0,8,,1610612765,1631105,15,11,1628995,1610612744,1050000,0,-4
77,1,110,2024-01-06T03:24:56.2000000+00:00,04:23,[DET] Livers Substitution replaced by Wiseman,0,-80,0,0,0,0,0,8,,1610612765,1630587,15,11,1630164,1610612744,1060000,0,-4
78,1,113,2024-01-06T03:25:16.7000000+00:00,04:23,[GSW] Podziemski Free Throw 2 of 2 Missed,0,-80,2,0,0,0,12,3,,1610612744,1641764,15,11,,1610612744,1090000,0,-4
79,1,114,2024-01-06T03:25:17.8000000+00:00,04:21,[DET] Wiseman Rebound (Off:0 Def:1),0,-80,0,0,0,0,0,4,,1610612765,1630164,15,11,,1610612744,1090001,0,-4
80,1,115,2024-01-06T03:25:29.4000000+00:00,04:09,[DET] Thompson 3pt Shot: Missed,-234,42,3,0,0,0,1,2,,1610612765,1641709,15,11,,1610612765,1110000,0,-4
81,1,116,2024-01-06T03:25:33.2000000+00:00,04:06,[GSW] Jackson-Davis Rebound (Off:0 Def:3),-234,42,0,0,0,0,0,4,,1610612744,1631218,15,11,,1610612765,1120000,0,-4
82,1,117,2024-01-06T03:25:40.0000000+00:00,03:59,[GSW] Curry 3pt Shot: Missed,190,214,3,0,0,0,79,2,,1610612744,201939,15,11,,1610612744,1130000,0,-4
