,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-01-30T01:40:44.6000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-01-30T01:40:46.7000000+00:00,11:56,Jump Ball Carter Jr. vs Lively II (Suggs gains possession),0,-80,0,0,0,0,0,10,1641726,1610612753,1628976,0,0,1630591,1610612753,60000,0,0
2,1,7,2024-01-30T01:40:58.3000000+00:00,11:46,[ORL 2-0] Isaac Alley Oop Dunk Shot: Made (2 PTS) Assist: Wagner (1 AST),-2,19,2,0,0,0,52,1,,1610612753,1628371,0,2,1630532,1610612753,70000,2,2
3,1,55,2024-01-30T01:41:31.5000000+00:00,11:34,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,0,2,,1610612742,115000,0,2
4,1,12,2024-01-30T01:41:46.6000000+00:00,11:19,[DAL 2-2] Lively II Alley Oop Dunk Shot: Made (2 PTS) Assist: Williams (1 AST),5,4,2,0,0,0,52,1,,1610612742,1641726,2,2,1629684,1610612742,120000,2,0
5,1,14,2024-01-30T01:42:04.1000000+00:00,11:01,[ORL] Isaac 3pt Shot: Missed,225,24,3,0,0,0,1,2,,1610612753,1628371,2,2,,1610612753,140000,0,0
6,1,15,2024-01-30T01:42:07.1000000+00:00,10:58,[DAL] Hardaway Jr. Rebound (Off:0 Def:1),225,24,0,0,0,0,0,4,,1610612742,203501,2,2,,1610612753,150000,0,0
7,1,16,2024-01-30T01:42:18.9000000+00:00,10:49,[ORL] Banchero Foul: Personal (1 PF) (K Scott),31,32,0,0,0,0,1,6,1641726,1610612753,1631094,2,2,202041,1610612742,160000,0,0
8,1,18,2024-01-30T01:42:42.7000000+00:00,10:41,[DAL 4-2] Lively II Cutting Layup Shot: Made (4 PTS) Assist: Doncic (1 AST),-12,6,2,0,0,0,98,1,,1610612742,1641726,4,2,1629029,1610612742,180000,2,-2
9,1,20,2024-01-30T01:42:52.0000000+00:00,10:31,[ORL] Carter Jr. 3pt Shot: Missed,92,257,3,0,0,0,1,2,,1610612753,1628976,4,2,,1610612753,200000,0,-2
10,1,21,2024-01-30T01:42:54.9000000+00:00,10:29,[ORL] Banchero Rebound (Off:1 Def:0),92,257,1,0,0,0,0,4,,1610612753,1631094,4,2,,1610612753,210000,0,-2
11,1,22,2024-01-30T01:42:57.1000000+00:00,10:26,[ORL] Banchero Pullup Jump shot: Missed,-94,145,2,0,0,0,79,2,,1610612753,1631094,4,2,,1610612753,220000,0,-2
12,1,23,2024-01-30T01:42:59.1000000+00:00,10:24,[DAL] Lively II Rebound (Off:0 Def:1),-94,145,0,0,0,0,0,4,,1610612742,1641726,4,2,,1610612753,230000,0,-2
