,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-12-06T03:12:52.2000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-12-06T03:12:55.5000000+00:00,11:55,Jump Ball Nurkic vs Davis (Booker gains possession),0,-80,0,0,0,0,0,10,203076,1610612756,203994,0,0,1626164,1610612756,60000,0,0
2,1,7,2023-12-06T03:13:07.2000000+00:00,11:44,[PHX] Durant 3pt Shot: Missed,-120,220,3,0,0,0,1,2,,1610612756,201142,0,0,,1610612756,70000,0,0
3,1,8,2023-12-06T03:13:08.2000000+00:00,11:43,[LAL] Team Rebound,-120,220,0,0,0,0,0,4,,1610612747,0,0,0,,1610612756,80000,0,0
4,1,9,2023-12-06T03:13:12.4000000+00:00,11:43,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,0,0,,1610612747,90000,0,0
5,1,10,2023-12-06T03:13:36.0000000+00:00,11:28,[LAL 3-0] Russell 3pt Shot: Made (3 PTS) Assist: James (1 AST),-163,182,3,0,0,0,1,1,,1610612747,1626156,3,0,2544,1610612747,100000,3,-3
6,1,12,2023-12-06T03:14:06.9000000+00:00,11:03,[PHX] Nurkic Turnover : 3 Second Violation (1 TO),-20,58,0,0,0,0,8,5,,1610612756,203994,3,0,1199,1610612756,120000,0,-3
7,1,13,2023-12-06T03:14:27.0000000+00:00,10:48,[LAL] Russell 3pt Shot: Missed,-170,182,3,0,0,0,1,2,,1610612747,1626156,3,0,,1610612747,130000,0,-3
8,1,14,2023-12-06T03:14:30.0000000+00:00,10:45,[PHX] Gordon Rebound (Off:0 Def:1),-170,182,0,0,0,0,0,4,,1610612756,201569,3,0,,1610612747,140000,0,-3
9,1,15,2023-12-06T03:14:36.7000000+00:00,10:38,[PHX 2-3] Durant Running Pull-Up Jump Shot: Made (2 PTS) Assist: Gordon (1 AST),-115,21,2,1,0,0,103,1,,1610612756,201142,3,2,201569,1610612756,150000,2,-1
10,1,16,2023-12-06T03:14:53.6000000+00:00,10:22,[LAL] Davis Jump Shot: Missed,-124,51,2,0,0,0,1,2,,1610612747,203076,3,2,,1610612747,160000,0,-1
11,1,17,2023-12-06T03:14:55.6000000+00:00,10:20,[PHX] Booker Rebound (Off:0 Def:1),-124,51,0,0,0,0,0,4,,1610612756,1626164,3,2,,1610612747,170000,0,-1
12,1,18,2023-12-06T03:15:05.0000000+00:00,10:09,[PHX 4-3] Booker Fadeaway Jump Shot: Made (2 PTS) Assist: Nurkic (1 AST),-74,101,2,0,0,0,63,1,,1610612756,1626164,3,4,203994,1610612756,180000,2,1
13,1,20,2023-12-06T03:15:20.1000000+00:00,09:54,[LAL] James Pullup Jump shot: Missed,116,7,2,0,0,0,79,2,,1610612747,2544,3,4,,1610612747,200000,0,1
14,1,22,2023-12-06T03:15:23.1000000+00:00,09:51,[PHX] Durant Rebound (Off:0 Def:1),116,7,0,0,0,0,0,4,,1610612756,201142,3,4,,1610612747,210000,0,1
15,1,23,2023-12-06T03:15:32.8000000+00:00,09:42,[PHX 6-3] Nurkic Cutting Layup Shot: Made (2 PTS) Assist: Booker (1 AST),20,8,2,0,0,0,98,1,,1610612756,203994,3,6,1626164,1610612756,220000,2,3
16,1,25,2023-12-06T03:15:50.5000000+00:00,09:24,[LAL 5-6] James Driving Layup Shot: Made (2 PTS) Assist: Davis (1 AST),26,14,2,0,0,0,6,1,,1610612747,2544,5,6,203076,1610612747,240000,2,1
17,1,27,2023-12-06T03:16:09.2000000+00:00,09:06,[PHX] Booker Turnover : Bad Pass (1 TO) Steal:James (1 ST),-67,99,1,0,0,0,1,5,2544,1610612756,1626164,5,6,,1610612756,260000,0,1
18,1,29,2023-12-06T03:16:12.7000000+00:00,09:02,[LAL 7-6] Russell Running Finger Roll Layup Shot: Made (5 PTS) Assist: James (2 AST),-1,18,2,1,0,0,76,1,,1610612747,1626156,7,6,2544,1610612747,280000,2,-1
19,1,31,2023-12-06T03:16:28.4000000+00:00,08:49,[LAL] James Foul: Personal (1 PF) (T Washington),159,142,0,0,0,0,1,6,1626164,1610612747,2544,7,6,1199,1610612756,300000,0,-1
20,1,33,2023-12-06T03:16:54.3000000+00:00,08:39,[PHX 9-7] Allen 3pt Shot: Made (3 PTS) Assist: Booker (2 AST),211,117,3,0,0,0,1,1,,1610612756,1628960,7,9,1626164,1610612756,320000,3,2
21,1,35,2023-12-06T03:17:21.7000000+00:00,08:11,[LAL 9-9] Prince Cutting Layup Shot: Made (2 PTS) Assist: Russell (1 AST),20,8,2,0,0,0,98,1,,1610612747,1627752,9,9,1626156,1610612747,340000,2,0
22,1,37,2023-12-06T03:17:43.7000000+00:00,07:59,[PHX] Nurkic Turnover : Bad Pass (2 TO) Steal:James (2 ST),16,10,1,0,0,0,1,5,2544,1610612756,203994,9,9,,1610612756,360000,0,0
23,1,39,2023-12-06T03:17:48.8000000+00:00,07:56,[PHX] Allen Foul: Personal (1 PF) (J Tiven),29,199,0,0,0,0,1,6,2544,1610612756,1628960,9,9,201639,1610612747,380000,0,0
24,1,41,2023-12-06T03:18:19.2000000+00:00,07:47,[LAL] Reddish 3pt Shot: Missed,-81,243,3,0,0,0,1,2,,1610612747,1629629,9,9,,1610612747,400000,0,0
25,1,42,2023-12-06T03:18:23.2000000+00:00,07:43,[PHX] Booker Rebound (Off:0 Def:2),-81,243,0,0,0,0,0,4,,1610612756,1626164,9,9,,1610612747,410000,0,0
26,1,43,2023-12-06T03:18:33.5000000+00:00,07:35,[PHX] Booker Turnover : Out of Bounds - Bad Pass Turnover (2 TO),-224,147,0,0,0,0,45,5,,1610612756,1626164,9,9,200833,1610612756,420000,0,0
27,1,44,2023-12-06T03:18:46.5000000+00:00,07:29,[PHX] Nurkic Foul: Shooting (1 PF) (2 FTA) (E Dalen),0,42,0,0,2,0,2,6,1629629,1610612756,203994,9,9,200833,1610612747,430000,0,0
28,1,46,2023-12-06T03:19:20.3000000+00:00,07:29,[LAL 10-9] Reddish Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612747,1629629,10,9,,1610612747,450000,1,-1
29,1,47,2023-12-06T03:19:35.4000000+00:00,07:29,[LAL 11-9] Reddish Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612747,1629629,11,9,,1610612747,460000,1,-2
30,1,48,2023-12-06T03:19:47.1000000+00:00,07:18,[PHX] Booker Driving Floating Bank Jump Shot: Missed,-27,32,2,0,0,0,102,2,,1610612756,1626164,11,9,,1610612756,470000,0,-2
31,1,50,2023-12-06T03:19:49.1000000+00:00,07:16,[PHX] Booker Rebound (Off:1 Def:2),-27,32,1,0,0,0,0,4,,1610612756,1626164,11,9,,1610612756,490000,0,-2
32,1,51,2023-12-06T03:19:53.2000000+00:00,07:15,[PHX 11-11] Booker Tip Layup Shot: Made (4 PTS),0,0,2,0,0,0,97,1,,1610612756,1626164,11,11,,1610612756,500000,2,0
33,1,52,2023-12-06T03:20:08.0000000+00:00,07:00,[LAL 13-11] Davis Driving Floating Jump Shot: Made (2 PTS) Assist: Russell (2 AST),-12,42,2,0,0,0,101,1,,1610612747,203076,13,11,1626156,1610612747,510000,2,-2
34,1,54,2023-12-06T03:20:10.5000000+00:00,07:00,[PHX] Nurkic Foul: Shooting (2 PF) (1 FTA) (J Tiven),-12,42,0,0,1,0,2,6,203076,1610612756,203994,13,11,201639,1610612747,530000,0,-2
35,1,56,2023-12-06T03:20:40.3000000+00:00,07:00,[LAL 14-11] Davis Free Throw 1 of 1 (3 PTS),0,-80,1,0,1,0,10,3,,1610612747,203076,14,11,,1610612747,550000,1,-3
36,1,57,2023-12-06T03:20:55.3000000+00:00,06:46,[PHX] Booker Pullup Jump shot: Missed,63,153,2,0,0,0,79,2,,1610612756,1626164,14,11,,1610612756,560000,0,-3
37,1,58,2023-12-06T03:20:57.3000000+00:00,06:44,[LAL] Prince Rebound (Off:0 Def:1),63,153,0,0,0,0,0,4,,1610612747,1627752,14,11,,1610612756,570000,0,-3
