,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-02-25T01:12:10.3000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-02-25T01:12:14.4000000+00:00,11:55,Jump Ball Carter Jr. vs Duren (Suggs gains possession),0,-80,0,0,0,0,0,10,1631105,1610612753,1628976,0,0,1630591,1610612753,60000,0,0
2,1,7,2024-02-25T01:12:29.1000000+00:00,11:40,[ORL 3-0] Harris 3pt Shot: Made (3 PTS) Assist: Wagner (1 AST),-140,204,3,0,0,0,1,1,,1610612753,203914,0,3,1630532,1610612753,70000,3,3
3,1,9,2024-02-25T01:12:48.9000000+00:00,11:20,[DET 3-3] Ivey 3pt Shot: Made (3 PTS) Assist: Cunningham (1 AST),64,261,3,0,0,0,79,1,,1610612765,1631093,3,3,1630595,1610612765,90000,3,0
4,1,11,2024-02-25T01:13:10.4000000+00:00,11:03,[ORL] Wagner Turnover : Traveling (1 TO),16,133,0,0,0,0,4,5,,1610612753,1630532,3,3,1626302,1610612753,110000,0,0
5,1,12,2024-02-25T01:13:29.1000000+00:00,10:52,[DET] Cunningham Driving Layup Shot: Missed,-15,29,2,0,0,0,6,2,,1610612765,1630595,3,3,,1610612765,120000,0,0
6,1,13,2024-02-25T01:13:31.1000000+00:00,10:50,[ORL] Harris Rebound (Off:0 Def:1),-15,29,0,0,0,0,0,4,,1610612753,203914,3,3,,1610612765,130000,0,0
7,1,14,2024-02-25T01:13:42.5000000+00:00,10:38,[ORL] Wagner Layup Shot: Missed Block: Duren (1 BLK),12,14,2,0,0,0,5,2,1631105,1610612753,1630532,3,3,,1610612753,140000,0,0
8,1,16,2024-02-25T01:13:44.5000000+00:00,10:36,[DET] Cunningham Rebound (Off:0 Def:1),12,14,0,0,0,0,0,4,,1610612765,1630595,3,3,,1610612753,160000,0,0
9,1,17,2024-02-25T01:13:49.8000000+00:00,10:32,[DET] Cunningham 3pt Shot: Missed,-44,261,3,0,0,0,1,2,,1610612765,1630595,3,3,,1610612765,170000,0,0
10,1,18,2024-02-25T01:13:54.8000000+00:00,10:27,[ORL] Banchero Rebound (Off:0 Def:1),-44,261,0,0,0,0,0,4,,1610612753,1631094,3,3,,1610612765,180000,0,0
11,1,19,2024-02-25T01:14:01.2000000+00:00,10:20,[ORL 5-3] Carter Jr. Hook Shot: Made (2 PTS) Assist: Banchero (1 AST),6,65,2,0,0,0,3,1,,1610612753,1628976,3,5,1631094,1610612753,190000,2,2
12,1,21,2024-02-25T01:14:22.4000000+00:00,10:02,[DET 5-5] Duren Layup Shot: Made (2 PTS) Assist: Fontecchio (1 AST),-10,19,2,0,0,0,5,1,,1610612765,1631105,5,5,1631323,1610612765,210000,2,0
13,1,22,2024-02-25T01:14:25.7000000+00:00,10:02,[ORL] Carter Jr. Foul: Shooting (1 PF) (1 FTA) (D Richardson),-10,19,0,0,1,0,2,6,1631105,1610612753,1628976,5,5,1204,1610612765,220000,0,0
14,1,24,2024-02-25T01:14:52.9000000+00:00,10:02,[DET] Duren Free Throw 1 of 1 Missed,0,-80,2,0,0,0,10,3,,1610612765,1631105,5,5,,1610612765,240000,0,0
15,1,25,2024-02-25T01:14:54.9000000+00:00,10:00,[ORL] Carter Jr. Rebound (Off:0 Def:1),0,-80,0,0,0,0,0,4,,1610612753,1628976,5,5,,1610612765,240001,0,0
