,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-11-03T02:11:19.0000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-11-03T02:11:21.0000000+00:00,11:58,Jump Ball Nurkic vs Wembanyama (Okogie gains possession),0,-80,0,0,0,0,0,10,1641705,1610612756,203994,0,0,1629006,1610612756,60000,0,0
2,1,7,2023-11-03T02:11:34.1000000+00:00,11:44,[PHX] Booker Cutting Layup Shot: Missed Block: Wembanyama (1 BLK),-2,32,2,0,0,0,98,2,1641705,1610612756,1626164,0,0,,1610612756,70000,0,0
3,1,9,2023-11-03T02:11:37.1000000+00:00,11:41,[SAS] Sochan Rebound (Off:0 Def:1),-2,32,0,0,0,0,0,4,,1610612759,1631110,0,0,,1610612756,90000,0,0
4,1,10,2023-11-03T02:11:42.5000000+00:00,11:35,[SAS 3-0] Vassell 3pt Shot: Made (3 PTS) Assist: Sochan (1 AST),-225,-21,3,0,0,0,1,1,,1610612759,1630170,0,3,1631110,1610612759,100000,3,3
5,1,12,2023-11-03T02:11:59.8000000+00:00,11:18,[PHX] Nurkic Turnover : Bad Pass (1 TO) Steal:Johnson (1 ST),37,36,1,0,0,0,1,5,1629640,1610612756,203994,0,3,,1610612756,120000,0,3
6,1,14,2023-11-03T02:12:04.2000000+00:00,11:14,[SAS 5-0] Vassell Running Layup Shot: Made (5 PTS) Assist: Johnson (1 AST),-12,0,2,1,0,0,41,1,,1610612759,1630170,0,5,1629640,1610612759,140000,2,5
7,1,16,2023-11-03T02:12:21.9000000+00:00,11:04,Stoppage: Equipment Malfunction,0,-80,0,0,0,0,5,20,,0,0,0,5,,1610612756,160000,0,5
8,1,17,2023-11-03T02:12:51.9000000+00:00,10:50,[PHX] Booker Pullup Jump shot: Missed,-82,189,2,0,0,0,79,2,,1610612756,1626164,0,5,,1610612756,170000,0,5
9,1,18,2023-11-03T02:12:54.9000000+00:00,10:47,[SAS] Johnson Rebound (Off:0 Def:1),-82,189,0,0,0,0,0,4,,1610612759,1629640,0,5,,1610612756,180000,0,5
