,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-10-25T23:44:12.6000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-10-25T23:44:17.1000000+00:00,11:54,Jump Ball Duren vs Adebayo (Thompson gains possession),0,-80,0,0,0,0,0,10,1628389,1610612765,1631105,0,0,1641709,1610612765,60000,0,0
2,1,7,2023-10-25T23:44:28.4000000+00:00,11:43,[DET 2-0] Stewart Turnaround Hook Shot: Made (2 PTS) Assist: Duren (1 AST),-6,45,2,0,0,0,58,1,,1610612765,1630191,0,2,1631105,1610612765,70000,2,2
3,1,9,2023-10-25T23:44:50.7000000+00:00,11:20,[MIA] Herro Pullup Jump shot: Missed,-116,120,2,0,0,0,79,2,,1610612748,1629639,0,2,,1610612748,90000,0,2
4,1,10,2023-10-25T23:44:52.7000000+00:00,11:18,[DET] Duren Rebound (Off:0 Def:1),-116,120,0,0,0,0,0,4,,1610612765,1631105,0,2,,1610612748,100000,0,2
5,1,11,2023-10-25T23:45:04.1000000+00:00,11:08,[DET 4-0] Duren Cutting Dunk Shot: Made (2 PTS) Assist: Stewart (1 AST),4,5,2,0,0,0,108,1,,1610612765,1631105,0,4,1630191,1610612765,110000,2,4
6,1,13,2023-10-25T23:45:17.3000000+00:00,10:54,[MIA] Herro Driving Layup Shot: Missed Block: Thompson (1 BLK),-31,22,2,0,0,0,6,2,1641709,1610612748,1629639,0,4,,1610612748,130000,0,4
7,1,15,2023-10-25T23:45:20.3000000+00:00,10:51,[DET] Duren Rebound (Off:0 Def:2),-31,22,0,0,0,0,0,4,,1610612765,1631105,0,4,,1610612748,150000,0,4
8,1,16,2023-10-25T23:45:24.3000000+00:00,10:50,[DET] Duren Turnover : Out of Bounds - Bad Pass Turnover (1 TO),7,166,0,0,0,0,45,5,,1610612765,1631105,0,4,200832,1610612765,160000,0,4
9,1,17,2023-10-25T23:45:51.6000000+00:00,10:29,[MIA] Butler Cutting Layup Shot: Missed Block: Thompson (2 BLK),-12,8,2,0,0,0,98,2,1641709,1610612748,202710,0,4,,1610612748,170000,0,4
10,1,19,2023-10-25T23:45:55.6000000+00:00,10:25,[MIA] Butler Rebound (Off:1 Def:0),-12,8,1,0,0,0,0,4,,1610612748,202710,0,4,,1610612748,190000,0,4
11,1,20,2023-10-25T23:45:58.6000000+00:00,10:22,[MIA] Butler Putback Layup Shot: Missed Block: Thompson (3 BLK),39,31,2,0,0,0,72,2,1641709,1610612748,202710,0,4,,1610612748,200000,0,4
12,1,22,2023-10-25T23:46:01.6000000+00:00,10:19,[MIA] Butler Rebound (Off:2 Def:0),39,31,1,0,0,0,0,4,,1610612748,202710,0,4,,1610612748,220000,0,4
13,1,23,2023-10-25T23:46:02.9000000+00:00,10:18,[MIA 2-4] Butler Putback Layup Shot: Made (2 PTS),17,19,2,0,0,0,72,1,,1610612748,202710,2,4,,1610612748,230000,2,2
14,1,24,2023-10-25T23:46:08.0000000+00:00,10:13,[DET] Hayes Jump Shot: Missed,59,113,2,0,0,0,1,2,,1610612765,1630165,2,4,,1610612765,240000,0,2
15,1,25,2023-10-25T23:46:08.0000000+00:00,10:13,[MIA] Love Rebound (Off:0 Def:1),107,133,0,0,0,0,0,4,,1610612748,201567,2,4,,1610612765,250000,0,2
16,1,26,2023-10-25T23:46:23.6000000+00:00,09:57,[MIA 5-4] Love 3pt Shot: Made (3 PTS) Assist: Herro (1 AST),228,116,3,0,0,0,1,1,,1610612748,201567,5,4,1629639,1610612748,260000,3,-1
17,1,28,2023-10-25T23:46:35.4000000+00:00,09:47,[MIA] Herro Foul: Shooting (1 PF) (2 FTA) (C Blair),11,175,0,0,2,0,2,6,1630165,1610612748,1629639,5,4,200832,1610612765,280000,0,-1
18,1,30,2023-10-25T23:47:03.2000000+00:00,09:47,[DET 5-5] Hayes Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612765,1630165,5,5,,1610612765,300000,1,0
19,1,31,2023-10-25T23:47:15.4000000+00:00,09:47,[DET 6-5] Hayes Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612765,1630165,5,6,,1610612765,310000,1,1
20,1,32,2023-10-25T23:47:34.1000000+00:00,09:29,[MIA] Adebayo Driving Hook Shot: Missed,23,67,2,0,0,0,57,2,,1610612748,1628389,5,6,,1610612748,320000,0,1
21,1,33,2023-10-25T23:47:37.1000000+00:00,09:26,[DET] Thompson Rebound (Off:0 Def:1),23,67,0,0,0,0,0,4,,1610612765,1641709,5,6,,1610612748,330000,0,1
22,1,35,2023-10-25T23:47:47.3000000+00:00,09:23,[MIA] Adebayo Violation:Kicked Ball (B Forte),0,-80,0,0,0,0,5,7,,1610612748,1628389,5,6,,1610612765,350000,0,1
23,1,36,2023-10-25T23:48:03.6000000+00:00,09:16,[DET 9-5] Stewart 3pt Shot: Made (5 PTS) Assist: Cunningham (1 AST),129,240,3,0,0,0,1,1,,1610612765,1630191,5,9,1630595,1610612765,360000,3,4
24,1,38,2023-10-25T23:48:22.8000000+00:00,08:56,[MIA] Love Turnaround Fadeaway shot: Missed,-183,10,2,0,0,0,86,2,,1610612748,201567,5,9,,1610612748,380000,0,4
25,1,39,2023-10-25T23:48:24.8000000+00:00,08:54,[DET] Stewart Rebound (Off:0 Def:1),-183,10,0,0,0,0,0,4,,1610612765,1630191,5,9,,1610612748,390000,0,4
26,1,40,2023-10-25T23:48:32.6000000+00:00,08:47,[DET] Cunningham Pullup Jump shot: Missed,-4,171,2,0,0,0,79,2,,1610612765,1630595,5,9,,1610612765,400000,0,4
27,1,41,2023-10-25T23:48:35.8000000+00:00,08:43,[DET] Duren Rebound (Off:1 Def:2),-4,171,1,0,0,0,0,4,,1610612765,1631105,5,9,,1610612765,410000,0,4
28,1,42,2023-10-25T23:48:39.3000000+00:00,08:40,[DET 12-5] Cunningham 3pt Shot: Made (3 PTS) Assist: Duren (2 AST),129,224,3,0,0,0,1,1,,1610612765,1630595,5,12,1631105,1610612765,420000,3,7
29,1,44,2023-10-25T23:48:50.7000000+00:00,08:28,[MIA 8-12] Herro 3pt Shot: Made (3 PTS),-99,252,3,0,0,0,79,1,,1610612748,1629639,8,12,,1610612748,440000,3,4
30,1,45,2023-10-25T23:48:59.1000000+00:00,08:21,[DET] Cunningham Turnover : Bad Pass (1 TO) Steal:Herro (1 ST),172,320,1,0,0,0,1,5,1629639,1610612765,1630595,8,12,,1610612765,450000,0,4
31,1,47,2023-10-25T23:49:04.3000000+00:00,08:15,[MIA] Herro Running Layup Shot: Missed Block: Duren (1 BLK),-33,16,2,1,0,0,41,2,1631105,1610612748,1629639,8,12,,1610612748,470000,0,4
32,1,49,2023-10-25T23:49:10.3000000+00:00,08:09,[MIA] Adebayo Rebound (Off:1 Def:0),-33,16,1,0,0,0,0,4,,1610612748,1628389,8,12,,1610612748,490000,0,4
33,1,50,2023-10-25T23:49:10.2000000+00:00,08:09,[MIA 10-12] Adebayo Putback Dunk Shot: Made (2 PTS),0,0,2,0,0,0,87,1,,1610612748,1628389,10,12,,1610612748,500000,2,2
34,1,51,2023-10-25T23:49:23.1000000+00:00,07:56,[DET] Hayes 3pt Shot: Missed,197,173,3,0,0,0,1,2,,1610612765,1630165,10,12,,1610612765,510000,0,2
35,1,52,2023-10-25T23:49:23.1000000+00:00,07:56,[MIA] Adebayo Rebound (Off:1 Def:1),197,173,0,0,0,0,0,4,,1610612748,1628389,10,12,,1610612765,520000,0,2
36,1,53,2023-10-25T23:49:32.9000000+00:00,07:46,[MIA] Herro Pullup Jump shot: Missed,15,156,2,0,0,0,79,2,,1610612748,1629639,10,12,,1610612748,530000,0,2
37,1,54,2023-10-25T23:49:35.9000000+00:00,07:43,[DET] Thompson Rebound (Off:0 Def:2),15,156,0,0,0,0,0,4,,1610612765,1641709,10,12,,1610612748,540000,0,2
38,1,55,2023-10-25T23:49:37.6000000+00:00,07:42,[DET] Thompson Turnover : Lost Ball (1 TO) Steal:Herro (2 ST),158,539,1,0,0,0,2,5,1629639,1610612765,1641709,10,12,,1610612765,550000,0,2
39,1,57,2023-10-25T23:49:43.5000000+00:00,07:39,[MIA 12-12] Butler Running Finger Roll Layup Shot: Made (4 PTS) Assist: Herro (2 AST),-31,6,2,1,0,0,76,1,,1610612748,202710,12,12,1629639,1610612748,570000,2,0
40,1,59,2023-10-25T23:49:50.8000000+00:00,07:39,[DET] Duren Foul: Shooting (1 PF) (1 FTA) (B Forte),-31,6,0,0,1,0,2,6,202710,1610612765,1631105,12,12,101283,1610612748,590000,0,0
41,1,61,2023-10-25T23:50:12.4000000+00:00,07:39,[MIA 13-12] Butler Free Throw 1 of 1 (5 PTS),0,-80,1,1,1,0,10,3,,1610612748,202710,13,12,,1610612748,610000,1,-1
42,1,62,2023-10-25T23:50:25.3000000+00:00,07:27,[DET] Duren Turnover : Bad Pass (2 TO) Steal:Butler (1 ST),7,254,1,0,0,0,1,5,202710,1610612765,1631105,13,12,,1610612765,620000,0,-1
43,1,65,2023-10-25T23:50:34.8000000+00:00,07:23,[DET] Duren Foul: Shooting (2 PF) (2 FTA) (M Kogut),-11,69,0,0,2,0,2,6,1628389,1610612765,1631105,13,12,201245,1610612748,650000,0,-1
44,1,67,2023-10-25T23:51:05.9000000+00:00,07:23,[MIA] Adebayo Free Throw 1 of 2 Missed,0,-80,2,1,0,0,11,3,,1610612748,1628389,13,12,,1610612748,670000,0,-1
45,1,68,2023-10-25T23:51:05.9000000+00:00,07:23,[MIA] Team Rebound,0,-80,1,0,0,0,1,4,,1610612748,0,13,12,,1610612748,670001,0,-1
46,1,69,2023-10-25T23:51:26.4000000+00:00,07:23,[MIA 14-12] Adebayo Free Throw 2 of 2 (3 PTS),0,-80,1,1,1,0,12,3,,1610612748,1628389,14,12,,1610612748,690000,1,-2
47,1,70,2023-10-25T23:51:42.3000000+00:00,07:09,[DET] Cunningham Turnover : Bad Pass (2 TO) Steal:Butler (2 ST),69,77,1,0,0,0,1,5,202710,1610612765,1630595,14,12,,1610612765,700000,0,-2
48,1,72,2023-10-25T23:51:47.9000000+00:00,07:03,[MIA] Adebayo Running Layup Shot: Missed,44,45,2,1,0,0,41,2,,1610612748,1628389,14,12,,1610612748,720000,0,-2
49,1,73,2023-10-25T23:51:50.9000000+00:00,07:00,[MIA] Love Rebound (Off:1 Def:1),44,45,1,0,0,0,0,4,,1610612748,201567,14,12,,1610612748,730000,0,-2
50,1,74,2023-10-25T23:51:52.5000000+00:00,07:00,[MIA] Love Putback Layup Shot: Missed Block: Duren (2 BLK),17,9,2,0,0,0,72,2,1631105,1610612748,201567,14,12,,1610612748,740000,0,-2
51,1,76,2023-10-25T23:51:52.5000000+00:00,07:00,[MIA] Love Rebound (Off:2 Def:1),17,9,1,0,0,0,0,4,,1610612748,201567,14,12,,1610612748,760000,0,-2
52,1,79,2023-10-25T23:52:11.8000000+00:00,07:00,[DET] Stewart Foul: Shooting (1 PF) (2 FTA) (C Blair),9,36,0,0,2,0,2,6,201567,1610612765,1630191,14,12,200832,1610612748,790000,0,-2
53,1,81,2023-10-25T23:52:24.5000000+00:00,07:00,[MIA 15-12] Love Free Throw 1 of 2 (4 PTS),0,-80,1,0,1,0,11,3,,1610612748,201567,15,12,,1610612748,810000,1,-3
54,1,82,2023-10-25T23:52:43.3000000+00:00,07:00,[MIA 16-12] Love Free Throw 2 of 2 (5 PTS),0,-80,1,0,1,0,12,3,,1610612748,201567,16,12,,1610612748,820000,1,-4
55,1,83,2023-10-25T23:53:00.0000000+00:00,06:45,[DET 14-16] Cunningham Driving Layup Shot: Made (5 PTS) Assist: Hayes (1 AST),54,19,2,0,0,0,6,1,,1610612765,1630595,16,14,1630165,1610612765,830000,2,-2
56,1,84,2023-10-25T23:53:07.4000000+00:00,06:37,[MIA] Herro Turnover : Bad Pass (1 TO) Steal:Hayes (1 ST),-157,219,1,0,0,0,1,5,1630165,1610612748,1629639,16,14,,1610612748,840000,0,-2
57,1,86,2023-10-25T23:53:12.9000000+00:00,06:31,[DET] Duren Turnover : Bad Pass (3 TO) Steal:Lowry (1 ST),-22,3,1,0,0,0,1,5,200768,1610612765,1631105,16,14,,1610612765,860000,0,-2
58,1,88,2023-10-25T23:53:19.9000000+00:00,06:24,[MIA 18-14] Butler Jump Shot: Made (7 PTS) Assist: Adebayo (1 AST),2,66,2,0,0,0,1,1,,1610612748,202710,18,14,1628389,1610612748,880000,2,-4
59,1,90,2023-10-25T23:53:34.4000000+00:00,06:23,Timeout : Regular,0,-80,0,0,0,0,1,9,,1610612765,1610612765,18,14,,1610612765,900000,0,-4
60,1,91,2023-10-25T23:53:52.4000000+00:00,06:23,[MIA] Herro Substitution replaced by Martin,0,-80,0,0,0,0,0,8,,1610612748,1629639,18,14,1628997,1610612765,910000,0,-4
61,1,92,2023-10-25T23:53:52.4000000+00:00,06:23,[DET] Duren Substitution replaced by Bagley III,0,-80,0,0,0,0,0,8,,1610612765,1631105,18,14,1628963,1610612765,920000,0,-4
62,1,95,2023-10-25T23:56:34.1000000+00:00,06:09,[DET 16-18] Cunningham Pullup Jump shot: Made (7 PTS),-17,152,2,0,0,0,79,1,,1610612765,1630595,18,16,,1610612765,950000,2,-2
63,1,96,2023-10-25T23:56:51.0000000+00:00,05:53,[MIA 20-16] Butler Fadeaway Jump Shot: Made (9 PTS) Assist: Lowry (1 AST),70,109,2,0,0,0,63,1,,1610612748,202710,20,16,200768,1610612748,960000,2,-4
64,1,98,2023-10-25T23:57:13.3000000+00:00,05:30,[DET 18-20] Cunningham Fadeaway Jump Shot: Made (9 PTS),-92,93,2,0,0,0,63,1,,1610612765,1630595,20,18,,1610612765,980000,2,-2
65,1,99,2023-10-25T23:57:26.6000000+00:00,05:19,[DET] Thompson Foul: Personal (1 PF) (C Blair),115,93,0,0,0,0,1,6,1628389,1610612765,1641709,20,18,200832,1610612748,990000,0,-2
66,1,101,2023-10-25T23:57:36.8000000+00:00,05:19,[DET] Hayes Substitution replaced by Ivey,0,-80,0,0,0,0,0,8,,1610612765,1630165,20,18,1631093,1610612748,1010000,0,-2
67,1,103,2023-10-25T23:58:03.0000000+00:00,05:08,[MIA] Martin 3pt Shot: Missed,151,204,3,0,0,0,1,2,,1610612748,1628997,20,18,,1610612748,1030000,0,-2
68,1,104,2023-10-25T23:58:08.0000000+00:00,05:03,[DET] Bagley III Rebound (Off:0 Def:1),151,204,0,0,0,0,0,4,,1610612765,1628963,20,18,,1610612748,1040000,0,-2
69,1,105,2023-10-25T23:58:19.1000000+00:00,04:51,[DET] Stewart Hook Shot: Missed,32,67,2,0,0,0,3,2,,1610612765,1630191,20,18,,1610612765,1050000,0,-2
70,1,107,2023-10-25T23:58:22.1000000+00:00,04:48,[MIA] Butler Rebound (Off:2 Def:1),32,67,0,0,0,0,0,4,,1610612748,202710,20,18,,1610612765,1070000,0,-2
71,1,108,2023-10-25T23:58:29.5000000+00:00,04:48,[DET] Cunningham Foul: Personal (1 PF) (2 FTA) (M Kogut),104,-7,1,0,2,0,1,6,1628389,1610612765,1630595,20,18,201245,1610612748,1080000,0,-2
72,1,110,2023-10-25T23:58:55.0000000+00:00,04:48,[MIA 21-18] Adebayo Free Throw 1 of 2 (4 PTS),0,-80,1,0,1,0,11,3,,1610612748,1628389,21,18,,1610612748,1100000,1,-3
73,1,111,2023-10-25T23:59:14.5000000+00:00,04:48,[MIA 22-18] Adebayo Free Throw 2 of 2 (5 PTS),0,-80,1,0,1,0,12,3,,1610612748,1628389,22,18,,1610612748,1110000,1,-4
74,1,112,2023-10-25T23:59:37.0000000+00:00,04:29,[DET] Stewart Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-33,67,0,0,0,0,45,5,,1610612765,1630191,22,18,201245,1610612765,1120000,0,-4
75,1,113,2023-10-25T23:59:52.2000000+00:00,04:18,[MIA] Adebayo Pullup Jump shot: Missed,-44,113,2,0,0,0,79,2,,1610612748,1628389,22,18,,1610612748,1130000,0,-4
76,1,114,2023-10-25T23:59:57.2000000+00:00,04:13,[DET] Stewart Rebound (Off:0 Def:2),-44,113,0,0,0,0,0,4,,1610612765,1630191,22,18,,1610612748,1140000,0,-4
77,1,115,2023-10-26T00:00:05.9000000+00:00,04:04,[DET] Ivey Turnaround Jump Shot: Missed,-13,102,2,0,0,0,47,2,,1610612765,1631093,22,18,,1610612765,1150000,0,-4
78,1,116,2023-10-26T00:00:11.5000000+00:00,03:58,[DET] Thompson Rebound (Off:1 Def:2),-13,102,1,0,0,0,0,4,,1610612765,1641709,22,18,,1610612765,1160000,0,-4
79,1,117,2023-10-26T00:00:13.7000000+00:00,03:56,[DET 21-22] Stewart 3pt Shot: Made (8 PTS) Assist: Bagley III (1 AST),241,29,3,0,0,0,1,1,,1610612765,1630191,22,21,1628963,1610612765,1170000,3,-1
80,1,120,2023-10-26T00:00:40.1000000+00:00,03:30,[MIA] Martin Turnaround Fadeaway shot: Missed,40,122,2,0,0,0,86,2,,1610612748,1628997,22,21,,1610612748,1200000,0,-1
81,1,121,2023-10-26T00:00:44.1000000+00:00,03:26,[DET] Ivey Rebound (Off:0 Def:1),40,122,0,0,0,0,0,4,,1610612765,1631093,22,21,,1610612748,1210000,0,-1
82,1,122,2023-10-26T00:00:50.5000000+00:00,03:19,[DET] Ivey Driving Layup Shot: Missed Block: Adebayo (1 BLK),40,77,2,0,0,0,6,2,1628389,1610612765,1631093,22,21,,1610612765,1220000,0,-1
83,1,124,2023-10-26T00:00:54.5000000+00:00,03:15,[MIA] Love Rebound (Off:2 Def:2),40,77,0,0,0,0,0,4,,1610612748,201567,22,21,,1610612765,1240000,0,-1
84,1,125,2023-10-26T00:00:56.0000000+00:00,03:13,[MIA 24-21] Adebayo Running Dunk Shot: Made (7 PTS) Assist: Love (1 AST),-9,10,2,1,0,0,50,1,,1610612748,1628389,24,21,201567,1610612748,1250000,2,-3
85,1,127,2023-10-26T00:01:15.4000000+00:00,02:54,[DET] Ivey 3pt Shot: Missed,237,41,3,0,0,0,1,2,,1610612765,1631093,24,21,,1610612765,1270000,0,-3
