,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-12-03T00:11:06.8000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-12-03T00:11:09.2000000+00:00,11:57,Jump Ball Duren vs Allen (Cunningham gains possession),0,-80,0,0,0,0,0,10,1628386,1610612765,1631105,0,0,1630595,1610612765,60000,0,0
2,1,7,2023-12-03T00:11:29.2000000+00:00,11:37,[DET] Hayes Turnover : Bad Pass (1 TO) Steal:Mitchell (1 ST),36,37,1,0,0,0,1,5,1628378,1610612765,1630165,0,0,,1610612765,70000,0,0
3,1,9,2023-12-03T00:11:40.7000000+00:00,11:27,[CLE 2-0] Mobley Layup Shot: Made (2 PTS) Assist: Strus (1 AST),-16,3,2,0,0,0,5,1,,1610612739,1630596,0,2,1629622,1610612739,90000,2,2
4,1,10,2023-12-03T00:11:47.2000000+00:00,11:27,[DET] Duren Foul: Shooting (1 PF) (1 FTA) (B Forte),-16,3,0,0,1,0,2,6,1630596,1610612765,1631105,0,2,101283,1610612739,100000,0,2
5,1,12,2023-12-03T00:12:06.8000000+00:00,11:27,[CLE 3-0] Mobley Free Throw 1 of 1 (3 PTS),0,-80,1,0,1,0,10,3,,1610612739,1630596,0,3,,1610612739,120000,1,3
6,1,13,2023-12-03T00:12:25.4000000+00:00,11:08,[DET 2-3] Duren Driving Reverse Layup Shot: Made (2 PTS) Assist: Stewart (1 AST),-7,-6,2,0,0,0,73,1,,1610612765,1631105,2,3,1630191,1610612765,130000,2,1
7,1,14,2023-12-03T00:12:40.1000000+00:00,10:53,[CLE] Mobley Turnover : Bad Pass (1 TO) Steal:Stewart (1 ST),61,145,1,0,0,0,1,5,1630191,1610612739,1630596,2,3,,1610612739,140000,0,1
8,1,15,2023-12-03T00:12:43.5000000+00:00,10:50,[DET 4-3] Ivey Running Dunk Shot: Made (2 PTS) Assist: Stewart (2 AST),2,26,2,1,0,0,50,1,,1610612765,1631093,4,3,1630191,1610612765,150000,2,-1
9,1,18,2023-12-03T00:13:12.8000000+00:00,10:35,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,4,3,,1610612739,180000,0,-1
10,1,19,2023-12-03T00:13:17.2000000+00:00,10:32,[CLE] Strus 3pt Shot: Missed,-42,257,3,0,0,0,1,2,,1610612739,1629622,4,3,,1610612739,190000,0,-1
11,1,20,2023-12-03T00:13:22.2000000+00:00,10:27,[DET] Duren Rebound (Off:0 Def:1),-42,257,0,0,0,0,0,4,,1610612765,1631105,4,3,,1610612739,200000,0,-1
12,1,21,2023-12-03T00:13:29.7000000+00:00,10:19,[DET 6-3] Hayes Driving Floating Bank Jump Shot: Made (2 PTS) Assist: Stewart (3 AST),-85,57,2,0,0,0,102,1,,1610612765,1630165,6,3,1630191,1610612765,210000,2,-3
13,1,23,2023-12-03T00:13:44.1000000+00:00,10:05,[CLE 5-6] Allen Dunk Shot: Made (2 PTS) Assist: Strus (2 AST),-21,9,2,0,0,0,7,1,,1610612739,1628386,6,5,1629622,1610612739,230000,2,-1
14,1,25,2023-12-03T00:13:54.2000000+00:00,09:55,[DET 8-5] Duren Cutting Dunk Shot: Made (4 PTS) Assist: Cunningham (1 AST),25,16,2,0,0,0,108,1,,1610612765,1631105,8,5,1630595,1610612765,250000,2,-3
15,1,27,2023-12-03T00:14:07.7000000+00:00,09:41,[CLE 7-8] Mitchell Turnaround Jump Shot: Made (2 PTS),-28,-1,2,0,0,0,47,1,,1610612739,1628378,8,7,,1610612739,270000,2,-1
16,1,28,2023-12-03T00:14:22.6000000+00:00,09:26,[DET] Cunningham 3pt Shot: Missed,86,267,3,0,0,0,1,2,,1610612765,1630595,8,7,,1610612765,280000,0,-1
17,1,29,2023-12-03T00:14:25.3000000+00:00,09:23,[CLE] Mobley Rebound (Off:0 Def:1),86,267,0,0,0,0,0,4,,1610612739,1630596,8,7,,1610612765,290000,0,-1
18,1,30,2023-12-03T00:14:27.9000000+00:00,09:20,[CLE] Garland 3pt Shot: Missed,230,30,3,1,0,0,2,2,,1610612739,1629636,8,7,,1610612739,300000,0,-1
19,1,31,2023-12-03T00:14:31.9000000+00:00,09:16,[DET] Hayes Rebound (Off:0 Def:1),230,30,0,0,0,0,0,4,,1610612765,1630165,8,7,,1610612739,310000,0,-1
20,1,32,2023-12-03T00:14:35.8000000+00:00,09:13,[DET] Ivey Turnover : Lost Ball (1 TO) Steal:Strus (1 ST),-59,31,1,0,0,0,2,5,1629622,1610612765,1631093,8,7,,1610612765,320000,0,-1
21,1,34,2023-12-03T00:14:44.8000000+00:00,09:04,[CLE 10-8] Mitchell 3pt Shot: Made (5 PTS) Assist: Garland (1 AST),-234,-22,3,0,0,0,1,1,,1610612739,1628378,8,10,1629636,1610612739,340000,3,2
22,1,36,2023-12-03T00:15:04.1000000+00:00,08:44,[DET 10-10] Duren Alley Oop Dunk Shot: Made (6 PTS) Assist: Cunningham (2 AST),-10,35,2,0,0,0,52,1,,1610612765,1631105,10,10,1630595,1610612765,360000,2,0
23,1,38,2023-12-03T00:15:17.5000000+00:00,08:31,[CLE] Mitchell Pullup Jump shot: Missed,67,149,2,0,0,0,79,2,,1610612739,1628378,10,10,,1610612739,380000,0,0
24,1,39,2023-12-03T00:15:20.5000000+00:00,08:28,[DET] Ivey Rebound (Off:0 Def:1),67,149,0,0,0,0,0,4,,1610612765,1631093,10,10,,1610612739,390000,0,0
25,1,40,2023-12-03T00:15:31.5000000+00:00,08:17,[DET] Hayes Turnover : Bad Pass (2 TO) Steal:Mitchell (2 ST),36,9,1,0,0,0,1,5,1628378,1610612765,1630165,10,10,,1610612765,400000,0,0
26,1,42,2023-12-03T00:15:38.4000000+00:00,08:14,[DET] Ivey Foul: Shooting (1 PF) (2 FTA) (B Forte),-82,20,0,0,2,0,2,6,1628378,1610612765,1631093,10,10,101283,1610612739,420000,0,0
27,1,44,2023-12-03T00:16:09.0000000+00:00,08:14,[CLE 11-10] Mitchell Free Throw 1 of 2 (6 PTS),0,-80,1,1,1,0,11,3,,1610612739,1628378,10,11,,1610612739,440000,1,1
28,1,45,2023-12-03T00:16:09.0000000+00:00,08:14,[CLE 12-10] Mitchell Free Throw 2 of 2 (7 PTS),0,-80,1,1,1,0,12,3,,1610612739,1628378,10,12,,1610612739,450000,1,2
29,1,46,2023-12-03T00:16:46.6000000+00:00,07:59,[DET] Stewart 3pt Shot: Missed,234,54,3,0,0,0,1,2,,1610612765,1630191,10,12,,1610612765,460000,0,2
30,1,47,2023-12-03T00:16:50.6000000+00:00,07:55,[CLE] Allen Rebound (Off:0 Def:1),234,54,0,0,0,0,0,4,,1610612739,1628386,10,12,,1610612765,470000,0,2
31,1,48,2023-12-03T00:16:58.6000000+00:00,07:47,[CLE] Garland Driving Floating Jump Shot: Missed,-7,63,2,0,0,0,101,2,,1610612739,1629636,10,12,,1610612739,480000,0,2
32,1,49,2023-12-03T00:17:00.6000000+00:00,07:45,[DET] Cunningham Rebound (Off:0 Def:1),-7,63,0,0,0,0,0,4,,1610612765,1630595,10,12,,1610612739,490000,0,2
33,1,50,2023-12-03T00:17:05.6000000+00:00,07:40,[DET 12-12] Duren Running Alley Oop Dunk Shot: Made (8 PTS) Assist: Cunningham (3 AST),-25,27,2,1,0,0,106,1,,1610612765,1631105,12,12,1630595,1610612765,500000,2,0
34,1,52,2023-12-03T00:17:24.9000000+00:00,07:21,[CLE] Allen Hook Shot: Missed,-27,70,2,0,0,0,3,2,,1610612739,1628386,12,12,,1610612739,520000,0,0
35,1,54,2023-12-03T00:17:28.9000000+00:00,07:17,[DET] Hayes Rebound (Off:0 Def:2),-27,70,0,0,0,0,0,4,,1610612765,1630165,12,12,,1610612739,540000,0,0
36,1,55,2023-12-03T00:17:33.2000000+00:00,07:13,[DET 15-12] Cunningham 3pt Shot: Made (3 PTS) Assist: Hayes (1 AST),234,-9,3,0,0,0,1,1,,1610612765,1630595,15,12,1630165,1610612765,550000,3,-3
