,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-11-05T01:10:51.8000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-11-05T01:10:54.9000000+00:00,11:56,Jump Ball Vucevic vs Jokic (LaVine gains possession),0,-80,0,0,0,0,0,10,203999,1610612741,202696,0,0,203897,1610612741,60000,0,0
2,1,7,2023-11-05T01:11:08.1000000+00:00,11:43,[CHI] Vucevic Jump Shot: Missed,-172,96,2,0,0,0,1,2,,1610612741,202696,0,0,,1610612741,70000,0,0
3,1,8,2023-11-05T01:11:12.1000000+00:00,11:39,[DEN] Gordon Rebound (Off:0 Def:1),-172,96,0,0,0,0,0,4,,1610612743,203932,0,0,,1610612741,80000,0,0
4,1,9,2023-11-05T01:11:23.6000000+00:00,11:27,[DEN] Murray Turnaround Jump Shot: Missed,34,67,2,0,0,0,47,2,,1610612743,1627750,0,0,,1610612743,90000,0,0
5,1,10,2023-11-05T01:11:26.6000000+00:00,11:24,[CHI] Vucevic Rebound (Off:0 Def:1),34,67,0,0,0,0,0,4,,1610612741,202696,0,0,,1610612743,100000,0,0
6,1,11,2023-11-05T01:11:36.8000000+00:00,11:14,[CHI 2-0] Vucevic Floating Jump shot: Made (2 PTS) Assist: White (1 AST),53,77,2,0,0,0,78,1,,1610612741,202696,0,2,1629632,1610612741,110000,2,2
7,1,13,2023-11-05T01:12:03.4000000+00:00,10:48,[DEN] Porter Jr. 3pt Shot: Missed,175,183,3,0,0,0,1,2,,1610612743,1629008,0,2,,1610612743,130000,0,2
8,1,14,2023-11-05T01:12:08.4000000+00:00,10:43,[CHI] Vucevic Rebound (Off:0 Def:2),175,183,0,0,0,0,0,4,,1610612741,202696,0,2,,1610612743,140000,0,2
9,1,15,2023-11-05T01:12:18.4000000+00:00,10:32,[CHI] Craig Driving Floating Jump Shot: Missed,-22,78,2,0,0,0,101,2,,1610612741,1628470,0,2,,1610612741,150000,0,2
10,1,16,2023-11-05T01:12:22.4000000+00:00,10:28,[DEN] Porter Jr. Rebound (Off:0 Def:1),-22,78,0,0,0,0,0,4,,1610612743,1629008,0,2,,1610612741,160000,0,2
11,1,17,2023-11-05T01:12:36.8000000+00:00,10:14,[DEN 2-2] Jokic Finger Roll Layup Shot: Made (2 PTS),20,4,2,0,0,0,71,1,,1610612743,203999,2,2,,1610612743,170000,2,0
12,1,18,2023-11-05T01:12:59.8000000+00:00,09:53,[CHI] White Turnover : Traveling (1 TO),-96,42,0,0,0,0,4,5,,1610612741,1629632,2,2,1146,1610612741,180000,0,0
13,1,19,2023-11-05T01:13:22.0000000+00:00,09:40,[DEN 5-2] Porter Jr. 3pt Shot: Made (3 PTS) Assist: Jokic (1 AST),-224,-1,3,0,0,0,1,1,,1610612743,1629008,5,2,203999,1610612743,190000,3,-3
14,1,21,2023-11-05T01:13:41.1000000+00:00,09:20,[CHI] LaVine 3pt Shot: Missed,-143,219,3,0,0,0,1,2,,1610612741,203897,5,2,,1610612741,210000,0,-3
15,1,22,2023-11-05T01:13:44.1000000+00:00,09:17,[DEN] Porter Jr. Rebound (Off:0 Def:2),-143,219,0,0,0,0,0,4,,1610612743,1629008,5,2,,1610612741,220000,0,-3
16,1,23,2023-11-05T01:13:53.9000000+00:00,09:09,[CHI] LaVine Foul: Shooting (1 PF) (2 FTA) (T Washington),-16,8,0,0,2,0,2,6,203932,1610612741,203897,5,2,1199,1610612743,230000,0,-3
17,1,25,2023-11-05T01:14:15.8000000+00:00,09:09,[DEN 6-2] Gordon Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612743,203932,6,2,,1610612743,250000,1,-4
18,1,31,2023-11-05T01:14:15.8000000+00:00,09:09,[CHI] Vucevic Violation:Lane,0,-80,0,0,0,0,3,7,,1610612741,202696,6,2,,1610612743,255000,0,-4
19,1,26,2023-11-05T01:14:15.8000000+00:00,09:09,[DEN 7-2] Gordon Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612743,203932,7,2,,1610612743,260000,1,-5
20,1,27,2023-11-05T01:15:09.7000000+00:00,08:59,[CHI 5-7] Vucevic 3pt Shot: Made (5 PTS) Assist: DeRozan (1 AST),0,261,3,0,0,0,1,1,,1610612741,202696,7,5,201942,1610612741,270000,3,-2
21,1,29,2023-11-05T01:15:26.2000000+00:00,08:42,[DEN] Caldwell-Pope 3pt Shot: Missed,-136,218,3,0,0,0,1,2,,1610612743,203484,7,5,,1610612743,290000,0,-2
22,1,30,2023-11-05T01:15:29.2000000+00:00,08:39,[CHI] Vucevic Rebound (Off:0 Def:3),-136,218,0,0,0,0,0,4,,1610612741,202696,7,5,,1610612743,300000,0,-2
23,1,32,2023-11-05T01:15:39.7000000+00:00,08:29,[CHI] White Turnover : Bad Pass (2 TO) Steal:Jokic (1 ST),18,87,1,0,0,0,1,5,203999,1610612741,1629632,7,5,,1610612741,310000,0,-2
24,1,34,2023-11-05T01:15:47.2000000+00:00,08:21,[DEN] Porter Jr. 3pt Shot: Missed,154,225,3,0,0,0,1,2,,1610612743,1629008,7,5,,1610612743,330000,0,-2
25,1,35,2023-11-05T01:15:50.2000000+00:00,08:18,[CHI] LaVine Rebound (Off:0 Def:1),154,225,0,0,0,0,0,4,,1610612741,203897,7,5,,1610612743,340000,0,-2
26,1,36,2023-11-05T01:15:55.9000000+00:00,08:14,[DEN] Caldwell-Pope Foul: Shooting (1 PF) (2 FTA) (T Washington),21,12,0,0,2,0,2,6,203897,1610612743,203484,7,5,1199,1610612741,350000,0,-2
27,1,38,2023-11-05T01:16:21.7000000+00:00,08:14,[CHI 6-7] LaVine Free Throw 1 of 2 (1 PTS),0,-80,1,1,1,0,11,3,,1610612741,203897,7,6,,1610612741,370000,1,-1
28,1,39,2023-11-05T01:16:38.7000000+00:00,08:14,[CHI 7-7] LaVine Free Throw 2 of 2 (2 PTS),0,-80,1,1,1,0,12,3,,1610612741,203897,7,7,,1610612741,380000,1,0
