,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-11-11T01:10:41.4000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-11-11T01:10:43.5000000+00:00,11:57,Jump Ball Wembanyama vs Gobert (Collins gains possession),0,-80,0,0,0,0,0,10,203497,1610612759,1641705,0,0,1628380,1610612759,60000,0,0
2,1,7,2023-11-11T01:11:01.6000000+00:00,11:39,[SAS 2-0] Collins Hook Shot: Made (2 PTS),-4,63,2,0,0,0,3,1,,1610612759,1628380,2,0,,1610612759,70000,2,-2
3,1,8,2023-11-11T01:11:20.9000000+00:00,11:20,[MIN 2-2] Gobert Dunk Shot: Made (2 PTS) Assist: Towns (1 AST),1,0,2,0,0,0,7,1,,1610612750,203497,2,2,1626157,1610612750,80000,2,0
4,1,10,2023-11-11T01:11:30.2000000+00:00,11:13,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,2,2,,1610612759,100000,0,0
5,1,11,2023-11-11T01:11:43.7000000+00:00,11:06,[SAS 5-2] Collins 3pt Shot: Made (5 PTS) Assist: Sochan (1 AST),40,248,3,0,0,0,1,1,,1610612759,1628380,5,2,1631110,1610612759,110000,3,-3
6,1,13,2023-11-11T01:11:58.7000000+00:00,10:51,[MIN] Towns Turnover : Lost Ball (1 TO) Steal:Sochan (1 ST),13,310,1,0,0,0,2,5,1631110,1610612750,1626157,5,2,,1610612750,130000,0,-3
7,1,15,2023-11-11T01:12:02.5000000+00:00,10:47,[SAS 7-2] Sochan Running Dunk Shot: Made (2 PTS),-2,9,2,1,0,0,50,1,,1610612759,1631110,7,2,,1610612759,150000,2,-5
8,1,16,2023-11-11T01:12:14.3000000+00:00,10:35,[MIN] Towns 3pt Shot: Missed,107,245,3,0,0,0,1,2,,1610612750,1626157,7,2,,1610612750,160000,0,-5
9,1,17,2023-11-11T01:12:17.9000000+00:00,10:32,[MIN] Edwards Rebound (Off:1 Def:0),107,245,1,0,0,0,0,4,,1610612750,1630162,7,2,,1610612750,170000,0,-5
10,1,18,2023-11-11T01:12:21.5000000+00:00,10:28,[MIN] Edwards 3pt Shot: Missed,224,49,3,0,0,0,80,2,,1610612750,1630162,7,2,,1610612750,180000,0,-5
11,1,19,2023-11-11T01:12:23.5000000+00:00,10:26,[SAS] Sochan Rebound (Off:0 Def:1),224,49,0,0,0,0,0,4,,1610612759,1631110,7,2,,1610612750,190000,0,-5
12,1,20,2023-11-11T01:12:34.5000000+00:00,10:16,[SAS 9-2] Wembanyama Driving Dunk Shot: Made (2 PTS) Assist: Vassell (1 AST),-4,15,2,0,0,0,9,1,,1610612759,1641705,9,2,1630170,1610612759,200000,2,-7
13,1,22,2023-11-11T01:12:47.3000000+00:00,10:03,[MIN] Edwards Turnover : Lost Ball (1 TO) Steal:Sochan (2 ST),4,47,1,0,0,0,2,5,1631110,1610612750,1630162,9,2,,1610612750,220000,0,-7
14,1,24,2023-11-11T01:12:52.9000000+00:00,09:57,[SAS] Sochan Driving Layup Shot: Missed,18,59,2,1,0,0,6,2,,1610612759,1631110,9,2,,1610612759,240000,0,-7
15,1,25,2023-11-11T01:12:56.9000000+00:00,09:53,[MIN] Towns Rebound (Off:0 Def:1),18,59,0,0,0,0,0,4,,1610612750,1626157,9,2,,1610612759,250000,0,-7
16,1,26,2023-11-11T01:13:00.4000000+00:00,09:49,[MIN 4-9] Conley Floating Jump shot: Made (2 PTS),4,112,2,1,0,0,78,1,,1610612750,201144,9,4,,1610612750,260000,2,-5
17,1,27,2023-11-11T01:13:12.3000000+00:00,09:38,[SAS 11-4] Sochan Pullup Jump shot: Made (4 PTS),-7,88,2,0,0,0,79,1,,1610612759,1631110,11,4,,1610612759,270000,2,-7
18,1,28,2023-11-11T01:13:26.0000000+00:00,09:23,[MIN 6-11] Edwards Pullup Jump shot: Made (2 PTS) Assist: Conley (1 AST),-81,131,2,0,0,0,79,1,,1610612750,1630162,11,6,201144,1610612750,280000,2,-5
19,1,30,2023-11-11T01:13:45.5000000+00:00,09:04,[SAS] Sochan Turnaround Hook Shot: Missed,61,26,2,0,0,0,58,2,,1610612759,1631110,11,6,,1610612759,300000,0,-5
20,1,31,2023-11-11T01:13:45.5000000+00:00,09:04,[SAS] Team Rebound,61,26,1,0,0,0,0,4,,1610612759,0,11,6,,1610612759,310000,0,-5
21,1,32,2023-11-11T01:13:53.7000000+00:00,09:04,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,11,6,,1610612759,320000,0,-5
